livre.chapitre.verset,Bafia
COL.4.9,"Ɓɛ riì nɗaŋ ri Onezim, geni wìs a ǹɗem, ànɛ à rì mum à ǹtyweeyi, nyi tì maaseŋi wìn. Ɓɛ ri mìni ɓiì wogsii ɓiɓan ɓìcèm ɓi ɓyɛɛ̀ kìikilɛ̀n fɛ."
COL.4.10,"Aristarikɛ ànɛ à rì ɓi naà-zày rì mɛ̀ à tògsii yì mìni, nsoò Marikus ànɛ ɓɛ ri ɓɔn rì ɓɔn ɓɛɛ̀ Ɓarinaɓas. Marikus ànɛ̀n innɛ tì mɛ kpaa mini lɛ i à yùu foo a lɔ̀ŋkin, ɓì ghàɓ nyi lɛ syeesyee. "
COL.4.11,"Yeesus ànɛ ɓɛɛ̀ regi lɛ Yustus, à tògsii yì girig mìni; lɔŋ kìraa ki ɓum kìn kɔ rì kɔ, kɛɛ ri Ɓɛ̀yudɛ̀n ɓɛ ɓɛɛ̀ sasay nɗaŋ ri mɛ̀ ɓisuu kilɔ̀ŋ ki Bɛ̀ll, ɓɛ ki rì ɓumɓɛ ɓɛ fatìghà mɛ̀ ìtèɗ ɓi nɗem. "
COL.4.12,"Epafiras à maaseŋi wìn à tògsii yì mìni, à rì ǹkìì-kìsay a Yeesus Kiris ànɛ à fɔli ɓi riɗùù ɓi bɔ̀ŋzɛ̀n ɓisu wìn, lɛ ɓi ɓa ɓɛ̀sììrɛn, ɓì ɓa ɓɛ̀syeesyee ɓɛ ɓum, ɓì ki gherɛn rikɔ̀n ɗi Bɛ̀ll syeesyee à rìgherɛ̀n. "
COL.4.13,"Ǹɗì nyi wusìnɛ̀ɗ lɛ a woowolɛ̀n lɛɛ̀gwey ɓisu win, rì ɓisuu ɓumɓɛ a Lawodise rì ɓɛ a Iyerapolis. "
COL.4.14,"Lukas à reŋkàŋ wìs a nɗem, ànɛ à rì dɔgtà ɓɛɛ̀ Demas ɓɛ togsii yì mìni."
COL.4.15,"Ɓì tògsàg ɓɛ̀geni ɓis ɓɛ ɓɛ ri a Lawodise, rì Nɛmfa, rì kìseŋi ki Kiris ki ki ri ɓi naa yìì."
COL.4.16,"I ɓɛ mɛ ɓày kaàtà ànɛ foo a lɔ̀ŋkin, ɓì ghɛ̀ɛ̀sɛɛ kì kìi lɛ ɓɛɛ ɓay girig kìseŋi ki a Lawodise nyi; fɔɔnnɛ mìni girig ɓì ghɛ̀ɛ̀sɛɛ kì ɓàli kaàtà ànɛ à rì ɓiì ɓaà yì mìni a Lawodise. "
COL.4.17,"Kaliina Arisip lɛ: Ù konàg rì kìsay ki Kan à faghà wɔ̀, tèèsi nyoo lɛ u konag kɔ kì kìi."
COL.4.18,"Mɛ̀ɛmiɗ Pol yɛɛ kaniì mìni ɓìtɔkì rì càg kɛm̀, kɛ̀ ɓi ɗimzɛn lɛ ǹɗì ɓi naà-zày. Geesɛ̀n ì Bɛ̀ll yɛ̀ɛ ɓa rì mìni!"
