livre.chapitre.verset,Bafia
1JN.5.10,"Ŋwaànɛ à gherɛɛ Man à Bɛ̀ll à rì ɗì rìrèsì ɗiǹ ɓi nyimiɗ, wɔ̀lɛ ŋwaànɛ à gherɛɛ ɓi Bɛ̀ll, à teri Bɛ̀ll yɛ̀ɛ pwààpwaà ɓisuulɛ, à gherɛɛ ɓi saaɗ ànɛ Bɛ̀ll à rèsìghà ɓi kìɓan ki Man wiì. "
1JN.5.11,"Nni rìrèsì ɗi saaɗ ànɛ ɓi kìɓan kiǹ ɗyɛɛ ri lɛ: Bɛ̀ll à faghà ɓìsi cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀, cɛɓ kìn ki ki ɓa ɓi Man wiì. "
1JN.5.12,"Mum ǹcèm ànɛ à rì rì Man, à rì rì cɛɓ kiǹ, ŋwaànɛ à yin ɗi Man à Bɛ̀ll, à yin ɗi cɛɓ kìn."
1JN.5.13,"Ǹkàniì mìni kìɓan kiǹ lɛ ɓi yi lɛ: Ɓì rì rì cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀, mìni ɓɛ ɓì gherɛɛ ɗii ɗi Man à Bɛ̀ll."
1JN.5.14,"Tì konaagh kì yiì lɛ: Com kìcèm ki tì rì lɛ tì tɔg nyi, ki ɓa lɔŋ yɛ̀ɛ rìkɔ̀n ɗii ɗi ri, à rì ɓiì woògh; kìɓan kiǹ kɛɛ̀ fafa ɓisi ìtèɗ ɓi nɗem rì nyi. "
1JN.5.15,"I tì ki yii lɛ, a wowog ɓisi, nsoò cɛ kɛɛ̀ki tyàa lɔni nyi, tì yi lɛ, tì rì rì com kìn miì."
1JN.5.16,"Nni i ŋwaà ghɛɛ di geni a kìki kiɓe ki ki yin lɛ ki ki lɛ a ɗyaŋ̀, à ghɛ̀ɛ̀sɛɛ kì ɓɔ̀ŋzaagh fɔɔnnɛ Bɛ̀ll à rì ɓiì faà geni ànɛ̀n cɛɓ. Kìɓan ki ki seesee ɓɛ̀roɓɛ ɓìɓe ɓyaa ɓi yin lɛ ɓi ki lɛ ɓɛɛ ɗyaŋ̀; wɔ̀lɛ kìɓe kidɛŋ ki ri wɔɔ, ki ki ri lɛ ki ki lɛ mum a ɗyaŋ̀, nni àa kɛɛ̀ki nkpaghi mini lɛ ɓi ɓɔŋzi Bɛ̀ll miì. "
1JN.5.17,"Kìɓan kicèm ki mum à nàni ki ri kìɓe, wɔ̀lɛ ɓìɓe ɓidɛŋ ɓi ri wɔɔ, ɓi ɓi yin lɛ ɓi ki lɛ mum a ɗyaŋ̀."
1JN.5.18,"Tì yii lɛ mum ǹcèm ànɛ à rì Man à Bɛ̀ll, à ti kɛ̀ɛ kì ti kiɓe kìɓan kifog roànɛ à fuughày yɛ̀ɛ Bɛ̀ll, Bɛ̀ll a ɓèŋɓeŋ nyi, fɔɔnnɛ ghèghey à mum à yin lɛ à kɔ̀m nyi. "
1JN.5.19,"Tì yii lɛ tì rì ɓum ɓɛ Bɛ̀ll, rì tì lɛ ziinɛ bimiɗ ì rì ɓi rìlàmì ɗi ghèghey à mum. "
1JN.5.20,"Tì yii girig lɛ, Man à Bɛ̀ll à yùghà, à ki fa ɓisi ɗyomzɛ̀n ɗi lɛ, ti yi kɔɔ̀kɔɔ̀ à Bɛ̀ll, nni tì rì ɓɛ̀ràrɛn ɗi kɔɔ̀kɔɔ̀ à Bɛ̀ll ànɛn ɓi Yeesus Kiris à Man wiì. Nyi yɛɛ ri kɔɔ̀kɔɔ̀ à Bɛ̀ll, nyi tì cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀. "
1JN.5.21,Mìni ɓɔn ɓɛm ɓì konàg rì ɓìnùn.
