livre.chapitre.verset,Bafia
REV.4.3,Ŋwaànɛ à kɔ̀kɔ̀rìghà ànɛn ɓi-kɔ̀ɔ̀ wu rilàmì à ɓaghà ɓi mis yɛ̀ɛ gɔ̀g yi lònlomɛn yi lɛ rì Zyaspɛ̀ rì Sàrìdwanà; fɔɔnnɛ ǹsyèɗ wu wu lonlòmgà ɓi mis yɛ̀ɛ gɔ̀g ìnɛ ɓɛɛ̀ regi lɛ èmèroòdɛ̀ wu ceŋzɛ̀ngà ìkɔ̀ɔ̀ wu rilàmì wuncèm.
REV.4.4,"Mɛ̀kɔ̀ɔ̀ mɛ rilàmì mɛdɛŋ rìtin ɗì mɛnin mɛ ceŋzɛ̀ngà ìkɔ̀ɔ̀ wu rilàmì wu ǹtonto; ɓìtùg ɓi ɓum rìtin ɗì ɓinin ɓi ɓaghà ɓìkɔ̀kɔriyɛn ɓi mɛ̀kɔ̀ɔ̀ mɛn, ɓi waatɛ̀n ɓìlàà ɓi puɓ, ɓyɔ tì rì ɓɛ̀tàm ɓɛ gol ɓi mɛ̀to."
REV.4.5,"Ɓi-kɔ̀ɔ̀ wu rilàmì wiǹ, ŋwàaŋwàɗ à ŋwàŋwàɗkà, gom, rì baàbàn ɓi fafàŋìghày miì. Ɓɛ̀lamɓà taàɓɛ̀ɛ̀ ɓɛ roòròò lɛ pàŋ pàŋ asu wu ikɔ̀ɔ̀ wu rilàmì, ɓɛ̀lamɓà ɓɛǹ ɓɛ ri mɛ̀ghay mɛ Bɛ̀ll mɛ kitaàɓɛ̀ɛ̀. "
REV.4.6,"Tì tì fɛlɛ asu wu ikɔ̀ɔ̀ wu rilàmì, jàŋ i ghay lɔŋ yɛ̀ɛ rìɓày ànɛ à rì ɓɛ̀ŋwii rì ɓɛ̀ŋwii, ì lònlòm yɛ̀ɛ maa kìpɛsà à ŋwii. Ɓi nyìinyìm à ìkɔ̀ɔ̀ wu rilàmì rì ɓi mɛ̀wɔŋì, nyàm yi ɓaghà yinin, yɔ yì ronɛn ri mis jàŋ bimiɗ lɛ, rì asu rì ajɛ̀m. "
REV.4.7,"Nyàm ì ǹtonto ì pisɛ̀ngà kìmonɗo, ì kìɓɛ̀ɛ̀rɛn ì pisɛ̀n man à sanìnya, ì kìraa ì ɓaghà rì ìsu yɛ̀ɛ wu mum, nyàm ì kìnìn ì ɓa yɛ̀ɛ bèè i fììlì ìnɛ yɛɛ̀ lɛŋlɛ̀ŋ. "
REV.4.8,"Nyàm yi kinìn yiǹ yi ɓalàkà lɛ, nyàm bog mɛ̀keɓ taàfog, yɔ̀ mis nyoo bimiɗ lɛ rì ɓi ɗùm, rì ɓi ɓyàs. Fɔɔnnɛ yɛ̀ɛ ìru yɛ̀ɛ ŋwos, ɓɛ fɔli ɓi rikakàlì lɛ: Kan Bɛ̀ll à ìtèɗ wucèm à rì ǹtɛnɛn, à rì ǹtɛnɛn, à rì ǹtɛnɛn, Bɛ̀ll ànɛn yɛɛ, ɓaghà nnyɛɛ ri nnyɛɛ̀ ki yùyuiy."
REV.4.9,"Nni cààmɛ̀n kìcèm ki nyàm yiǹ yi fafàghà roànɛ à kɔ̀kɔrii ɓi-kɔ̀ɔ̀ wu rilàmì, ànɛ à rì cem fiɗyàɓ fikɔ̀ɔ̀ lɛ, rì rìkem, rì bɔgsɛ̀n, "
REV.4.10,"ɓìtùg ɓi ɓum ɓi ritin ɗì ɓinin ɓi nti ɓi kuŋɗàg roànɛ à kɔ̀kɔrii ɓi-kɔ̀ɔ̀ wu rilàmì asu, ɓi ɓɔɔ̀ɓɔ̀gsì roànɛ a ghɛghɛɓ fiɗyàɓ fikɔ̀ɔ̀, ɓi nagì ɓɛ̀tàm ɓaa asu wu ikɔ̀ɔ̀ wu rilàmì di ɓyɛɛ̀ kpaakpaa lɛ: "
REV.4.11,"Wɔ̀ Kan wìs, Bɛ̀ll wìs, ù ghɛ̀ɛ̀sɛɛ lɛ, ɗì rìkem, rì bɔgsɛ̀n, rì ìtèɗ, ɓisuulɛ wɔ̀ yɛɛ kighà ɓyom ɓìcèm, yɛ̀ɛ ki kɔngà wɔ̀ lɛ ɓyom ɓìn ɓyɛɛ ɓa, nnɛ ɓi kilɛ̀ngà."
REV.5.1,"Nni ǹghɛngà ɓi weèlem à roànɛ à kɔ̀kɔ̀rìghà ɓi-kɔ̀ɔ̀ wu rilàmì, kaàtà àdɛŋ ànɛ à ɓaghà ǹkànɛn lɛ rì ɓi ɗùm rì ɓi ɓyàs, ɓɛ̀sìtam̀ miì ɓɛ̀ ɓaatiyɛn taàɓɛ̀ɛ̀. "
REV.5.2,"Nni ǹghɛngà kìtèetèɗ ki ŋwaà-fìtom di kɛɛ̀ làalamɓɛ̀n jɛ̀ɛ̀ aɗyoo lɛ: Ghɛn yɛɛ ghɛɛ̀sɛɛ lɛ à ŋwàɗ kaàtà, à ɓɛkì ɓɛ̀sìtam̀ ɓɛ miì? "
REV.5.3,"Kìɓan kifog nsoò ɓi ɗyoo ɓi ɗùm, nsoò ɓi ziinɛ, nsoò ɓi ziinɛ a zi, ŋwaàdɛŋ à ɓaghà ɓi ri ìtèɗ wulɛ à ŋwàɗ kaàtà ànɛn nsoò lɛ à seesèè nyi. "
REV.5.4,Fɔɔnnɛ ǹɗèngà lɛɛ̀gwey ɓisuulɛ ŋwaànɛ à ɓaghà lɛ à ŋwàɗ kaàtà ànɛn nsoò lɛ à seesèè nyi à ɓaghà ɓi. 
REV.5.5,"Nni kìbog ki ɓi ɓìtùg ɓi ɓum ki kpaaghà mɛ̀ lɛ: Kɔ̀ɔ rènɗen! Ghɛna, kìmonɗo ki a Zyuda, dòò ì Davit ì mɛ yagsàg, ì rì ɓiì ŋwàri kaàtà, ì ɓɛ̀kì ɓɛ̀sìtam̀ ɓɛ kitaàɓɛ̀ɛ̀. "
REV.5.6,"Fɔɔnnɛ ǹghɛngà Man à jɔ̀ɔ̀ di à rɛrɛlii ɓi nyìinyìm à ìkɔ̀ɔ̀ wu rilàmì, ɓi nyìinyìm à nyàm yi kinìn, rì ɓi nyìinyìm à ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ ɓum. Man à jɔ̀ɔ̀ ànɛn à ɓaghà lɔŋ yɛ̀ɛ à rì ǹwolɛn, à ɓaghà mɛ̀tɔŋ taàɓɛ̀ɛ̀, rì mis taàɓɛ̀ɛ̀; mis mɛ̀n mɛ ri mɛ̀ghay mɛ Bɛ̀ll mɛ kitaàɓɛ̀ɛ̀ mɛ à romgày ɓi ziinɛ bimiɗ. "
REV.5.7,"Nni à yùghà, à teɗ kaàtà ànɛ à ɓaghà ànɛ̀n ɓi weèlem à roànɛ à kɔ̀kɔrii ɓi-kɔ̀ɔ̀ wu rilàmì."
REV.5.8,"Lɔŋ yɛ̀ɛ à ghàɓkà kaàtà, nyàm yi kinìn, rì ɓìtùg ɓi ɓum ɓi ritin ɗì ɓinin, ɓi kuŋìghà Man à jɔ̀ɔ̀ asu, mum ǹcèm ànɛ ɓi ɓɔ, à ɓaghà ɓi càg lɛ rì fìloŋ rì ɓeŋ ànɛ à ɓaghà ǹkìyɛn ri gol, ǹɗonɛn rì tìrààre ti ti ri bɔ̀ŋzɛ̀n yi ɓɛgherɛ̀n. "
REV.5.9,"Fɔɔnnɛ ɓɛ kɛkɛ̀ghìghà fyem fi nyɔn di ɓɛɛ̀ kpaakpaa lɛ: Wɔ̀ yɛɛ ghɛɛ̀sɛɛ lɛ ù teɗ kaàtà ànɛ̀n, ù ɓɛkì ɓɛ̀sìtam̀ ɓɛ miì, ɓisuulɛ ɓɛ wolà wɔ̀, ù ki kwèɗ ɓumɓɛ ɓi mɛ̀pwìɗ mɛ̀cèm, ɓìtòkì ɓìcèm, mɛ̀kuu mɛ̀cèm, ɓìlɔ̀ŋ ɓìcèm ɓisuu Bɛ̀ll rì bwaɓ yɔɔ. "
REV.5.10,"Ù kìghà lɛ ɓɛɛ ɓa bimiɗ à kìlɔ̀ŋ, ɓɛ ɓa ɓɛ̀pìrɛɛtìrɛ ɓisuu Bɛ̀ll, ɓɛ ri ɓiì làmii ziinɛ."
REV.5.11,"Nni ǹseesèèghà, ǹwog jɛ̀ɛ̀ ì kìtuu ki ɓum ɓɛ titom ki ki ceŋzɛ̀ngà ìkɔ̀ɔ̀ wu rilàmì, rì nyàm rì ɓìtùg ɓi ɓum; ɓum ɓɛ titom ɓɛ ɓaghà ɓɛ̀tɔɔsìm lɛ ɓɛ̀tɔɔsìm mɛ̀tin kɛ̀ɛ̀ bàlì. "
REV.5.12,"Ɓɛ laàlàmɓɛ̀ngà jɛ̀ɛ̀ aɗyoo lɛ: Man à jɔ̀ɔ̀ ànɛ ɓɛ wolà à ghɛ̀ɛ̀sɛɛ kì terì ìtèɗ wu rilàmì, rì ìkum, rì ɗyomzɛ̀n, rì ìtèɗ, rì bɔgsɛ̀n, rì rìkem, rì mɛ̀sɛɛ̀ghsɛɛgh."
REV.5.13,"Fɔɔnnɛ ǹwokà di ɓyom ɓìcèm ɓi Bɛ̀ll à kìghà ɓi ɗyoo ɓi ɗùm, rì ɓi ziinɛ, rì ɓi ziinɛ a zi, rì ɓi rìɓày à kìkòn rì ɓyom ɓìcèm ɓi ɓi ri miì ɓyɛɛ̀ kpaakpaa lɛ: Roànɛ à kɔ̀kɔrii ɓi-kɔ̀ɔ̀ wu rilàmì rì Man à jɔ̀ɔ̀, ɓɛ ghɛɛ̀sɛɛ rì ìtèɗ wu rilàmì fìɗyàɓ fikɔ̀ɔ̀."
REV.5.14,"Fɔɔnnɛ nyàm yi kinìn yi ghaɓkà lɛ Ààmɛ̀n. Ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ ɓum ɓɛ ɓag mɛ̀ɗu ɓi zi, ɓɛ ɓɔgsì Bɛ̀ll."
REV.6.1,"Fɔɔnnɛ ǹseesèèghà; yɛ̀ɛ Man à jɔ̀ɔ̀ à ŋwàɗkà kìbog ki ɓi ɓɛ̀sìtam̀ ɓɛ kitaàɓɛ̀ɛ̀, ǹwog kìbog ki ɓi nyàm yi kinìn di ki toòghrɛɛ yɛ̀ɛ baàbàn, kì kpaa lɛ: Yu. "
REV.6.2,"Nni ǹghɛ̀ngà zòm i kìmbɛ̀rɛ̀ ìmpuɓ. Ŋwaànɛ à ɓaghà miì aɗyoo à ɓaghà rì bàsàg; ɓɛ fa nyi tàm à rìkem, à kɛ̀n fɛlɛ yɛ̀ɛ ŋwaànɛ à rì ǹceeyɛn wɛ̀y lɛ a ki yagsàg."
REV.6.3,"Yɛ̀ɛ à ŋwàɗkà sìtam̀ à kìɓɛ̀ɛ̀, ǹwog di nyàm ì kìɓɛ̀ɛ̀ i kpaa lɛ: Yu. "
REV.6.4,"Fɔɔnnɛ zòm i kìmbɛ̀rɛ̀ ìdɛŋ ìnɛ ì ɓàŋɓàŋgà yɛ̀ɛ ɗuu, ì kpagày, ŋwaànɛ à ɓaghà miì aɗyoo à teɗ ìtèɗ wulɛ a pisi fyòoog ɓi ziinɛ di ɓum ɓɛɛ woòwòòsɛ̀n ɓɔ rì ɓɔ; fɔɔnnɛ ɓɛ faghà nyi coo gàfàg."
REV.6.5,"Yɛ̀ɛ Man à jɔ̀ɔ̀ à ŋwàɗkà sìtam̀ à kìraa, ǹwog di nyàm ì kìraa ì tòòghrɛɛ ì kpaa lɛ, Yu. Nni ǹghɛngà zòm i ǹfin, ŋwaànɛ à ɓaghà miì aɗyoo à ɓanɓàngà kilò ɓi càg. "
REV.6.6,"Ǹwokà gom ìdɛŋ yɛ̀ɛ ɓɛɛ̀ kali lɛ jɛ̀ɛ̀ yɛ̀ɛ tòtog ɓi nyìinyìm à nyàm yi kinìn di yɛɛ̀ kpaakpaa lɛ: Mità à gèŋ bog, ɓi mɛ̀lèɓ mɛ mɛ ghɛɛ̀sɛɛ rì kìsay ki ɓi bimiɗ à ŋwos, ɓɛ̀mità ɓɛ rikuu ɗi gèŋ ɗidɛŋ ɓɛraa ɓisuu mɛlèɓ mɛ kisay ki bimiɗ à ŋwos; ɓi ɓɛg ànɛ a mɔ̀ɔ rì mɛ̀rɔ̀g kɔ̀ɔ kòm ɓyɔ."
REV.6.7,"Yɛ̀ɛ Man à jɔ̀ɔ̀ à ŋwàɗkà sìtam̀ à kìnìn, ǹwog di nyàm ì kìnìn ì kpaa lɛ: Yu! "
REV.6.8,"Fɔɔnnɛ ǹghɛngà zòm i kìmbɛ̀rɛ̀; nyoo ì zòm inɛ̀n ì ɓaghà ɓi mis yɛ̀ɛ rùnì. Ŋwaànɛ à ɓaghà miì aɗyoo ɗii lɛ rìwu, kìlɔ̀ŋ ki nyɔ̀ɛ̀y ki nɔɔ̀nɔ̀ɔ̀tìì nyi ajɛ̀m. Fɔɔnnɛ ɓɛ faghà ɓɔ ìtèɗ ɓi kìlànà kìfog ki ɓi ɓìlànà ɓi zi ɓi kinìn lɛ ɓɛɛ cuùsi ɓum lɛ rì gàfàg, rì zày, rì tìroɓ ti ceeceèrɛ̀n, rì nyàm yi ɓaaɓanɛ̀n yi ɓi ziinɛ."
REV.6.9,"Yɛ̀ɛ Man à jɔ̀ɔ̀ à ŋwàɗkà sìtam̀ à kìtaǹ, nni ǹghɛngà mɛ̀ghay mɛ ɓumɓɛ ɓɛ cuusìghà ɓisuu jɛ̀ɛ̀ ì Bɛ̀ll, rì ɓisuu riɓa ɗyaa ɗi ɓɛ resìghà lɛ ɓɛ ri ɓɛ̀wusìnɛ̀ɗ ɓɛ Kiris. Mɛ̀ghay mɛ̀n mɛ ɓaghà ɓi jàŋ inɛ ɓɛ ntɔ̀ngì ɓìtuwe ɓi riɓɔgsì ɗi Bɛ̀ll fɛlɛ yì azi. "
REV.6.10,"Ɓɛ nyàmgà jɛ̀ɛ̀ aɗyoo lɛ: Wɔ̀ Kan ànɛ ù rì ǹtɛnɛn, ù ki ɓa kɔɔ̀kɔɔ̀ à Bɛ̀ll, ù rì ɓiì ɓooɓoŋ̀zì ɓɛ̀yɔ̀m, ɗì rìrɔ̀ŋ ɗi bwaɓ yis yi ɓumɓɛ ɓi ziinɛ ɓɛ yogsìghà à kpaŋ fin? "
REV.6.11,"Fɔɔnnɛ ɓɛ falàkà ɓɔ ɓɛ̀kàɓà ɓɛ puɓ ɓɛ tɔg ɓɔ lɛ ɓɛɛ ka ɓoŋdi ti lɛ tɛ̀tɛ̀rɛ̀ɛ̀ maa cààmɛ̀n lɛsàg à kpaŋ yɛ̀ɛ bàlì ì ɓɛ̀reŋkàŋ ɓaa ɓɛ kisay rì ɓɛ̀geni ɓaa ɓɛ ɓum ɓɛ ghɛɛ̀sɛɛ girig kì cuusii fɛlɛ yɛ̀ɛ ɓɛ cuusìghà ɓɔ, yɛ̀ɛ raɗ."
REV.6.12,"Nni ǹghɛngà yɛ̀ɛ Man à jɔ̀ɔ̀ à ŋwàɗkà sìtam̀ à kìtaàfog, fɔɔnnɛ zi i nyɛ̀ŋɗɛ̀ngà lɛɛ̀gwey, ŋwos a lɔ̀ɔ̀ghrɛ̀n ǹfin yɛ̀ɛ kìlàà ki lɛ mɛ̀rin, ŋwii à sug bimiɗ lɛ zyɔŋŋ yɛ̀ɛ bwaɓ. "
REV.6.13,Tyɔɛy ti aɗyoo ti ki kɔ̀ɔkɔsɛ̀n yì di tyɛɛ̀ rààraa ɓi zi lɔŋ yɛ̀ɛ ǹɗyèm wu firònì wu coo bɛ̀ɓ yɛ̀ɛ nyɛ̀ɛnyɛŋzì wu ti wu raàsàg tìrònì. 
REV.6.14,"Fɔɔnnɛ ɗyoo ɗi ghɛŋìghà yɛ̀ɛ kaàtà ànɛ ɓɛ taagh yɛ̀ɛ kìkàrà; dòn yìcèm, rì ɓìrìŋ ɓi riɓày ɓi pɛsàg ɓi mɛ̀kɔ̀ɔ̀ mɛ ɓyɔ. "
REV.6.15,"Mɛ̀fòm mɛ ɓi ziinɛ, rì ɓìtèetèɗ ɓi ɓum, ɓɛ̀kɔ̀mɛ̀n ɓɛ̀sujàà, ɓɛ̀guŋgum, ɓɛ̀tèteɗ, ɓɛ̀kpàn ɓɛ̀cèm rì ɓumɓɛ ɓɛ yin ɓɛkpàn, ɓɛ nyamzàkà lɛ rì ɓi bùù rì ɓi bagsɛn yi mɛɓan mɛ ɓi dòn. "
REV.6.16,"Di ɓɛɛ̀ kpaakpaa dòn rì mɛ̀ɓan lɛ: Kpìlaaghna ɓìsi ɓi nyoo, ɓi lɔg ɓìsi di tyɛ̀ ki wuɓsɛn ti ìsu wu roànɛ à kɔ̀kɔrii ɓi-kɔ̀ɔ̀ wu rilàmì, tyɛ̀ ki ki wuɓsɛn ribaŋì ɗi Man à jɔ̀ɔ̀; "
REV.6.17,"ɓisuulɛ coo ŋwos a rìbaŋì ɗyaa a mɛ kpaŋ, nni ghɛn yɛɛ ri ɓiì cenɛɛ?"
REV.7.1,"Ajɛ̀m ìnɛn nni ǹghɛngà ɓum ɓɛ titom ɓɛnin ɗi ɓɛ rɛrɛlii ɓi mɛ̀fon mɛ zi mɛ kinìn mɛ ɓi ziinɛ, lɛ di bɛ̀ɓ yɛ̀ kɛɛ̀ kì ɓi ziinɛ nsoò ɓi rìɓày à kìkòn, nsoò ɓi kìte kifog. "
REV.7.2,"Fɔɔnnɛ ǹghɛngà ŋwaà-fìtom adɛŋ di a ɓɔɓɔg yi ɓɛg ànɛ ŋwos a ti à kpagìì, à ɓanɓàn yì sìtam̀ à Bɛ̀ll ànɛ à rì cem ɓi càg. Nni à nyàmgà jɛ̀ɛ̀ aɗyoo, a kpaa kìnìn ki ɓum ɓɛ titom ɓɛ ɓɛ tekà ìtèɗ wulɛ, ɓɛɛ ki ziinɛ, ɗì rìɓày à kìkòn ǹtɔɓ lɛ: "
REV.7.3,"Kɛ̀ ɓi kòm zi lɛ ɓi ki yɔ̀ kiɓe; nsoò rìɓày à kìkòn, nsoò ɓìte, di tì ka legsi ɓi kirèmzaagh mɛsu mɛ ɓɛ̀kìì-ɓìsay ɓɛ Bɛ̀ll wìs ri sìtam̀. "
REV.7.4,"Fɔɔnnɛ ǹwokà bàlì ì ɓumɓɛ ɓɛ remzàkà rì sìtam̀; ɓi mɛ̀pwìɗ mɛ̀cèm mɛ a Isirayɛl, ɓum ɓɛ ɓaghà ɓɛ̀tɔɔsìm mɛ̀tin taàɓɛ̀ɛ̀ rì ɓum ɓɛ̀tɔɔsìm ɓɛnin. "
REV.7.5,"Ɓi rìpwìɗ ɗi Zyuda, ɓum ɓɛ rèmziyɛn ɓɛ ɓaghà ɓɛ̀tɔɔsìm ǹtɛ̀ɗ rì ɓɛɓɛɛ̀; ɓi rìpwìɗ ɗi Ruɓɛn, ɓum ɓɛ rèmziyɛn ɓɛtɔɔsìm ǹtɛ̀ɗ rì ɓɛɓɛɛ̀; ɓi rìpwìɗ ɗi Gaad ɓum ɓɛ rèmziyɛn ɓɛtɔɔsìm ǹtɛ̀ɗ rì ɓɛɓɛɛ̀; "
REV.7.6,ɓi rìpwìɗ ɗi Azɛr ɓum ɓɛ̀tɔɔsìm ǹtɛ̀ɗ rì ɓɛɓɛɛ̀; rìpwìɗ ɗi Nɛftalii ɓum ɓɛ̀tɔɔsìm ǹtɛ̀ɗ rì ɓɛɓɛɛ̀; rìpwìɗ ɗi Manase ɓum ɓɛ̀tɔɔsìm ǹtɛ̀ɗ rì ɓɛɓɛɛ̀; 
REV.7.7,"ɓi rìpwìɗ ɗi Simeyɔŋ ɓum ɓɛ̀tɔɔsìm ǹtɛ̀ɗ rì ɓɛɓɛɛ̀; rìpwìɗ ɗi Levi ɓum ɓɛ̀tɔɔsìm ǹtɛ̀ɗ rì ɓɛɓɛɛ̀; rìpwìɗ ɗi Isakar, ɓɛ̀tɔɔsìm ǹtɛ̀ɗ rì ɓɛɓɛɛ̀; "
REV.7.8,"rìpwìɗ ɗi Zaɓulon, ɓɛ̀tɔɔsìm ǹtɛ̀ɗ rì ɓɛɓɛɛ̀; rìpwìɗ ɗi Yoosɛɓ ɓɛ̀tɔɔsìm ǹtɛ̀ɗ rì ɓɛɓɛɛ̀; rìpwìɗ ɗi Bɛŋzyamɛŋ ɓum ɓɛ rèmziyɛn ri sìtam̀ ɓɛ̀tɔɔsìm ǹtɛ̀ɗ rì ɓɛɓɛɛ̀."
REV.7.9,"Ajɛ̀m ìnɛn nnɛ ǹghɛngà coo kituu ki ɓum ki mum à ɓaghà ɓi lɛ à ɓày, ɓumɓɛ̀n ɓɛ pɛsàkày ɓi ɓìlɔ̀ŋ ɓìcèm, rì ɓi mɛ̀pwìɗ mɛ̀cèm, rì mɛ̀kuu mɛ̀cèm, rì ɓìtòkì ɓìcèm; ɓɛ rɛrɛ̀lìghà asu wu ikɔ̀ɔ̀ wu rilàmì, rì ɓi mis mɛ Man à jɔ̀ɔ̀, ɓɛ waatàg ɓɛ̀kàɓà ɓɛ puɓ, ɓɛ ki ɓa ri maŋ ɓi ɓyàg. "
REV.7.10,"Ɓɛ kpaàkpàgsɛ̀n jɛ̀ɛ̀ aɗyoo lɛ: Ǹghɛɓsɛn wu ti wu ɓalàg yì yɛ̀ɛ Bɛ̀ll wìs anɛ à kɔ̀kɔrii ɓi-kɔ̀ɔ̀ wu rilàmì, rì yɛ̀ɛ Man à jɔ̀ɔ̀. "
REV.7.11,"Ɓum ɓɛ titom ɓɛ ceŋzɛ̀ngà ìkɔ̀ɔ̀ wu rilàmì, rì ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ ɓum, rì nyàm yi kinìn; ɓɛ ɓakàkà mɛ̀su ɓi zi asu wu ikɔ̀ɔ̀ wu rilàmì, ɓɛ ɓɔgsì Bɛ̀ll, "
REV.7.12,"di ɓɛɛ̀ kpaakpaa lɛ: Ààmɛ̀n, bɔgsɛ̀n, rìkem, ɗyomzɛ̀n, ɓìtògsɛ̀n, nyaasɛ̀n, ìtèɗ wu rilàmì, rì ìtèɗ wu zɛy, ɓi ri ɓyom ɓi Bɛ̀ll wìs fìɗyàɓ fikɔ̀ɔ̀ Ààmɛ̀n."
REV.7.13,"Nni kìbog ki ɓi ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ ɓum ki tekà jɛ̀ɛ̀ ki kpaa mɛ̀ lɛ: Ɓumɓɛ ɓɛ waataagh ɓìlàà ɓi puɓ ɓɛ, ɓɔɔ ri ɓɛ̀ghɛn? "
REV.7.14,Nni m̀ɓàkà nyi lɛ: Kan wɛ̀m wɔ̀ yɛɛ yii! Fɔɔnnɛ à kpaaghà mɛ̀ lɛ: Ɓɛ ri ɓumɓɛ ɓɛ pɛsɛɛ yì ɓi jàŋ yi ǹ-yeesɛ̀n à ɓɛ̀gherɛ̀n à rì lɛɛ̀gwey. Ɓɛ sooghà ɓɛ̀ kàɓà ɓaa ɓɛ ki puɓsi ɓɔ ɓi bwaɓ yi Man à jɔ̀ɔ̀. 
REV.7.15,"Kìɓan kiǹ kɛɛ̀ki ɓɛ rɛrɛlii miì asu wu ikɔ̀ɔ̀ wu rilàmì wu Bɛ̀ll, ɓɛ ki ɓɔɔɓɔgsì nyi yɛ̀ɛ ìru yɛ̀ɛ ŋwos ɓi naa yìì. Yɛ̀ɛ roànɛ à rì ǹkɔ̀kɔriyɛn ɓi-kɔ̀ɔ̀ wu rilàmì, à rì toŋ kìnuugh kii à foŋ ɓɔ miì. "
REV.7.16,"Ɓaa wogtii gɛ ɓi zày, ɓɛ̀ kɛɛ̀ wogti kinɔli nsoò ŋwos kɛ̀ɛ ɓogti ɓɔ, ɓɛ̀ kɛɛ̀ ki wogti nsoò cɔ̀ɔ̀zɛ̀n. "
REV.7.17,Ɓisuulɛ Man à jɔ̀ɔ̀ ànɛ à kɔ̀kɔrii ɓi nyìinyìm à ìkɔ̀ɔ̀ wu rilàmì à rì ɓɔ ɓiì mɛnii à kɛ̀n ɗì ɓɔ ɓi jàŋ yi ɓɛ̀ǹsim ɓɛ mɛnig ɓɛ cɛɓ ɓɛ ri. Bɛ̀ll à ki tɔ̀sag misì mɛ ɓɔ ɓi mis mɛ̀cèm.
REV.8.1,"Yɛ̀ɛ à ŋwàɗkà sìtam̀ à kìtaàɓɛ̀ɛ̀, ɗyoo ɗi maarɛ̀ngà lɛ fyòoog, à kpaŋ nunùg kìden ki cààmɛ̀n."
REV.8.2,"Nni ǹghɛngà ɓum ɓɛ titom ɓɛ ɓɛ rɛrɛ̀lìghà ɓi mis mɛ Bɛ̀ll ɓɛ̀sɛ̀ɛ̀ taàɓɛ̀ɛ̀, fɔɔnnɛ ɓɛ faghà ɓɔ mam taàɓɛ̀ɛ̀."
REV.8.3,"Nni ŋwaà-fìtom adɛŋ à yùghà kì rɛlii ɓi jàŋ inɛ ɓɛɛ̀ tɔ̀ngi ɓituwe lɛ ɓɛɛ ɓɔgsi Bɛ̀ll rì ɓyɔ, à ɓanɓàngà maa cɔɔgh anɛ ɓɛɛ̀ tɔ̀ngi firu miì, maa cɔɔgh àǹcèm à ɓaghà ǹkìyɛn ɗi gol. Ɓɛ faghà ŋwaà-fìtom anɛ̀n tìrààre lɛɛ̀gwey lɛ a ɓɔgsi Bɛ̀ll rì tyɔ, bas rì bɔ̀ŋzɛ̀n yi ɓɛgherɛ̀n, ɓi com ki ɓɛɛ̀ tɔ̀ngi ɓituwe miì, ki ki ɓaghà Bɛ̀ll asu, ki ɓa kìkiyɛn ɗi gol. "
REV.8.4,"Fɔɔnnɛ fìsilì fi ɓyom ɓi lɛ rì tìrààre rì bɔ̀ŋzɛ̀n yi ɓɛgherɛ̀n ɓi syooghà ɓi càg ki ŋwaà-fìtom, fi ɓɔg Bɛ̀ll asu. "
REV.8.5,"Nni ŋwaà-fìtom a tekà maa cɔɔgh anɛ ɓɛɛ̀ tɔ̀ngi firu miì ànɛ̀n, à roòzì nyi rì ɗuu ɗi ɗi ɓaghà ɓi com ki ɓɛɛ̀ tɔ̀ngi ɓyom miì lɛ ɓɛɛ ɓɔgsi Bɛ̀ll, à pìg nyi ɓi zi; fɔɔnnɛ baàbàn ì tumɛ̀ngà rìɓoɓòg, ɓyoo gom ɓi ghaghààgh, ŋwàaŋwàɗ à kìkì, zi i nyɛ̀ɛ̀nyɛ̀ŋɗɛ̀n."
REV.8.6,Fɔɔnnɛ kìtaàɓɛ̀ɛ̀ ki ɓum ɓɛ titom ki ki ɓaghà rì mam ki ɓuŋɛ̀ngà lɛ kɛɛ rɔŋ mɔ.
REV.8.7,"Nni ŋwaà-fìtom a ǹtonto à rɔgà ɗyam, bol ì gɔ̀g rì ɗuu, ɓì ɓùtakɛn ɗi bwaɓ ɓi suùrɛ̀n ɓi zi; fɔɔnnɛ ki kighà lɛ kìlànà ki zi kifog ki ɓi ɓìlànà ɓiraa ki ɗig, gàɓ ì kìraa ìnɛ ɓi ɓìte ɓìcèm ɓi ɓi ziinɛ ɓi ɗig, ɓyaaɓi ɓìcèm ɓi ɓi ɓaghà cem ɓi ɗig."
REV.8.8,"Ŋwaàfìtom a kìɓɛ̀ɛ̀ a rɔŋ ɗyam, ɓɛ pig rìkuu ɗi coo dòn diɗɛŋ ɗi ɗi roòròòghà, ɓi rìɓày à kìkòn. Fɔlɔɔ nnɛ gàɓ ì kìraa ìnɛ ɓi mɛ̀nig mɛcèm mɛ ɓi rìɓày à kìkòn ì ghalà bwaɓ, "
REV.8.9,"gàɓ ì kìraa ìnɛ ɓi ɓyom ɓìcèm ɓi ɓi ghɛghɛ̀ɓkà ɓi rìɓày à kìkòn ì cuughà, gàɓ ì kìraa ìnɛ ɓi ɓìkɔm ɓìcèm ì ɗyogà."
