livre.chapitre.verset,Bafia
JAS.4.12,"Bɛ̀ll cɛ̀ncii yɛɛ ti à fogì ɓìdɔ̀gsɛna, à ki yɔ̀mgi ɓum, nyi cɛ̀ncii yɛɛ ri lɛ à ghɛɓsì mum nsoò lɛ a wey nyi; nni wɔ̀ mum, wɛ̀ɛ nnɛ ghɛn anɛ u ren kìɓan ki mum?"
JAS.4.13,"Ɓigomìnɛ mìni ɓɛ ɓì ti ɓì kpaaghì lɛ, gɛɛ̀nɛ nsoò lɛ rìduri, tì rì ɓiì kɛ̀ɛ ɓi bàn ìnɛ fɛlɛ̀, tì ghagsì bimiɗ à bèg wɔɔ di ti kìki dùne, tì fɔ̀ngì mɔ̀ɔ̀ni, wooghna. "
JAS.4.14,"Mìni ɓɛ ɓì yii ɓi lannɛ cɛɓ kin ki ri ɓiì ɓaà rìduri, yiina lɛ ɓì rì cuùcuu ki ki ti ki ghɛnàg ɓi maa cààmɛ̀n, ajɛ̀m ìnɛn, ki ɗimì. "
JAS.4.15,"Ɓyàa ghɛ̀ɛ̀sɛɛ kɔm̀ kìkpaaghii lɛ, i ki kɔni Kan tì rì lɛ tì ghɛɓ, tì kì kìɓan ki fɛlɛ̀. "
JAS.4.16,Kìɓan kifog mìniì kaakalɛ̀n ɓigomìnɛ ɓi ɓɔɔ ɓidaŋà ɓɛ mìni ɓi mɛ̀rem; rìkuu ɗi kalɛn ɗi fɔlɔɔ ɗi rɔɔtɛɛ ɓì. 
JAS.4.17,I mum à yii kìɓan ki syeesyee ki à rì lɛ à kì nni à rɔ̀ɓi kɛ̀ɛ kì kɔ di à kìi kìɓe.
JAS.5.1,"Ɓigomìnɛ, mìni ɓɛ̀guŋgum, ramina mɛ̀reè ɓi wog, rɔŋɗɔŋina ɓìkiŋ jɛ̀ɛ̀ aɗyoo ɓisuulɛ ɓì rì ɓiì ghɛɛ̀ mɛ̀tɔɓ lɛɛ̀gwey. "
JAS.5.2,"Ikum win wu ri ɓiì ròo dywɛ̀ɗ, zeg yi ɗi ɓìlàà ɓin, "
JAS.5.3,"gol yìn rì mɔ̀ɔ̀ni min ɓi ri rì geègee; geègee yiǹ yi ri wusìnɛ̀ɗ ànɛ à rì mìni ɓiì pyèni mis, à tɔ̀ngì mìni yɛ̀ɛ ɗuu. Ɓìi nɗɛ̀ŋi kì taŋzaagh ìkum ɓi mɛ̀ru mɛ siitòn mɛ. "
JAS.5.4,"Ghɛɛna lɛ mɛ̀lèɓ mɛ ɓɛ̀kìì-ɓìsay ɓin ɓɛ ɓɛ saŋsàŋgà mìni ɓìɗilàg ɓi dɛm yin, mɛ ɓì ki ɗighà, mɛɛ̀ rɔŋɗɔŋ ɓikiŋ, ɓìkukug ɓi ɓɛ̀saŋì-mɛ̀saŋ ɓi mɛ kɛ̀n ki kpaŋì ɓi mɛ̀reè mɛ Kan à mɛ̀raŋ mɛ wɛ̀y. "
JAS.5.5,"Ɓi ghɛɓkà ɓi ziinɛ ɓi coo ikum di ɓi nyàànyaa ri cɛɓ, ɓì wùùwùrɛ̀n mìniìɓɔmiɗ ɓisuu ŋwos a kìsɛ̀ɓ. "
JAS.5.6,"Ɓì rengà lɛ ɓɛɛ yeesi ɓumɓɛ ɓɛ ɓaghà kɛ̀ɛ̀ kìɓan, ɓì ki wey ɓɔ, ɓɔɔ kɔrì ɓɛ kɛɛ̀ ram ɓyàg lɛ ɓɛɛ ɗuù rì mìni."
JAS.5.7,"Ɓɔɔsoŋ̀ sììriina lɔŋ mɛrem à kpaŋ yɛ̀ɛ Kan à ri sugtiì; ɓì ti ɓì ghɛngì yɛ̀ɛ ǹsalì-dɛm a ti à maasàg nɗem ɓisuu riɓoŋ ɗi bwey yi ǹtonto rì yi siitòn, à kpaŋ yɛ̀ɛ bwey yìn yi ti yi nɔlàg. "
JAS.5.8,"Mìni girig ɓanina mɛ̀rem rì ɓyàg, mɛ̀rem min mɛ siìrɛ̀n rì ìtèɗ lɛ rìyù ɗi Kan ɗi ti jàŋbog."
JAS.5.9,"Ɓɔɔsoŋ̀, ɓum ɓɛdɛŋ ɓɛ ɓi nyìinyìm wìn ɓɛ̀ kɛɛ̀ cɛmdag ɓɛro ɓɛmɓog, di fɔɔnnɛ ɓɛ̀ kɛɛ̀ yɔ̀m mini; ɓì ghɛɛ! Ǹ-yɔ̀mì-ɓum à ti a suunaa. "
JAS.5.10,"Nɔ̀ɔ̀tiina ìkòò wu ɓɛkpaŋzì-ɓìɓan ɓɛ ɓɛ toòghrɛ̀ngà ɓi ɗii ɗi Kan, ɓɛ wokà mɛ̀tɔɓ, ɓɛ niɗ mɛ̀rem. "
JAS.5.11,"Ghɛɛna, tì ti tì kpaaghì lɛ, ɓumɓɛ ɓɛ siìrɛɛ rì ìtèɗ, ɓɛ ri ɓɛ̀mààghmaagh; ɓì mɛ wog di ɓɛɛ̀ kpaakpaa kinìri ki nɗem ki Zyɔɓ, ɓì ki ghɛngà lèg ànɛ yɛ̀ɛ Kan à kìghà lɛ cɛɓ kii kɛɛ kɛǹ kì syɔnì ɓisuulɛ Kan à rì rì nɗem wu nyìighnyìg lɛɛ̀gwey, rì kìpuɓì ǹɗem."
JAS.5.12,"Ɓɔɔsoŋ̀, kìɓan ki ǹloogh mìni kìkpaà ki ri lɛ, kɛ̀ ɓi kànag bɛ̀ɗ ri ɗyoo, nsoò rì zi, nsoò bɛ̀ɗ inɛ mum à kànɛɛ rì ŋwɔm, kìɓan kifog kɛɛ ɓalag lɛ, i ɓì kpaa lɛ ɛ̀ɛ̀, ki ɓa lɛ ɛ̀ɛ̀; i ɓì kpaa lɛ èe èe, ki ɓa lɛ èe èe; di fɔɔnnɛ kɛ̀ ɓi kpì ɓi ncɛ̀m."
JAS.5.13,"I mum ɓi mìni à tanɛɛ rì ǹtɔɓ, à ghɛ̀ɛ̀sɛɛ kì ɓɔ̀ŋzii Bɛ̀ll, nsoò lɛ à rì rì kìnyàà, à ghɛ̀ɛ̀sɛɛ kì ɓɔgsii Bɛ̀ll rì tyem. "
JAS.5.14,"I ŋwaàdɛŋ ànɛ ɓi nɗaŋ win a roɓi, à reŋì ɓɛ̀sɛ̀ɛ̀mɛn ɓɛ Kiseŋi, lɛ ɓɛɛ ɓɔŋzag Bɛ̀ll ɓisu wii, ɓɛ siŋì nyi mɔ̀ɔ ɓi ɗii ɗi Kan. "
JAS.5.15,"I bɔ̀ŋzɛ̀n ìnɛn ì kìlɛɛ rì ǹtyweeyi ɓi nɗem, ì rì ɓiì ghɛɓsii roròɓ ànɛ̀n, kaa soo rì lɛ à kìghà kìɓe, Bɛ̀ll à cenɛ̀n nyi kɔ."
JAS.5.16,"Kìlaaghna lɛ, i wààdɛŋ ù kìi kìɓe, ù rèsì ɓɛ̀goni ɓɛmbog, ɓì ki ɓa ri kìsyɔ̀ɔ̀ ɓi nyìinyìm wìn lɛ ɓi ɓɔŋzag Bɛ̀ll ɓisuu ɓɛgeni ɓin ɓɛ ɓi ghɛghɛɓ ri ɓɔ, fɔɔnnɛ ɓì ɓiì wɔ̀ni. Syeesyee à bɔ̀ŋzɛ̀n à ŋwaànɛ à rì lɛ saaɗ ɓi mis mɛ Bɛ̀ll à ti à ɓalàg rì coo nghɛɓsɛn. "
JAS.5.17,"Eli à ɓaghà lɔŋ mum fɛlɛ yɛ̀ɛ ɓìsi, nni à ɓɔ̀ŋzàkà Bɛ̀ll rì nɗem wii wucèm lɛ bwey yɛ̀ kɛɛ̀ nɔ, fɔɔnnɛ bèg yi ghaghìghà yiraa rì ɓɛ̀ŋwii taàfog, bwey yɛ̀ kɛɛ̀ nɔ ɓi ziinɛ. "
JAS.5.18,"Ajɛ̀m ìnɛ̀n nnɛ à ɓɔ̀ŋzìghà tì Bɛ̀ll lɛ bwey yɛ̀ɛ nɔti, fɔɔnnɛ ɗyoo ɗi romgày bwey, zi i ki fa ɓiɗilàg ɓi yɛ̀ɛ falàg."
JAS.5.19,"Ɓɔɔsoŋ̀ i kìbog ki ɓi mìni ki ɗimgà bee, ki raɓsɛ̀n rì saaɗ, nnɛ ŋwaàdɛŋ à pɛ̀ɛ̀zii yì nyi ɓi syeesyee à bee, "
JAS.5.20,"yiina lɛ ŋwaànɛ à ɓiì kìi lɛ ǹkìì-kìɓe a pɛsɛn yì ɓi bee inɛ à tɔlɛ̀ngà miì, à kòri ǹghay wu ǹkìì-kìɓe anɛ̀n ɓi rìwu, à ki kì lɛ Bɛ̀ll a cenɛn ǹkun wu ɓiɓe."
