livre.chapitre.verset,Bafia
EPH.4.26,"I ɓì woogh bim, ɓì konàg lɛ kɛ̀ ɓi kì kiɓe; ŋwos kɛ̀ɛ màg ɓilɛy di bim yiǹ ì kaka. "
EPH.4.27,Kɛ̀ ɓi nɛm Satàn ikɔ̀ɔ̀. 
EPH.4.28,"Ŋwaànɛ àa nti à fyaasàg ɓyom, à lèg ɓi wii, kìɓan kifog, a teki ntɔɓ lɛ a say rì ɓyàg ɓii yɛ̀ɛ ki ghɛɛ̀sɛɛ, fɔɔnnɛ a ɓa rì com ki à rì lɛ à ghɛɓsì soghàsogha ri kɔ̀. "
EPH.4.29,"Ŋwɔm win wu ghɛɛ̀sɛɛ ɓi ki kpaà kìɓan ki ɓeɓtɛn, wɔ̀lɛ i ki kpaŋi lɛ ɓi toòghrɛn, jɛ̀ɛ̀ yìn i ghɛ̀ɛ̀sɛɛ kì ɓaa jɛ̀ɛ̀ ìnɛ ì rì lɛ ì fa ìtèɗ ɓi rìgherɛ̀n ì ki ɓa ri ǹghɛɓsɛn ɓisuu ɓɛroɓɛ ɓɛ woogh yɔ̀. "
EPH.4.30,"Kɛ̀ ɓi kì lɛ Kìtɛntɛ̀ɛ̀n ki Nghay ki Bɛ̀ll à rèmzàkà mìni rì kɔ ɓisuu ŋwos anɛ gòri yìì ì ri ɓa, kɛ̀ɛ wog bim. "
EPH.4.31,"À tumɛɛ lɛ kìmìighmigtɛ̀n, kìnyɛn, bim, kìyoòyòò, mɛ̀wɔ̀wɔrì, rì rìgɛn mɛ̀kuu mɛ̀cèm, ɓi ghɛɛ̀sɛɛ kì lèegh ɓi nyìinyìm wìn. "
EPH.4.32,"Ɓaana rì nɗem wu geesɛ̀n ɓi nyìinyìm wìn, ɓì yi rìghɛn ɗi ɓɛro ɓɛmbog nyìighnyìg. Ɓaana rì rìcenɛ̀n ɓi nyìinyìm wiǹ, fɛlɛ yɛ̀ɛ Bɛ̀ll à cenɛ̀ngà mìni ɓi Kiris."
EPH.5.1,"Yɛ̀ɛ ɓì rì ɓɔn ɓɛ Bɛ̀ll ɓɛ nɗem, tèèsiina nyoo lɛ ɓi nɔɔ̀ti kìfèèghrɛnà kii. "
EPH.5.2,"Ɓì kɛ̀ɛ̀kɛ̀ɛ̀ ɓi nkɔ̀nɛ̀n fɛlɛ yɛ̀ɛ Kiris à rèsìghà ɓìsi, à fa cɛɓ kii ɓisu wis, fɛlɛ yɛ̀ɛ com ki ŋwaà à faa, nsoò lɛ kìtuwe ki ɓɛ funɛɛ ɓi rìɓɔgsì ɗi Bɛ̀ll; ɓyom ɓìn ɓi ɓa rì syeesyee à kìnùbe."
EPH.5.3,"Tìsɔ̀mɔ̀g, rì ɓìɓan ɓi tifin mɛkuu mɛ̀cèm, rì zày ì ìkum, ɓì ghɛ̀ɛ̀sɛɛ ɓi lɛ ɓi ɓuŋɗɛ̀n nsoò m̀ɓùŋɗɛn ɓi nyìinyìm wìn, lɛ fɔlɔɔ yɛɛ ghɛɛ̀sɛɛ rì ɓum ɓɛ Bɛ̀ll. "
EPH.5.4,"Ki ghɛɛ̀sɛɛ ɓi lɛ ɓi kpaakpaa ɓìɓan ɓi ǹtoòrìɗ, rì ɓìdìmìdimi ɓi ɓiɓan, rì ɓìɓan ɓi ɓiyèg. Ki ghɛɛ̀sɛɛ lɔŋ lɛ ɓi fafa Bɛ̀ll ɓìtògsɛ̀n. "
EPH.5.5,"Konaaghna kì yiì lɛ mum ǹcèm ànɛ à rì ǹkìì-tìsɔ̀mɔ̀g, nsoò lɛ ǹkìì ɓìɓan ɓi tifin, nsoò lɛ ànɛ à rì rì zày ì ìkum, yɛɛ lɔɔ lɛ mɓɔgsì ɓìnùn, à yin ɗi gàɓ ɓi kìlɔ̀ŋ ki Kiris, rì ki Bɛ̀ll. "
EPH.5.6,Mum kɛ̀ɛ yègsi mini rì ɓìtòkì ɓi kɛ̀ɛ̀-su lɛ ɓisuu ɓiɓan ɓiǹ innɛ bim i Bɛ̀ll ì rì ɓiì sɛni ɓi ɓɔn ɓɛ ɓɛ ri rì ǹtoòtèɗ. 
EPH.5.7,Kɛ̀ ɓi ɓutɛn ri ɓɔ ɓi kìɓan kidɛŋ nsoò kìfog.
EPH.5.8,"Ɓisuulɛ ɓì ɓaghà ɓumɓɛ ɓi birìm abɛ̀y, nni ɓigomìnɛ, ɓì ti kìtɛɛtɛn ɓi Kan ɓi ɗùm. Nni ghɛɓina min yɛ̀ɛ ɓɔn ɓɛ ɓi kìtɛɛtɛn. "
EPH.5.9,"Kìtɛɛtɛn kìn kɛɛ ti ki falàg ɓum ìtèɗ wulɛ ɓɛɛ rɔɔtɛn nɗem ɓɛ ɓa ɓumɓɛ nkpaà, ɓɛ ki ɓa ɓumɓɛ ɓɛɛ̀ kpaakpaa saaɗ. "
EPH.5.10,Yiina rìghasì ɗi ɓiɓan ɓi ɓyɛɛ̀ rɔɔghi Kan. 
EPH.5.11,"Kɛ̀ ɓi ɓasɛn ri ɓumɓɛ ɓɛɛ̀ kìki ɓiɓan ɓi birìm, ɓi ɓi ghɛɓsii ɓi com. Lɔŋ ɓì ghɛ̀ɛ̀sɛɛ kì kpàkii ɓyɔ ɓi kìtɛɛtɛn; "
EPH.5.12,"ɓisuulɛ ɓìɓan ɓi ɓumɓɛ̀n ɓɛɛ̀ kìki a rìnyam ɓi kilɛɛ ǹtoòrìɗ, nsoò ɓi rìkpaakpàà. "
EPH.5.13,"Wɔ̀lɛ i ɓɛ mɛ kpàki ɓiɓan ɓiǹ ɓìcèm, ɓi konag kì ghɛnɛɛ lɛ tɛntɛ̀ɛ̀n, lɛ com kìcèm ki ki mɛ kpagi dan, ki ti ɓi kìtɛɛtɛ̀n. "
EPH.5.14,"Kìɓan kiǹ kɛɛ̀ki ki ri kì kaliyɛn lɛ: Wɔ̀ ŋwaànɛ u lalày, ghèmɓɛn ɓi fìlo pɛ̀sɛn yì aɗyoo ɓi nyìinyìm à ɓìloŋ, di Kiris a lom̀ wɔ̀ kìtɛɛtɛn."
EPH.5.15,"Ɓì konag kì fiɓii righɛghɛ̀ɓ ɗin lɛ syeesyee; kɛ̀ ɓi ghɛghɛɓ yɛ̀ɛ ɓìyèg, ghɛɓina lɔŋ yɛ̀ɛ ɓumɓɛ ɓɛ ri rì ɗyomzɛ̀n. "
EPH.5.16,"Kɛ̀ ɓi yogsi cààmɛ̀n ki ɓì rì rì kɔ zɛy rì zɛy, lɛ mɛ̀ru mɛ tì rì mɛ miì mɛ rɔɔtɛɛ ɓì. "
EPH.5.17,"Kìɓan kiǹ kɛɛ̀ki ɓì ghɛ̀ɛ̀sɛɛ ɓi ki ɓaà ɓìdùŋdùŋ ɓi ɓum, ɓì ghɛ̀ɛ̀sɛɛ lɛ ɓi yi cɛ kɛɛ̀ki Kan a kɔ̀nkɔ̀n. "
EPH.5.18,"Kɛ̀ ɓi ŋwagi mɛrɔ̀g lɛ fɔlɔɔ a ti à syògìì cɛɓ ki ɓùùɓuu; kìɓan kifog, ɓaana ɓɛ̀ronɛn ri Kìtɛntɛ̀ɛ̀n ki Nghay. "
EPH.5.19,"Ɓì kuùkùrɛ̀n rì ɓɛ̀sam, rì mɛ̀ɓàlì, rì tyem ti Bɛ̀ll; ghàɓina mɛ̀ɓàlì lɛ ɓi ɓɔgsi Kan, rì mɛ̀rem min mɛcèm. "
EPH.5.20,"Ɓi ɓìɓan ɓìcèm, faana Bɛ̀ll à Seŋi wìs ɓìtògsɛ̀n cààmɛ̀n kìcèm ɓi ɗii ɗi Kan wìs Yeesus Kiris."
EPH.5.21,Ɓaana rì mɛ̀wog ɓi nyìinyìm wìn ɓisuu rinìŋ ɗi ɓì ti ɓì nìgì Kiris. 
EPH.5.22,"Mìni ɓɛ̀yiɓ, kìina ɓɛ̀yii ɓin mɛwog yɛ̀ɛ ɓì ti ɓì kìlàg Kan. "
EPH.5.23,"Ɓisuulɛ, baŋì ì làmii giɓ wiì fɛlɛ yɛ̀ɛ Kiris à làmii kìseŋi kìì; nyimiɗ yɛɛ ti ǹghɛɓsì à kìseŋi ki ki ri nyoo yìì. "
EPH.5.24,"Lɔŋ yɛ̀ɛ kìseŋi ki ti ki kilàg Kiris mɛ̀wog, fɔlɔɔ nnɛ ɓɛ̀yiɓ ɓɛ ghɛɛ̀sɛɛ girig kì woògh ɓɛ̀yii ɓaa ɓi ɓìɓan ɓìcèm."
EPH.5.25,"Mìni ɓɛ̀baŋì, keesiina ɓɛ̀yiɓ ɓin fɛlɛ yɛ̀ɛ Kiris à keesìghà Kìseŋi kii à fa cɛɓ kii lɛ kɔ. "
EPH.5.26,À kìghà fɔlɔɔ lɛ di Kìseŋi kii kɛɛ ɓa kìtɛnɛn; lɛ à tɛɛ̀zìghà kɔ lɛ rì mɛ̀nig rì jɛ̀ɛ̀; 
EPH.5.27,"à kɔ̀ngà lɛ Kìseŋi kìn kɛɛ kpaŋ ɓi mis mii ɗi rìkem, kɛ̀ɛ̀ tìfin, nsoò fìrun, nsoò kìɓeɓtàg ki kiɓan kidɛŋ. Wɔ̀lɛ ki kɔngà nyi lɛ Kìseŋi kìn kɛɛ ɓa kìtɛnɛn kɛ̀ɛ̀ kìɓan ki ɓɛ fen miì. "
EPH.5.28,"Fɔɔnnɛ ɓɛ̀baŋì ɓɛ ghɛɛ̀sɛɛ kì keesii ɓɛ̀yiɓ ɓaa yɛ̀ɛ ɓɔmiɗ, lɛ ŋwaànɛ à keesii giɓ wiì, à keesii nyimìɗ. "
EPH.5.29,"Ɓisuulɛ mum à ka ɓeèzɛ̀ngà ɓi nyoo yìì i nyimìɗ; lɔŋ à ti à mɛnàg yɔ̀, à ki ɓèŋɓeŋ yɔ̀ lɛ syeesyee fɛlɛ yɛ̀ɛ Kiris à ti à ɓègì Kìseŋi kii. "
EPH.5.30,Lɛ ɓì rì ɓìkàɓ ɓi ɓi nyoo yìì. 
EPH.5.31,"Kìɓan kiǹ kɛɛ̀ki baŋì ì ɓiì càriì lɛ rì seŋi rì jɛɛ, ì ràrɛ̀n ɗì giɓ wiì, kìɓɛ̀ɛ̀ ki ɓum kìn ki ghay mum bog. "
EPH.5.32,Kìɓan kiǹ ki ri gɛn à kìɓan ànɛ à rimi; mɛ̀ ǹkpaa fɔlɔɔ ɓi san ànɛ yɛ̀ɛ Kiris rì kìseŋi kìì. 
EPH.5.33,"Kaa soo rì la, mum ǹcèm ànɛ ɓi mìni a keesi giɓ wiì yɛ̀ɛ nyimìɗ, giɓ bimiɗ à kì yii mɛ̀wog."
EPH.6.1,"Mìni ɓɔɓti, kìina ɓɛ̀yalì ɓin mɛwog yɛ̀ɛ Kan a kɔ̀nkɔ̀n ɓisuulɛ fɔlɔɔ a ri lɛ saaɗ. "
EPH.6.2,"Nyaasi soŋi ɓɛɛ̀ gaa, à rì kìdɔ̀gsɛna ki ǹtonto ki ǹkàg wu riì miì wù foŋɛn. "
EPH.6.3,"Fɔɔnnɛ ù ɓiì ɓa rì kìrɔɔ, ù ki finɛn ɓi ziinɛ lɛɛ̀gwey. "
EPH.6.4,"Mìni ɓɛ̀seŋi, kɛ̀ ɓi nyɛɛ̀zag ɓɔn ɓin, kìɓan kifog, tɔɔsiina ɓɔ ɓi ɓìsyeesyee ɓi ɓisyɔ̀ɔ̀, ɓì fafà ɓɔ deɓ yi yi riì yɛ̀ɛ Kan."
EPH.6.5,"Mìni ɓɛ̀kpàn, kìina ɓɛ̀masà ɓin ɓɛ ɓi mɛ̀mùù mɛ̀wog, ɓì nìgì ɓɔ, ɓì fafà ɓɔ bɔgsɛ̀n, rì syeesyee à nɗem lɔŋ yɛ̀ɛ Kiris innɛ ɓi kìki kisay. "
EPH.6.6,"Syeesyee wìn a rìkì ɗi ɓiɓan kɛ̀ɛ ɓa lɛ yɛ̀ɛ ɓum ɓɛɛ̀ seesee mini, yɛ̀ɛ ɓɛɛ̀ kali lɛ ɓi kaakaa lɛ ɓi puɓsi ɓɔ mɛ̀rem; a ɓa lɔŋ lɛ ɓi kìki rikɔ̀n ɗi Bɛ̀ll rì nɗem win wucèm lɛ ɓì rì ɓɛ̀kpàn ɓɛ Kiris. "
EPH.6.7,"Kìina ɓɔ kìsay ri syeesyee à nɗem, lɔŋ yɛ̀ɛ Kan innɛ ɓi kìki kisay àa ɓum. "
EPH.6.8,"Ɓì yi lɛ, nsoò ǹkpàn, nsoò ŋwaànɛ à yin ǹkpàn, mum ǹcèm à rì ɓiì terì mɛ̀lèɓ yɛ̀ɛ Kan ɓi syeesyee wìì a rìkì."
EPH.6.9,"Mìni ɓɛ̀masà, ghɛɓina girig fɔlɔɔ ri ɓɛ̀kpàn ɓin, kɛ̀ ɓi tamtam ɓɔ; ɓì yitì lɛ rì mìni rì ɓɛ̀kpàn ɓin ɓì rì lɔŋ Masà bog ànɛ à rì aɗyoo; nyii yin ɗi nlànag ɓi ɓum ɓɛdɛŋ."
EPH.6.10,"Ǹsyɔɔdii ɓìtòkì ɓyɛm̀ lɛ: Kaana ìtèɗ win ɓi rìràrɛ̀n ɗi rì Kan, rì ɓi coo itèɗ wii. "
EPH.6.11,Ɓanɛɛna ɓyom ɓi ribaŋì ɓi Bɛ̀ll ɓìcèm di fɔɔnnɛ ɓi ɓa rì ìtèɗ wulɛ ɓì yag mɛ̀ghèy mɛ Satàn. 
EPH.6.12,"Ɓisuulɛ àa ɓumɓɛ ɓɛ ri rì bwaɓ ɓɛɛ̀ɓɛ ti ɗùùɗuu ri ɓɔ; ti ɗùùɗuu lɔŋ ri mɛ̀tèɗ mɛ ɓiɓeɓtàg ɓi mɛghay ɓi ɓi ri ɓi ɗyoo ɓi ɗùm, ɓi ɓyɛɛ̀ làlàmì, ɓi ɓa rì ìtèɗ; ti ɗùùɗuu girig rì ɓumɓɛ ɓɛɛ̀ làlami ziì ì birìm ìnɛ. "
EPH.6.13,"Kìɓan kiǹ kɛɛ̀ki ɓì ghɛ̀ɛ̀sɛɛ kì wotii ɓyom ɓi ribaŋì ɓi Bɛ̀ll ɓìcèm, fɔɔnnɛ ɓi ɓa rì ìtèɗ wu cenɛn wɛ̀y, yɛ̀ɛ ŋwos a m̀ɓeɓɛn a ri kpaŋ fɔlɔɔ yɛɛ ri ɓa lɛ, i ɓyàa cee ɓɛ̀koŋnyoo ɓɛ̀cèm, ɓì rɔ̀ɓ mɛ̀rɛy. "
EPH.6.14,Sììrɛɛna min: Ɓì sìnɛ̀n saaɗ ɓi kìɓon ɓi sìg à kànɗa; ɓì waatɛ̀n ǹkpaà fɛlɛ yɛ̀ɛ kìlàà ki bɔŋ. 
EPH.6.15,"Terina rìfalɛ̀n ɗi ɓi rìghagsì ɗi Syeesyee à Ɓɔlɛ à fyòoog, ɓì waatɛ̀n ɗyɔ fɛlɛ yɛ̀ɛ gòò. "
EPH.6.16,Terina lɔŋ righerɛ̀n ɓyààmɛ̀n ɓìcèm fɛlɛ yɛ̀ɛ gàŋ ìnɛ yɛ̀ɛ ghɛɓsi mìni lɛ ɓi ɓuɓsi ɗuu ɗi tigɛnì ti ghèghey tìcèm ti ti riì rì ǹɗòò. 
EPH.6.17,"Terina girig gòri ì Bɛ̀ll ɓi sìg à tàm, ɓì teɗ jɛ̀ɛ̀ ì Bɛ̀ll ìnɛ ìrì gàfàg ì Kìtɛntɛ̀ɛ̀n ki Nghay. "
EPH.6.18,"Ɓɔ̀ŋziina Bɛ̀ll cààmɛ̀n kìcèm, ri Nghay, ɓì tɔtɔ̀g nyi ǹghɛɓsɛn ɓi bɔ̀ŋzɛ̀n yin yicèm; ɓaana cem ɓi rìkì ɗiǹ, ɓì ki sììrɛn miì lɛ syeesyee, ɓì ɓɔ̀ŋzàg ɓisuu ɓɛgherɛ̀n ɓɛ̀cèm; "
EPH.6.19,"ɓì ɓɔ̀ŋzàg girig Bɛ̀ll ɓisu wɛ̀m lɛ, a fa mɛ̀ jɛ̀ɛ̀ ìnɛ ǹghagsi, rì kìghɛɛsii cààmɛ̀n kìcèm ki m̀pinii ŋwɔm lɛ nɗesi ɓum kìɓan ki ki ri kì nyamɛn ɓi Syeesyee à Ɓɔlɛ. "
EPH.6.20,"Syeesyee à Ɓɔlɛ ànɛ̀n innɛ mɛ̀ ǹɗì ɓi fìtom fi miì, ǹki ɓa ɓi naà-zày lɛ nyi; nni ɓɔ̀ŋzaaghna lɛ nkakali Ɓɔlɛ ànɛ̀n lɛ cààcàà yɛ̀ɛ ǹghɛ̀ɛ̀sɛɛ kì kpaakpaa."
EPH.6.21,"Tisig, maaseŋi wìs a nɗem, ànɛ a kìki Kan kìsay ri ǹtyweeyi, à rì mìni ɓiì rèsii ɓiɓan ɓìcèm ɓi ɓi seesee cɛɓ kɛ̀m, lɛ ɓi yi com ki nkìki ɓigomìnɛ. "
EPH.6.22,"Mɛ̀ yɛɛ ɓekii lɛ nɗom yì nyi a lɔ̀ŋkin lɛ ɓi yi ǹɗɛli wis wu tì rì miì ɓigomìnɛ, à ki fɔɔsi mini mɛ̀rem. "
EPH.6.23,"Ɓɔɔsoŋ̀, Bɛ̀ll à Seŋi wìs, ɓɛɛ̀ Kan Yeesus Kiris ɓɛɛ fa ɓɛ̀geni ɓis ɓɛ̀cèm fyòoog, rì ǹkɔ̀nɛ̀n, bas ɗì rìgherɛ̀n. "
EPH.6.24,Fɔɔnnɛ geesɛ̀n ì Bɛ̀ll yɛ̀ɛ ɓa rì ɓum ɓɛ̀cèm ɓɛ ɓɛ keesii Kan wìs Yeesus Kiris rì ǹkɔ̀nɛ̀n ànɛ à yin lɛ à ɗyoŋ.
