livre.chapitre.verset,Bafia
MAT.9.16,"Ŋwaà yin lɛ à teɗ Zyònà ì kìlàà ki nyɔn lɛ a raɗki kìtùg ki kilàà miì, ɓisuulɛ, Zyònà ì nyɔn ì rì ɓiì tùnii kilàà ki kitùg, ɗyas ɗi teghɛ̀n tì. "
MAT.9.17,"Ɓaa ki foŋ ɓi mɛrɔ̀g mɛ nyɔn ɓi ɓìtùg ɓi ɓiren, i ù kìi fɔlɔɔ, ɓìren ɓi wulàg, mɛ̀rɔ̀g mɛ ɗyɛɛrɛn, ɓìren ɓyɔmiɗ ɓi ki ɗyaŋ. Wɔ̀lɛ ɓɛɛ̀ fogi mɛrɔ̀g mɛ nyɔn ɓi ɓìren ɓi nyɔn; fɔɔnnɛ ɓyom ɓìn ɓìcèm ɓi finɛ̀n."
MAT.9.18,"Yɛ̀ɛ Yeesus à ɓaghà di a ka tòtog fɔlɔɔ ri ɓɔ, nni rìfòm ɗi Ɓɛ̀yudɛ̀n ɗiɗɛŋ ɗi yughày ɗi ɓag nyi mɛ̀ɗu asu, ɗi kpaa lɛ: Gɔ̀n yɛ̀m ì wii yì lɔŋ ɓigomìnɛ, nni yu, u saagh yɔ̀ ɓyàg ɓi nyoo di yɛ̀ɛ ghemɓɛn. "
MAT.9.19,"Yeesus à pɛ̀sɛ̀ngà aɗyoo, à nɔ̀ɔ̀tì nyi ǹɗaŋ ri ɓɛ̀yilàg ɓii."
MAT.9.20,"Nni giɓ adɛŋ ànɛ à roròɓkà fìroɓ fi lɛ bwaɓ yɛɛ kpaŋkpaŋ nyi ɓyààmɛ̀n ɓìcèm, di fìroɓ fìn fi ti bèg ǹtɛ̀ɗ rì yiɓɛɛ̀, à yùghày Yeesus ajɛ̀m, à kòm rìkeɓ ɗii ɗi kilàà. "
MAT.9.21,"À fèfèkà ɓi nɗem wii lɛ: I m̀mànɛɛ kì kòmi nsoò kìlàà kii, di ǹwɔ̀ni. "
MAT.9.22,"Yɛ̀ɛ Yeesus à lɔ̀ɔ̀ghrɛ̀ngày, à ghɛn giɓ anɛ̀n, à kpaa lɛ: Iyà kɔ̀ɔ risi, com ki yin, rìgherɛ̀n ɗyɔɔ ɗi wɔɔ̀zii wɔ̀. Fɔɔnnɛ giɓ anɛ̀n à ghàskà kì wɔ̀ni."
MAT.9.23,"Yɛ̀ɛ Yeesus à kpagà a mɛɛ mɛ rifòm ɗiǹ à tanɛ̀n di ɓɛ̀rɔŋì-zàro ɓɛ ti wɔɔ, di gwìy ì ti lɛ nyìnì-nyìnì, ɓi riwù, nni à kpaaghà lɛ: "
MAT.9.24,"Ghaaghraaghnà, mutyàà giɓ anɛ, à wii ɓì, à rì yɛɛri ɓi fìlo, nni ɓumɓɛ̀n ɓɛ tumɛ̀ngà nyi rìwɔ̀wɛ̀y. "
MAT.9.25,"Yɛ̀ɛ gwìy ì ɓum ìnɛ̀n ì panìghà, nni à ɗiŋighà ɓi naa, à ɓan mutyàà giɓ anɛ à wughà ànɛn ɓi càg; mutyàà giɓ a pɛ̀sɛ̀n aɗyoo. "
MAT.9.26,Fɔɔnnɛ gom ì kìɓan kiǹ ì sààghà ɓi kilànà ki zi kiǹ kìcèm.
MAT.9.27,"Yɛ̀ɛ Yeesus à pɛ̀sɛ̀ngà rì rìghaàgh, nni ɓɛ̀ɗyaŋɗyàŋ ɓɛɓɛɛ̀ ɓɛ nɔɔ̀tìghà nyi, ɓɛ laàlàmɓɛ̀n jɛ̀ɛ̀ aɗyoo lɛ: Man à Davit, wogha ɓìsi nyìighnyìg. "
MAT.9.28,"Yɛ̀ɛ à kpagà a mɛɛ, nni ɓɛ̀ɗyaŋɗyàŋ ɓɛ̀n ɓɛ tyoŋdɛ̀ngày nyi a nyoo, à kpaa ɓɔ lɛ: Ɓì gherɛɛ nya lɛ ǹɗì lɛ m̀ɓoo mìni? Ɓɛ̀roɓɛ̀n ɓɛ ɓaàg nyi lɛ: Ɛ̀ɛ̀ Kan, tì ghèrɛɛ. "
MAT.9.29,Fɔɔnnɛ à kòmgà min ɓɔ ɓi mis à kpaa lɛ: Kɛɛ kilɛn lɔŋ yɛ̀ɛ ɓyàa gherɛɛ lɛ ki ri lɛ ki kilɛ̀n. 
MAT.9.30,"Nni mis maa mɛ ŋwarɛ̀ngà, Yeesus à rɔ̀gsɛ̀n min ɓɔ syeesyee à rìrɔ̀gsɛ̀n à kpaa ɓɔ lɛ: Kɛ̀ ɓi fèg ki kìi lɛ, ŋwaàdɛŋ a yi kìɓan ki. "
MAT.9.31,"Lɔŋ yɛ̀ɛ ɓɛ kpagày foo, ɓɛ tum rìsààtì ɗi ɗii ɗi Yeesus kòdò ànɛn bimiɗ. "
MAT.9.32,"Lɔŋ yɛ̀ɛ ɓɛ̀ɗyaŋɗyàŋ ɓɛ̀n ɓɛ kɛngà, ɓɛ yu tì Yeesus ɗì ŋwaàdɛŋ ànɛ à ɓaghà rì kìɓeɓtàg ki nghay, nyi mùm-mùm. "
MAT.9.33,"Yɛ̀ɛ à nàɓkà kìɓeɓtàg ki nghay kìn, mùm-mùm anɛ̀n à tòòghrɛ̀n; gwìy ì ɓum ìnɛ ì ɓaghà wɔɔ i kuuràkà, ì kpaa lɛ: Rìkuu ɗi kiɓan ɗi fɛlɛ ɗi ka ghɛnɛ̀ngà ɓi a Isirayɛl cààmɛ̀n kidɛŋ. "
MAT.9.34,Kìɓan kifòg Ɓɛ̀fàrìzyɛŋ ɓɔɔ kpaakpààghà lɛ: Yeesus a nànaɓ ɓiɓeɓtàg ɓi mɛghay rì ìtèɗ wu rifòm ɗi ɓiɓeɓtàg ɓi mɛghay.
MAT.9.35,"Yeesus à kɛ̀ɛ̀kɛ̀ɛ̀ghà lɛ rì ɓi bàn yìcèm rì ɓi ɓɔɔ ɓilɔ̀ŋ ɓɛ̀cèm di a rèresi ɓum ɓìɓan ɓi Bɛ̀ll ɓi naa yaa yi bɔ̀ŋzɛ̀n, à kakàlì Syeesyee à Ɓɔlɛ à kìlɔ̀ŋ ki Bɛ̀ll, à ki wɔ̀ɔwɔɔ̀zì tìròɓ, rì ɓìlɛm mɛ̀kuu mɛ̀cèm. "
MAT.9.36,"Yɛ̀ɛ à ghɛngà ɓìtuu ɓi ɓum, nni nyìighnyìg ì kìghà nyì rì ɓyɔ, lɛ ɓumɓɛ̀n ɓɛ ɓaghà ɓɛ̀ fɔlɛn, kɛ̀ɛ̀ ìtèɗ ɓi nyoo fɛlɛ yɛ̀ɛ jɔ̀ɔ̀ yi yi ri kɛ̀ɛ̀ ɓɛ̀ɓèŋì. "
MAT.9.37,"Fɔɔnnɛ à kalìghà ɓɛ̀yilàg ɓii lɛ: Mɛ̀saŋ mɛ ri mɛ̀ tèghɛn, kìɓan kifog ɓɛ̀kìì-ɓìsay lɛsàg. "
MAT.9.38,Ɓɔ̀ŋzaaghna min ŋwaànɛ à rì rì mɛ̀saŋ lɛ a rom yì ɓɛ̀kìì-ɓìsay ɓi dɛm yiì ì mɛ̀saŋ.
MAT.10.1,"Nni Yeesus à reŋìghà ɓɛ̀yilàg ɓii ǹtɛ̀ɗ rì ɓɛɓɛɛ̀, à fa ɓɔ ìtèɗ wu ɓɛɛ kiki lɛ, ɓɛ nanàɓ ɓìɓeɓtàg ɓi mɛghay, ɓɛ wɔɔ̀wɔ̀ɔ̀zì tìroɓ rì ɓìlɛm mɛ̀kuu mɛ̀cèm. "
MAT.10.2,"Mii mɛ ɓumɓɛ à romgà ɓɛǹ ǹtɛ̀ɗ rì ɓɛɓɛɛ̀ mɛ ri lɛ: Ǹtonto, Simɔn ànɛ ɓɛɛ̀ regi lɛ Pyɛɛri rì Andire à geni; Zyag, man à Zeɓede rì geni ànɛ lɛ Zyaŋ; "
MAT.10.3,"Filiɓ rì Batelemi, Tomas, rì Matyoo à ǹterì làmpoŋ̀. Zyag à man à Alfe rì Tadee "
MAT.10.4,"Simɔn ànɛ àa ǹti à cakàg rì kìlòŋ kii, rì Zyudas Iskariyot, ŋwaànɛ à kàɓkà Yeesus."
MAT.10.5,"Ɓumɓɛ̀n ɓɛɛ̀ɓɛ Yeesus à romgà ɓɛ̀sɛ̀ɛ̀ ǹtɛ̀ɗ rì ɓɛɓɛɛ̀, à siitàg ɓɔ lɛ:"
MAT.10.6,"Kɛ̀ ɓi kɛ̀n a ɓumɓɛ ɓɛ yii ɓi Bɛ̀ll, kɛ̀ ɓi ki ɗiŋi ɓi bàn yi a Samari, kɛ̀ɛna lɔŋ a ɓɔni jɔ̀ɔ̀ ɓɛ Isirayɛl ɓɛ ɓɛ ɗimgà. "
MAT.10.7,"Kɛ̀nkɛnina di ɓi kakali ɓum bee bimiɗ lɛ, kìlɔ̀ŋ ki aɗyoo ki mɛ yù ɓɔ jàŋbog. "
MAT.10.8,"Wɔ̀ɔ̀ziina ɓɛ̀roroɓ, ɓì ghèèghèmzì ɓìloŋ, ɓì kì lɛ ɓɛ̀kukwiy ɓɛɛ ɓa ti lɛ syeesyee ɓi nyoo yàà, ɓi ki nànaɓ ɓiɓeɓtàg ɓi mɛghày; Yɛ̀ɛ ɓì làagh ɓi itèɗ wiǹ, ghɛɓsiina girig ɓum, kɛ̀ ɓi tɔg ɓɔ com. "
MAT.10.9,"Kɛ̀ ɓi teɗ nsoò gol, nsoò mɔ̀ɔ̀ni lɛ ɓi sɔy ɓi ɓɛ̀ɓàm; "
MAT.10.10,"kɛ̀ ɓi ki teɗ nsoò ɓɛ̀ɓàm ɓɛ rikɛ̀ɛ̀, nsoò buɓi yiɓɛɛ̀, nsoò gòò, nsoò kìgeŋ, ɓisuulɛ ǹkìì-kìsay a ghɛ̀ɛ̀sɛɛ lɛ ɓɛ fa nyi ɓìɗilàg ɓii. "
MAT.10.11,"Ɓi bàn bimiɗ, rì ɓi kìlɔ̀ŋ ki ɓì kpaŋi wɔɔ, tɔɔghna ǹkòo ŋwaànɛ à rì lɛ à ghàɓ mìni à rì wɔɔ, kɔ̀riina yɛ̀ɛ ŋ̀waànɛ̀n à kpaŋ cààmɛ̀n ki ɓì ɓiì pɛ̀sɛɛ ɓi jàŋ inɛ̀n. "
MAT.10.12,"I ɓì ti ɓiì ɗiŋii ɓi naa ì mum, kaliina lɛ: Fyòoog a ɓa rì mìni. "
MAT.10.13,"I ɓumɓɛ ɓi naa ìnɛ̀n ɓɛ ghaɓi mìni, fyòoog ànɛ ɓi rìì ɗì nyi à ɓa ɓi ɓɔ, wɔ̀lɛ ì ɓɛ ghaɓi ɓi mini, fyòoog wìn a sugtìì mìni ɓi nyòò. "
MAT.10.14,"I ɓɛ ɓeni mìni kì ghàɓi, nsoò lɛ ɓɛ ɓeni kì woògh ɓìɓan ɓi ɓi kpaakpàà, kpaŋina ɓi naa nsoò lɛ ɓi bàn ìnɛ ɓɛ ɓeni mìni ìnɛ̀n wɔɔ, ɓi kwiɗ kùrùɓu ànɛ mìni ɓi mɛ̀kòò. "
MAT.10.15,"Ǹkalii mìni ɓi saaɗ lɛ, ŋwosi ɓɛyɔ̀m ɓumɓɛ a Sɔdɔm rì Gɔmɔɔr ɓɛ ri ɓaa gɛ tì rì ziŋ à cee ɓumɓɛ ɓi bàn ìnɛn."
MAT.10.16,"Nni mɛ̀ ǹɗomi lɔŋ mini yɛ̀ɛ ɓɔni jɔ̀ɔ̀ ɓi nyìinyìm à ɓìmonɗo, fɔɔnnɛ ɓaana rì ɗyomzɛ̀n yɛ̀ɛ nyoo, ɓì ki ɓa ri mɛ̀rem mɛ tɛ̀tɛ̀rɛ̀ɛ̀ yɛ̀ɛ ɓɛ̀kuùkuù. "
MAT.10.17,"Konaaghna rì ɓum ɓisuulɛ, ɓɛ ri ɓiì kɛ̀ɛ ri mìni ɓi naa yi ɓɛyɔ̀m, ɓɛ ki ɓog mini kìtòn ɓi naa yaa yi bɔ̀ŋzɛ̀n. "
MAT.10.18,"Ɓi rì ɓiì rɛlii mɛkpaà ɓi mis mɛ ɓɛ̀gɔmìnà, rì mɛ mɛfòm ɓisu wɛ̀m lɛ di ɓi ɓa ɓɛ̀tɛɛzì kiɓan kɛm̀ lɛ rì ɓi mis maa rì ɓi mis mɛ ɓɛroɓɛ ɓɛ yii ɓi Bɛ̀ll. "
MAT.10.19,"Kìɓan kifog, i ɓɛ ɓani mìni, mɛ̀rem min mɛ̀ kɛɛ̀ cɛɛcɛɛ̀rɛ̀n rì com ki ɓì rì lɛ ɓì kpaa, nsoò lɛ lannɛ ɓì ɓiì pɛ̀sii ɓitòkì; ɓìɓan ɓi ɓì ghɛ̀ɛ̀sɛɛ kì kpaà ɓi ri mìni ɓiì ɓɔghìì ɓi mɛ̀rem ɓi cààmɛ̀n kɔm̀ kiǹ. "
MAT.10.20,"Ɓisuulɛ àa mìniì ɓɔmiɗ yɛɛ ɓiì tòtoogh, lɔŋ Nghay à Seŋi wìn nnyɛɛ ri ɓiì tòtoogh ɓi mɛ̀rem min."
MAT.10.21,"Ki ri ɓa lɛ, mum à tɔ̀kɛ̀n geni lɛ ɓɛɛ wey, seŋi à tɔ̀kɛ̀n man, ɓɔn ɓɛ ram wɛ̀y ri ɓɛ̀yalì ɓaa, ɓɛ ki cuusi ɓɔ. "
MAT.10.22,Ɓum ɓɛ̀cèm ɓɛ ri ɓèèzɛn mini ɓisuu ɗii ɗyɛ̀m; wɔ̀lɛ ŋwaànɛ à sììrɛɛ à kpaŋ a rìsugtɛ̀n nnyɛɛ ɓiì ghɛɛ̀ cɛɓ. 
MAT.10.23,"I ɓɛ kii mìni ǹtɔɓ ɓi bàn ìdɛŋ, ɓì ghɛŋì ɓi bàn ìmbòg; ǹkalii mìni ɓi saaɗ lɛ, ɓyàa pumzɛn ɓi bàn yi a Isirayɛl yìcèm di Man à mum à ka yuiy ɓi."
MAT.10.24,"Mutyàà cilag a cee ɓi ǹɗèsàg wìì, ǹkìì-kìsay kɛ̀ɛ ki cee masà wìì. "
MAT.10.25,"Kɛɛ tɔtɔg lɔŋ lɛ, n-yilàg a kpaŋ̀ ɓi ǹɗɛli wu ǹɗèsàg wìì, ǹkìì-kìsay girig, à kpaŋ ɓi nɗɛli wu masà wìì; i ɓɛ mɛ ròò ŋwaàmɛɛ ɗii lɛ: Bɛlzeɓul, ɓɛ ɓiì ròo ɓum ɓii mii mɛ mɛ ɓeɓtaagh mɛ cee fɔlɔɔ."
MAT.10.26,"Kɛ̀ ɓi risi ɓɔ, ɓisuulɛ kìɓan kidɛŋ ki a rìnyam kaa rɔ̀ɓ ɓi lɛ, ki kpagii ɓi dan, nsoò dwìɗ idɛŋ yàa rɔ̀ɓ ɓi lɛ ì yilɛɛ ɓi. "
MAT.10.27,"Nni com ki mɛ̀ ǹkɔ̀ŋdɛɛ mìni ɓi birìm, kaliina kɔ rì ŋ̀wos, ki ǹŋwɔ̀ŋii mìni ɓi-reè, làmɓɛɛna kɔ ɓi bwèy aɗyòò. "
MAT.10.28,"Kɛ̀ ɓi risi ɓumɓɛ ɓɛ ri lɛ i ɓɛ woli mɛ̀mùù, ɓɛ̀ kɛɛ̀ ɓa ti ri bee ìnɛ ɓɛɛ wey ǹghay; risiina lɔŋ roànɛ à rì rì ìtèɗ wulɛ, à wey lɛ, rì mɛ̀mùù rì ǹghay ɓi ɗuu ɗi fiɗyàɓ fikɔ̀ɔ̀. "
MAT.10.29,Ɓɛ ti ɓɛ̀ kɛɛ̀ kàɓ nya ɓɛ̀fyas ɓɛɓɛɛ̀rɛn ɓi dolà bog? Nni nsoò fyas bog à ti kɛ̀ɛ kpì zi di Seŋi wìn a gherɛɛ ɓi lɛ à kpi. 
MAT.10.30,"Nsoò tyòŋ ti mìni ɓi ǹto, ti ri tìɓàlɛn ticèm. "
MAT.10.31,"Fɔɔnnɛ kɛ̀ ɓi risi com, lɛ rìɓa ɗi mum ǹcèm ànɛ ɓi mìni ɗi cee com ki ɓɛ̀fyas lɛɛ̀gwey ɓɛ ri lɛ ɓɛ tɔn. "
MAT.10.32,"Fɔlɔɔ nnɛ ŋwaànɛ à gherɛɛ mɛ̀ ɓi gwìy ì ɓum, mɛ̀ ngherɛɛ gɛ girig nyi ɓi mis mɛ Tààta wɛ̀m ànɛ à rì aɗyòò. "
MAT.10.33,"Kìɓan kifog ì ŋwaà roòzɛɛ mɛ̀ ɓi gwìy ì ɓum, mɛ̀ ǹɗoòzɛɛ gɛ girig nyi ɓi mis mɛ Tààta wɛ̀m ànɛ à rì aɗyòò"
MAT.10.34,"Kɛ̀ ɓi fèg lɛ, ǹ-yùghà lɛ ǹfa fyòoog ɓi ziinɛ; ǹ-yùghà ɓì lɛ ǹfa fyòoog, ǹ-yùghà lɔŋ lɛ, m̀ɓigtì wɛ̀y. "
MAT.10.35,"Lɛ ǹ-yùghà kì naŋì gasɛ̀n ɓi nyìinyìm ànɛ lɛ, rì man rì seŋi, rì ɓi yìinyìm ànɛ lɛ rì man à giɓ rì jɛɛ, rì ɓi nyìinyìm ànɛ lɛ, rì gili man rì kèegh wìì. "
MAT.10.36,Ɓɛ̀bènàbena ɓɛ mum ɓɛ ɓiì ɓaà ɓum ɓɔm̀ ɓɛ ɓi naa yìì. 
MAT.10.37,"I ŋwaà keesii ɓi mɛ à cee lèg ànɛ à keesii lɛ rì seŋi, rì jɛɛ, à yin lɛ à ɓa mum wɛm̀. Roànɛ à ɓiì keessii dɛlì yìì nsoò lɛ gɔ̀n yìì à cee lèg ànɛ à keesii mɛ̀, à yin lɛ à ɓa mum wɛm̀. "
MAT.10.38,"Ŋwaànɛ à ɓèni kì tɛ̀ɛgh kɔrɔs wìì, à ki ɓèn mɛ kì nɔ̀ɔ̀tii, à yin mum wɛm̀. "
MAT.10.39,"Ŋwaànɛ à kàmɛɛ rì cɛɓ kii nnyɛɛ ri kɔ ɓiì mɛ̀mi, wɔ̀lɛ roànɛ à ɗimzii cɛɓ kii lɛ mɛ̀, à rì kɔ ɓiì ghɛɛ̀dii."
MAT.10.40,"Ŋwaànɛ à ghàɓi mìni, à ghàɓi mɛ̀; i ŋwaà ki ghàɓi mɛ̀ di à ghàɓi roànɛ à romgày mɛ̀. "
MAT.10.41,"I ŋwaà ghàɓi ǹkpaŋzì-ɓìɓan ɓi ɗii ɗi lɛ ǹkpaŋzì-ɓìɓan, à rì ɓiì terì mɛ̀lèɓ mɛ ɓɛ̀kpaŋzì-ɓìɓan ɓɛ ti ɓɛ tekì; nni ŋwaànɛ à ki ghàɓi ŋwaànɛ à rì lɛ saaɗ ɓi mis mɛ Bɛ̀ll, ɓisuulɛ à rì lɛ saaɗ ɓi mis mɛ Bɛ̀ll, à rì ɓiì terì mɛ̀lèɓ mɛ ɓumɓɛ ɓɛ ri lɛ saaɗ ɓi mis mɛ Bɛ̀ll ɓɛɛ̀ tekì. "
MAT.10.42,Ǹkalii mìni ɓi saaɗ lɛ ŋwaànɛ à rì ɓiì faà kìbog ki ɓi ɓɔɓti ɓɛ nsoò gìras ì mɛ̀nig mɛ kèeŋkèeŋ ɓi ɗii ɗi lɛ ǹ-yilàg wɛm̀ àa mɛ̀m ɓi mɛlèɓ mii.
MAT.11.1,"Yɛ̀ɛ Yeesus à lègsìghà kì siitaagh ɓɛyilàg ɓii ǹtɛ̀ɗ rì ɓɛɓɛɛ̀ ɓìɓan ɓi à ghɛ̀ɛ̀sɛ̀ngà ɓɔ kì siitaagh nni à pɛ̀sɛ̀ngà ɓi jàŋ inɛ̀n, à kɛ̀n kì rèsaagh ɓum, à ki kakali Syeesyee à Ɓɔlɛ ɓi bàn yi wɔɔ."
MAT.11.2,"Wɔ̀lɛ yɛ̀ɛ Zyaŋ Bàɓtis à ɓaghà ɓi naà-zày, à wokà di ɓɛɛ̀ kakali ɓiɓan ɓi Kiris à kìkìghà, nni à romgà ɓɛ̀yilàg ɓii lɛ ɓɛɛ kɛǹ nyi kì tɔɔ̀gh lɛ: "
MAT.11.3,"Wɔ̀ yɛɛ ri nya roànɛ ɓìsii yii lɛ à ɓiì yùu giǹ, tì ghɛ̀ɛ̀sɛɛ tì kì ɓoŋɓoŋi adɛŋ? "
MAT.11.4,"Yeesus à ɓàg ɓɔ lɛ: Kɛ̀ɛna kì kpaà Zyaŋ ɓìɓan ɓi ɓi kìi lɛ, ɓì wog ɓì ki ghɛn. "
MAT.11.5,"Ɓyɛɛ ri lɛ, ɓɛ̀ɗyaŋɗyàŋ ɓɛ ghɛɛ̀ghɛ̀nɛ̀n, ɓɛ̀lɛnlɛm ɓɛ̀ kɛɛ̀kɛ̀ɛ̀ lɛ syeesyee, ɓɛ̀kukwiy ɓɛ pɛɛ̀zɛ̀n kìɓaà lɛ syeesyee ɓi nyoo yàà, ɓɛ̀lɔlɔg ɓɛ woòghwòòghrɛ̀n, ɓìloŋ ɓi gheèghèmɓɛ̀n, Syeesyee à Ɓɔlɛ à ki kaakalɛ̀n a ɓumɓɛ ɓɛ ri nyìighnyìg. "
MAT.11.6,Mààgh rì ŋwaànɛ àa kɛ̀ɓtɛn ɓi fiɓàg ɓisu wɛ̀m.
MAT.11.7,"Yɛ̀ɛ ɓumɓɛ Zyaŋ Bàɓtis à romgày ɓɛǹ ɓɛ kɛngà, Yeesus à tumɛ̀n rìtɔtɔ̀g ɗi ɓum mɛ̀tɔɔ̀tɔɔgh ɓi kìɓan ki Zyaŋ, nwèe: Cɛ kɛɛ̀ki ɓì kɛ̀ngà kì fifiɓii ɓi-reɓ? Kìsyòŋ ki bɛ̀ɓ yɛ̀ɛ nyɛ̀ɛnyɛŋzì gìn? "
MAT.11.8,"Nni cɛ kɛɛ̀ki ɓì kɛ̀ngà min ki ghɛɛ̀? Ŋwaànɛ à waatàkà ɓyoo ɓilàà giǹ? Wɔ̀lɛ ɓumɓɛ ɓɛ ti ɓɛ waatàg ɓìlàà ɓi syeesyee, ɓɛ ti ɓɛ kɔràg ɓi mɛɛ mɛ mɛfòm. "
MAT.11.9,"Nni cɛ ɓì kɛ̀ngà min ki kìi? Ɓì kɛ̀ngà kì ghɛɛ̀ ǹkpaŋzì-ɓìɓan? Ɛ̀ɛ̀, ǹkalii mìni lɛ: Ŋwaàncèm à cee gì rìɓa ɗi ǹkpaŋzì-ɓìɓan. "
MAT.11.10,"Lɛ nnyɛɛ rì roànɛ ɓɛ kangà kìɓan kii lɛ: Mum wɛm̀ à fìtom innɛ ǹɗomi wɔ̀ lɛ beèbɛ̀y, lɛ a log wɔ̀ kì pegsɛɛ bee."
MAT.11.11,"Ǹkalii mìni ɓi saaɗ lɛ, ɓi ɓum ɓɛ̀cèm ɓɛ ɓɛ yalɛ̀ngà ɓi ɗùm ɗi giɓ, ŋwaànɛ à cee Zyaŋ Bàɓtis à ka ɓaghà ɓi. Wɔ̀lɛ ŋwaànɛ à ɓiisɛɛ kì ɓaà lɛsàg ɓi kìlɔ̀ŋ ki aɗyoo, à cee nyi. "
MAT.11.12,À tumɛ̀n ɓi mɛ̀ru mɛ Zyaŋ Bàɓtis à kpaŋ ɓigomìnɛ ɓum ɓɛɛ̀ rùurunɛ̀n kìlɔ̀ŋ ki aɗyoo nni ɓɛ̀tèteɗ ɓɛɛ ni ràgɛn ɗi kɔ. 
MAT.11.13,Ɓɛ̀kpaŋzì-ɓìɓan ɓɛ̀cèm rì ɓìdɔ̀gsɛna ɓi Moyis ɓɛ kalìghà kìɓan ki ki seesee kìlɔ̀ŋ ki Bɛ̀ll à kpaŋ ɓi cààmɛ̀n ki Zyaŋ à yùghà. 
MAT.11.14,"I ɓì rì lɛ ɓi wog rìkpaa ɗyɛ̀m, Zyaŋ ànɛ̀n yɛɛ ri Eli ànɛ ɓɛ kpaaghà lɛ à ghɛ̀ɛ̀sɛɛ kì yùtii. "
MAT.11.15,"Ŋwaànɛ à rì rì mɛ̀reè, à wog."
MAT.11.16,"Ǹɗì lɛ ǹfèg ɓà ɓumɓɛ ɓi mɛ̀ru mɛ ɗì rìkuu ɗi mum a ɗi? Ɓɛ ri fɛlɛ yɛ̀ɛ ɓɔɓti ɓɛ ɓɛ kɔkɔrii ɓi ǹlɛmɓog, ɓɛ rerèŋì ɓɛ̀geni ɓaa di ɓɛɛ kpaakpaa lɛ:"
MAT.11.17,"Tì mɛ kì lɛ, tì kɛɛ̀gh mìni mɛ̀ɓàlì rì zàro, kɛ̀ ɓi ɗyen, tì ki kɛɛgh mini tyem ti riwù, kɛ̀ ɓi rèn. "
MAT.11.18,"Lɛ yɛ̀ɛ Zyaŋ à yùghà, à kì lɛ; kɛ̀ɛ ɗi ɓiɗilàg, kɛ̀ɛ ki nɔ mɛrɔ̀g nnyaa ànɛn à rì rì kìɓeɓtàg ki nghay. "
MAT.11.19,"Man à Mum à yù, à kìkì lɛ, à ɗiɗì ɓìɗilàg, à ki nɔnɔ mɛrɔ̀g, nnyaa ànɛn à rì lɛ, ànɛ̀n ǹɗiì-com, ànɛn ǹnɔɔ̀-mɛ̀rɔ̀g, à ki ɓa ti righan ɗi ɓɛ̀terì-làmpoŋ̀, rì ɓɛ̀kìì-kìɓe. Kìɓan kifog ɗyomzɛ̀n ɗi Bɛ̀ll ɗi ti ɗi ghɛnàg lɛ ɗi ri lɛ saaɗ ɓi ɓìɓan ɓi ɗi kiì."
MAT.11.20,"Nni Yeesus à tumɛ̀ngà rìfwààdɛ̀n ɗi bàn yi à kìghà dàm wɔɔ lɛɛ̀gwey, ɓisuulɛ ɓumɓɛ wɔɔ ɓɛ kɔngà ɓi lɛ, ɓɛɛ lɔɔ̀ghrɛn mɛ̀rem. "
MAT.11.21,"Nyìighnyìg rì wɔ̀ Korazɛŋ, nyìighnyìg rì wɔ̀ Bɛdsayida, ɓisuulɛ, i dàm yi yi kilɛ̀ngà a lɔŋkin yɛɛ kilɛn fɔlɔɔ ɓi bàn yi lɛ, rì Tiir rì Sidɔŋ, di ɓumɓɛ wɔɔ ɓɛ lɔɔ̀ghrɛ̀ngà mɛ̀rem fìɗyàɓ, ɓɛ waatɛ̀n mɛ̀kùtì, ɓɛ Siŋɗɛ̀n kìɓu. "
MAT.11.22,"Kìɓan kiǹ kɛɛ̀ki ǹkpaa mìni lɛ, ŋwosi ɓɛyɔ̀m ɓɛ Bɛ̀ll kìɓan ki, ɓumɓɛ a Tiir rì ɓɛ a Sidɔŋ ki nyɛni gɛ ɓi à kpaŋ yɛ̀ɛ kiŋkìn. "
MAT.11.23,"Nni wɔ̀ Kapɛrinawum, u fèki nya lɛ, ù rì ɓiì ɓɔɔ̀gh aɗyoo? Èe èe, ɓɛ ri lɔŋ wɔ ɓiì sɛɛ̀dii à kpaŋ a nywɛ̀y, lɛ ì dàm yi yi kìlɛ̀ngà a lɔ̀ŋkɔɔ yɛɛ kilɛn fɔlɔɔ à Sɔdɔm di bàn ìnɛn ì kaka lɛ rì ɓɛ̀gɛɛnɛ-ànkan miì. "
MAT.11.24,"Kìɓan kiǹ kɛɛ̀ki ǹkalii wɔ̀ lɛ, ŋwosi ɓɛyɔ̀m ɓɛ Bɛ̀ll, kìɓan ki ɓumɓɛ a Sɔdɔm ki nyɛni gɛ ɓi yɛ̀ɛ ki ɓumɓɛ a lɔ̀ŋkɔɔ."
MAT.11.25,"Nni ɓi cààmɛ̀n kiǹ, Yeesus à pɛ̀sìghà ɓìtòkì à kpaa lɛ: Tààta, wàànɛ ù lamii lɛ rì ɗyoo rì zi, ǹfaa wɔ̀ ɓìtògsɛ̀n ɓisuulɛ ù nyamgàkà ɓɛ̀yiì-ɓìɓan rì ɓum ɓɛ ɗyomzɛ̀n ɓìɓan ɓi, ù rèsì ɓɔɓti ɓɛsàg ɓyɔ. "
MAT.11.26,"Ɛ̀ɛ̀ Tààta, ǹtògsaagh wɔ̀, lɛ fɔlɔɔ yɛɛ ɓaghà syeesyee wɔ̀ɔ̀ à fèg. "
