livre.chapitre.verset,Bafia
HEB.5.14,"Wɔ̀lɛ, ɓìɗilàg ɓi tèɗ ɓi ri ɓisuu ɓumɓɛ ɓɛ mɛ sììrɛn ɓum, ɓɛɛ̀ɓɛ ɗyomzɛ̀n ɗi mɛ mɛ̀ɛ̀tɛn ɗi rìghasì ɗi lɛ, rì kìɓe rì kìrɔɔ."
HEB.6.1,"Kìɓan kiǹ kɛɛ̀ki ti càrina rìrèsì ɗi a rìtumɛ̀n ɗi ɓi kìɓan ki Kiris, ti ɓeg̀mɛn ɓi ɓìɓan ɓi ɓi konaagh kì rɔɔtɛɛ, tyɛ̀ ki sugti tiì rìjɛ̀m ɓi ɓìɓan ɓi a rìyàghɛ̀n ɓi ɓi ri lɛ: Mum à ghɛ̀ɛ̀sɛɛ kì càri ɓiɓan ɓi kɛ̀ɛ̀ ìsu, "
HEB.6.2,"à gherɛ̀n Bɛ̀ll, rì mɛ̀rèsàg mɛ mɛ koŋ̀komi bàɓtis mɛ̀kuu mɛ̀kuu, ɗì rìsaàgh ɗi mum ɓyàg ɓi nyoo lɛ ɓɛɛ maŋ̀ nyi, rì rìghèmɓɛ̀n ɗi ɓiloŋ, rì ɓɛ̀yɔ̀m ɓɛ Bɛ̀ll à ri yɔ̀m ɓum gɛ̀n bog ɓi gɛ̀n yicèm. "
HEB.6.3,Kìɓan ki tì rì ɓiì kìi di Bɛ̀ll à gherɛɛ kɛɛ̀kìn.
HEB.6.4,"Ɓi kìɓan ki ki seesee ɓumɓɛ ɓɛ ghɛngà kìtɛɛtɛn ki Bɛ̀ll cààmɛ̀n kidɛŋ, ɓɛ ɓoɓtì rìfa ɗi Bɛ̀ll, ɓɛ ki teɗti gàɓ ɓi Kìtɛntɛ̀ɛ̀n ki Nghay, "
HEB.6.5,ɓɛ ɓoɓtì rìyɛ̀y ɗi jɛ̀ɛ̀ ì Bɛ̀ll ɓɛ ki ghɛn mɛtèɗ mɛ ɓi cɛɓ ki ki riì 
HEB.6.6,"ɓɛ ki sugti ki kpìi ɓi kìɓeɓtàg ki cɛɓ, bee inɛ ŋwaà rì lɛ à kì lɛ ɓɛɛ lɔɔ̀ghrɛn tì nɗem ì yiìdi ɓisuulɛ, ɓɔɔ̀ ɓìiɓiìtì kì kpanì Man à Bɛ̀ll ɓi Kɔrɔs aɗyoo, ɓɛ ki sòosoòtì nyi ɓi mis mɛ ɓum. "
HEB.6.7,"Lɛ cààmɛ̀n kìcèm ki zi yɛ̀ɛ nɔnɔ mɛnig di bwey yɛ̀ɛ nɔnɔ miì lɛ fyɛ̀ɗ fyɛ̀ɗ, zi inɛ̀n ì ki fafa ɓyaɓi ɓi ɓi ri rì gɛɓsɛ̀n ɓisuu ɓumɓɛ jàŋ inɛ̀n ì salɛ̀ngà ɓisu waa, zi inɛ̀n ì ti ì tekì ɓɛ̀mààgh yɛ̀ɛ Bɛ̀ll. "
HEB.6.8,"Wɔ̀lɛ i zi inɛ̀n yɛɛ̀ fafa lɛ rì ɓìɓeɓtàg ɓi ɓyaaɓi, rì keŋ, di ì yin syeesyee à zi, ì ki ɓa jàŋbog lɛ yɛ̀ɛ teɗ ǹcɛ̀m, ki ki syɔn lɛ ɓɛɛ tɔǹ yɔ̀."
HEB.6.9,"Mìni ɓum ɓɛm ɓɛ nɗem, nsoò yɛ̀ɛ ti kpaakpaa lɔɔ, tì konaagh kì yiì lɛ ɓì rɛrɛlii ɓi syeesyee à bee, ànɛ à rì bee ì cɛɓ. "
HEB.6.10,"Lɛ Bɛ̀ll à rì Bɛ̀ll à saaɗ, fɔɔnnɛ à yin lɛ à ɗimzɛ̀n kìsay kin, nsoò ǹkɔ̀nɛ̀n ànɛ ɓì rèsìghà nyi ɓi ɓìɓan ɓi ɓì ghɛɓsìghà ɓɛ̀gherɛ̀n, rì ɓi ɓì kaka ɓì ghɛɛ̀ghɛ̀ɓsì ɓɔ. "
HEB.6.11,"Ti kɔ̀nkɔn lɛ mum ǹcèm ànɛ ɓi mìni a ɓa rì rìkuu ɗi rifalɛ̀n ɗiǹ à kpaŋ a rìsugtɛ̀n, fɔɔnnɛ ɓìɓan ɓi ɓi ɓoŋɓòŋ ɓi ri ɓiì kìlɛɛ lɛ syeesyee, "
HEB.6.12,"ɓi lèg ànɛ lɛ kɛ̀ ɓi rɛ̀gsi nyoo, ɓi nɔɔ̀ti lɔŋ ikòò wu ɓɛroɓɛ ɓɛ gherɛɛ, ɓɛ ki ɓa ri kìsììrì; ɓɛɛ ti ɓɛ tekì ɓìɓan ɓi Bɛ̀ll à kàkà lɛ rìkì ɗyaa ɗiǹ."
HEB.6.13,"Yɛ̀ɛ Bɛ̀ll à faghà Abiraham ǹkàg, à kànɛ̀ngà bɛ̀ɗ ri myimìɗ, lɛ à ɓaghà ɓi lɛ à kànɛ̀n bɛ̀ɗ ri ŋwaàdɛŋ ànɛ à cee nyi. "
HEB.6.14,"Nni à kpaaghà lɛ: Ǹkànɛɛ bɛ̀ɗ lɛ: Ǹɗì wɔ̀ ɓiì màŋi, ǹtègsì boo yɔ̀ɔ̀ i mum. "
HEB.6.15,"Abiraham à sììrɛ̀ngà ɓi rìɓoŋ ɗi nkàg wiǹ, nni à ki tekà com ki Bɛ̀ll à kàkà nyi. "
HEB.6.16,"Ɓum ɓɛ ti ɓɛ kanàg bɛ̀ɗ ri mii mɛ ɓɛroɓɛ ɓɛ ceetii ɓɔ; rìkànɛ̀n ɗi bɛ̀ɗ ɗyɛɛti ɗi rengì nywey ɓi nyìinyìm wàà, cààmɛ̀n ki ɓɛɛ̀ nyoonyolɛ̀n. "
HEB.6.17,"Yɛ̀ɛ Bɛ̀ll à kɔ̀ngà lɛ a konag kì rèsii ɓumɓɛ à faghà mɛ̀kàg lɛ nyaa lɔ̀gtiigɛ ɓi rikalì ɗii, fɔɔnnɛ à kànɛ̀ngà bɛ̀ɗ. "
HEB.6.18,"Ɓìɓan ɓi ri min ɓiɓɛɛ̀ ɓi ɓi yin lɛ ɓi lɔgtɛ̀n, ɓyɛɛ̀ɓi Bɛ̀ll à yin ɗi ìtèɗ wu lɛ à foŋ pwàà miì. Fɔlɔɔ nnɛ ɓìsiɓɛ tì mɛ tanɛn ǹnyamzɛn a lɔ̀ŋkii, ɓi mɛ fati ɓisi itèɗ lɛɛ̀gwey, lɛ ti siìri kì ɓanì dyàɓɛn inɛ ìrì ɓìsi ǹfayɛn. "
HEB.6.19,"Dyàɓɛn inɛ̀n ìrì ɓìsi yɛ̀ɛ com ki ki lenlemi cɛɓ kis, ki ɓa kì bɛ̀lɛn lɛ kpeg-kpeg, kɔ yɛɛ ɗiŋii ki syaà kìlàà ki ɓi naà-Bɛ̀ll, ki kpaŋzɛ̀n ɓi jàŋ i kìcèlì ìnɛ wɔɔ ɓiɗùm, "
HEB.6.20,"jàŋ inɛ Yeesus à ɗiŋìghà ɓisu wis, fɛlɛ yɛ̀ɛ ŋwaànɛ à rì ɓìsi ǹsyòŋɛn bee, lɛ ɓɛ rɛsìghà nyi ǹlàmì ɓɛ̀pìrɛɛtìrɛ̀ àgwey isuùcèm ɓi nɗɛli wu Mɛlkisedɛg."
HEB.7.1,"Mɛlkisedɛg ànɛ̀n à ɓaghà rìfòm ɗi kilɔ̀ŋ ki lɛ Salɛm, nyi tì pìrɛɛtìrɛ̀ à Bɛ̀ll ànɛ à rì ǹteŋmɛn à cee, nnyɛɛ kɛngà kì tulɛɛ ri Abiraham, di roànɛ̀n a susug yi wɛ̀y wu à yakày mɛ̀fòm mɛdɛŋ miì à ki màŋ nyi. "
HEB.7.2,"Rì nyi nnɛ Abiraham à faghà gàɓ ì kìntɛ̀ɗ ìnɛ ɓi ɓyom ɓii ɓìcèm. Ɗii ɗi lɛ Mɛlkisedɛg àncèm ɗi ka rèsii lɛ à rì rìfòm ɗi saaɗ, à ki ɓa ti lɛ rìfòm ɗi Salɛm yɛɛlɔɔ lɛ rìfòm ɗi fyòoog. "
HEB.7.3,"À rì kɛ̀ɛ̀ seŋi, kɛ̀ɛ̀ jɛɛ, kɛ̀ɛ̀ rìfuuyì; ɓɛ ɓuŋi ɓi kiɓan ki riyalɛ̀n ɗii, nsoò ki riwù ɗii jàŋ idɛŋ, à pisɛɛ Man à Bɛ̀ll ànɛ à rì lɔŋ pìrɛɛtìrɛ̀ fìɗyàɓ fikɔ̀ɔ̀."
HEB.7.4,"Ɓì rì lɛ ɓì ghɛn lɛ, à ɓaghà coo gìn i mum, Abiraham à seŋi wìs ànsɛ̀ɛ̀ a faghà nyi gàɓ ì kìntɛ̀ɗ ìnɛ ɓi ɓyom ɓi à sukày wɛ̀y ri ɓyɔ. "
HEB.7.5,"Ɓɛ̀pìrɛɛtìrɛ̀ ɓɛ ɓi boo ì Levi ɓɛɛ ri rì ìtèɗ wu lɛ ɓɛɛ tɔki ɓumɓɛ a Isirayɛl gàɓ ì kìntɛ̀ɗ ìnɛ ɓi ɓyom ɓìcèm lɔŋ yɛ̀ɛ ɓìdɔ̀gsɛna ɓyɛɛ̀ kpaakpàà. Yɛɛlɔɔ lɛ ɓɛ ti ɓɛ tɔkì gàɓ ì kìntɛ̀ɗ ìnɛn rì ɓɛ̀geni ɓaa, ɓɛ ɓɛ ki rì girig lɛ dòò yi Abiraham. "
HEB.7.6,"Mɛlkisedɛg à ɓaghà ɓi ɓi boo ì mum ì Levi kìɓan kifog à tekà gàɓ ì kìntɛ̀ɗ ìnɛ ɓi ɓyom ɓi Abiraham à ɓaghà rì ɓyɔ, à ki màŋ roànɛ Bɛ̀ll à faghà mɛ̀kàg. "
HEB.7.7,"Kɔlɛ mum bimiɗ à yii lɛ, rìɓa ɗi ŋwaànɛ ɓɛ maŋi ɗi wuɓsɛɛ ɓi ɗi ŋwaànɛ à màŋi nyi. "
HEB.7.8,"Ɓumɓɛ ɓɛ ti ɓɛ tekì gàɓ ì kìntɛ̀ɗ fɛ, ɓɛ ri ɓumɓɛ ɓɛ ti ɓɛ wulàg; kìɓan kifog ɓi ɓɛg ànɛ yɛ̀ɛ Mɛlkisedɛg, nyii ri ŋwaànɛ kìntɛ̀ɗ, kaàtà à Bɛ̀ll à sììraagh kì kpaà lɛ à rì cem. "
HEB.7.9,Nni tì rì lɛ tì kpaa lɛ: Levi ànɛ dòò yii yi ti yi tekì gàɓ ì kìntɛ̀ɗ à faghà girig gàɓ ì kìntɛ̀ɗ ɓi cààmɛ̀n ki Abiraham à faghà gàɓ ì kìntɛ̀ɗ. 
HEB.7.10,"Ɓisuulɛ nsoò Levi à ɓaghà di à ka yalɛn ɓi, tì rì lɛ tì kpaa lɛ à ɓaghà di à kakay ɓi bwaɓ yi seŋi ànsɛ̀ɛ̀ anɛ lɛ Abiraham, cààmɛ̀n ki Mɛlkisedɛg à kɛ̀ngà kì tulɛɛ ri nyi."
HEB.7.11,"Kìsay ki pìrɛɛtìrɛ̀ ki ɓɔn ɓɛ Levi kɛɛ̀ki ɓìdɔ̀gsɛna ɓi ɓɛ faghà kìlɔ̀ŋ ki Isirayɛl ɓi sasàghìghà miì; i ɓɛ̀pìrɛɛtìrɛ̀ ɓɛ ɓi boo ì Levi ɓɛɛ ki kìsay ki kɛɛ rɔɔtɛn, kɛ̀ kɛɛ̀ ɓa ri kìɓan ki fenɛn, di ki ghɛɓsìghà tì ɓi com lɛ rìkuu ɗi pìrɛɛtìrɛ̀ ɗidɛŋ ɗyɛɛ ghɛnɛn ɗi ɗi ɓa ɓi nɗɛli wu Mɛlkisedɛg, ɗyɛ̀ kɛɛ̀ ɓa ti ɓi nɗɛli wu Arɔn. "
HEB.7.12,"Ɓisuulɛ i kìsay ki pìrɛɛtìrɛ̀ ki ti kì cenɗɛn, ɓìdɔ̀gsɛna ɓi ghɛɛ̀sɛɛ girig lɛ ɓi koɓsɛ̀n. "
HEB.7.13,"Nni roànɛ kìɓan kii ki ri kìkànɛn ɓi jàŋ inɛ ti kpaakpaa inɛ, à rì ŋwaànɛ ɓi rìpwìɗ ɗidɛŋ, ɗi mum à ka ɓaghà ɓi pìrɛɛtìrɛ̀ miì. "
HEB.7.14,Lɛ ɓɛ yii lɛ tɛntɛ̀ɛ̀n lɛ Kan wìs a rì ŋwaànɛ à yalɛɛ ɓi rìpwìɗ ɗi Zyuda ɗyɛɛ̀ɗi Moyis à ɓùgà ɓi ɓi kìsay ki pìrɛɛtìrɛ̀. 
HEB.7.15,"Kìɓan kiǹ ki konaagh tì kì ghɛnɛɛ fɔlɔɔ, yɛ̀ɛ pirɛɛtìrɛ̀ adɛŋ ànɛ à rì ɓi kìpisɛn ki Mɛlkisedɛg à mɛ kpaŋ. "
HEB.7.16,"À tekà ɓi ikɔ̀ɔ̀ wu Pìrɛɛtìrɛ̀ ɓi rìkpaa ɗì ɓidɔ̀gsɛna ɓi ɓum ɓɛɛ faa, à ɓɔkà lɔŋ rì ìtèɗ wu cɛɓ ki ki ri kɛ̀ɛ̀ sugtag. "
HEB.7.17,Kìɓan kiǹ kɛɛ̀ki kaàtà à Bɛ̀ll a kalag lɛ: Ù rì pìrɛɛtìrɛ̀ ɓi nɗɛli wu Mɛlkisedɛg fìɗyàɓ fikɔ̀ɔ̀. 
HEB.7.18,"Fɔɔnnɛ ɓɛ mɛ pisi kidɔ̀gsɛna ki abɛ̀y lɛ ki ɓaghà kɛ̀ɛ̀ ìtèɗ, kɛ̀ kɛɛ̀ ki ghɛɓsi com. "
HEB.7.19,"Lɛ ɓìdɔ̀gsɛna ɓi Moyis ɓi kighà ɓi lɛ com kidɛŋ kɛɛ kpaŋ ɓi nɗɛli wulɛ kìɓan ki fenɛn miì kɛ̀ kɛɛ̀ ɓa ti, kìɓan kifog dyàɓɛn inɛ ì cee ì mɛ ɗiŋì, yɛ̀ɛ ti ì kìlàg lɛ ti kɛǹ Bɛ̀ll jàŋbog. "
HEB.7.20,"Ki kɛɛ̀dì kì ɓaà lɛ Bɛ̀ll à kànɛ̀ngà bɛ̀ɗ ɓi kìɓan kiǹ, "
HEB.7.21,"kɔlɛ, yɛ̀ɛ ɓumɓɛ ɓi boo ì Levi ɓɛ mɓɔkaagh ɓɛ̀pìrɛɛtìrɛ̀, Bɛ̀ll àa nkànaagh ɓi bɛ̀ɗ fɔlɔɔ; kìɓan kifog ɓi rìɓɔg ɗi Yeesus à ɓɔkà Pìrɛɛtìrɛ̀, Bɛ̀ll à kànɛ̀ngà bɛ̀ɗ, à kpaa nyi lɛ: Kan àa ǹkànɛɛ bɛ̀ɗ, àa ki lɔ̀gti ɓi jɛ̀ɛ̀: Ù rì ɓiì ɓaà Pìrɛɛtìrɛ̀ fìɗyàɓ fikɔ̀ɔ̀. "
HEB.7.22,"Jɛ̀ɛ̀ ìnɛn ì rèsii lɛ: Yeesus à rì roànɛ à kìi lɛ, Bɛ̀ll a ren bee ìnɛ ì rɔɔtɛɛ ì cee ìnɛ abɛ̀y rì ɓìsi. "
HEB.7.23,"Ki ki ɓa ti lɛ ɓumɓɛ ɓaà ɓɔɓɔ̀g ɓɛ̀pìrɛɛtìrɛ̀ ɓɛ teghɛɛ; rìwu ɗyɛɛ rekà ɓɔ rìkɛ̀nkɛ̀n ɗi rì kìsay asu, cààmɛ̀n kìcèm. "
HEB.7.24,"Wɔ̀lɛ ɓi ɓɛg ànɛ yɛ̀ɛ Yeesus, nyiì ghɛghɛɓ fiɗyàɓ fikɔ̀ɔ̀, fɔɔnnɛ à yin lɛ à ceesì kìsay kii ki pìrɛɛtìrɛ̀ rì ŋwaàdɛŋ. "
HEB.7.25,"Fɔlɔɔ nnɛ à rì rì ìtèɗ wulɛ à ghɛɓsì lɛ kɔɔ̀kɔɔ̀ ɓumɓɛ ɓɛ tyoŋdɛɛ Bɛ̀ll jàŋbog, di ɓɛ fyee a lɔ̀ŋkii ɓisuulɛ, à rì lɔŋ cem cààmɛ̀n kìcèm, à ki ɓɔ̀ɔɓɔŋ̀zàg Bɛ̀ll ɓisu wàà."
HEB.7.26,"Rìkuu ɗi nlàmì-ɓɛ̀pìrɛɛtìrɛ̀ àgwey ɗi ɗi ghɛɛ̀sɛɛ rì ɓìsi ɗyɛɛ ri Yeesus, lɛ à rì ǹtɛnɛn, kɛ̀ɛ̀ tìfin, kɛ̀ɛ̀ rìnàn, ɓɛ ghasìghà nyi rì ɓɛ̀kìì-kìɓe, à ki teŋmɛɛ à cee ɗyoo. "
HEB.7.27,"Ɓɛ̀làmì ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey ɓɛ ghɛɛ̀sɛ̀ngà kì fùnɛɛ ɓituwe ɓɛŋwos ɓɛ̀cèm ɓi rìlɛɛghràg ɗi Bɛ̀ll ɓisuu ɓiɓe ɓyaa ɓi ɓɔmiɗ, rì ɓisuu ɓiɓe ɓi ɓum ɓɛ kilɔ̀ŋ. Wɔ̀lɛ Yeesus à ghɛ̀ɛ̀sɛɛ ɓi ki kìkii yɛ̀ɛ ɓɔ, ɓisuulɛ nyii lɛɛghràkà Bɛ̀ll gɛ̀n bog ɓi gɛ̀n yicèm yɛ̀ɛ à faghà nyimiɗ ɓi sìg à kìtuwe ki mɛlɛɛ̀ghlɛɛgh. "
HEB.7.28,"Ɓumɓɛ ɓìdɔ̀gsɛna ɓi Moyis ɓi nfalàg ìkɔ̀ɔ̀ wu ǹlàmì-ɓɛ̀pìrɛɛtìrɛ̀ àgwey, ɓɛ ɓaghà lɔŋ ɓumɓɛ ɓɛ ri lɛ ɓɛ ki kìɓe; wɔ̀lɛ jɛ̀ɛ̀ ìnɛ ì rì ɓi bɛ̀ɗ inɛ Bɛ̀ll à kànɛ̀ngà ajɛ̀m ì ɓìdɔ̀gsɛna ɓi Moyis, ì ɓɔgsìghà Man à Bɛ̀ll ǹlàmì-ɓɛ̀pìrɛɛtìrɛ̀ àgwey ànɛ à ti ɓi nɗɛli wulɛ kɛ̀ɛ nààdi isuùcèm."
HEB.8.1,"Ɓi ɓìɓan ɓi ti kpaakpàà, ki ki cee kɛɛ ri lɛ, tì rì rì ǹlàmì-ɓɛ̀pìrɛɛtìrɛ̀ àgwey ànɛ, à kɛ̀ngà kì kɔ̀rii ɓi weèlem à rìlàmì ɗi Bɛ̀ll, ɓi ɗyoo ɓi ɗùm, "
HEB.8.2,"à rì ǹkìì-kìsay anɛ ɓi jàŋ inɛ ì rì kìcèlì, rì ɓi kɔɔ̀kɔɔ̀ à kìnuugh  ànɛ à yin lɛ mum yɛɛ togà, lɔŋ Kan yɛɛ togà."
HEB.8.3,"Ǹlàmì-ɓɛ̀pìrɛɛtìrɛ̀ àgwey bimiɗ à rì ŋwaànɛ à rì ǹɗɛsɛn lɛ, a resi Bɛ̀ll lɛ rì ɓyom ɓi ɓum ɓɛ faa, rì ɓìtuwe ɓi ɓum ɓɛ funɛɛ ɓi rìɓɔgsì ɗi Bɛ̀ll; fɔɔnnɛ ki ghɛɛ̀sɛɛ lɛ nyii ɓa girig rì com ki nyimiɗ yɛɛ faa ɓi rìɓɔgsì ɗi Bɛ̀ll. "
HEB.8.4,"I Yeesus a ɓa ɓi ziinɛ, di à yin gi lɛ à ɓa pìrɛɛtìrɛ̀ ɓisuulɛ, ɓɛ̀pìrɛɛtìrɛ̀ ɓɛ ri wɔɔ ɓɛ ɓɛɛ̀ rèresi Bɛ̀ll ɓyom ɓi ɓum ɓɛ faa ɓi rìɓɔgsì, fɛlɛ yɛ̀ɛ ɓìdɔ̀gsɛna ɓi Ɓɛ̀yudɛ̀n ɓyɛɛ̀ kɔ̀nkɔ̀n. "
HEB.8.5,"Kìsay ki ɓɛ̀pìrɛɛtìrɛ̀ ɓɛǹ ɓɛɛ̀ kìkì, ki ri kìfèèghrɛnà, rì cììziŋ ki ɓi ɓìɓan ɓi ɓi ri ɓi ɗyoo ɓi ɗùm, fɛlɛ yɛ̀ɛ Bɛ̀ll à kalìghà Moyis di à ti lɛ a toŋ kìlaa lɛ: Ù ghɛ̀ɛ̀sɛɛ kɔ kì toŋì ɓi kìfèèghrɛnà ki kilaa ki ǹɗèsìghà wɔ̀ ɓi dòn. "
HEB.8.6,"Nni ɓi cààmɛ̀n ki, Yeesus à ti rì kìsay ki ki cee ki nkaa ɓisuulɛ, à rì roànɛ à kìghà lɛ Bɛ̀ll a ren syeesyee à bee ri ɓum; bee inɛ̀n yɛ̀ɛ sasaghii ɓi mɛ̀kàg mɛ mɛ rɔɔtɛɛ mɛ cee."
HEB.8.7,"I bee inɛ Bɛ̀ll à lokà kì renì rì ɓum yɛ̀ɛ ɓa kɛ̀ɛ̀ kìɓan ki ɓeɓtɛn ki ɓɛ ri lɛ ɓɛ kpaakpàà, di ki ghɛɓsìghà tì ɓi com lɛ, ɓɛɛ koɓsɛn yɔ̀ ri bee idɛŋ. "
HEB.8.8,"Ɓisuulɛ Bɛ̀ll à rì rì ɓìɓan ɓi a fenfen a ɓum ɓii, fɛlɛ yɛ̀ɛ à kpaaghà jɛ̀ɛ̀ ìnɛ ì rì ǹkànɛn lɛ: Kan a kpaaghi lɛ: Mɛ̀ru mɛɛ̀ yùyuiy mɛɛ̀mɛ ǹɗì ɓiì renì nyɔɔnyɔn à bee lɛ rì ɓumɓɛ a Isirayɛl, rì ɓum ɓɛ a Zyuda. "
HEB.8.9,"Yàa ɓa ti ɓi yɛ̀ɛ bee inɛ ǹɗengà rì ɓɛ̀seŋi ɓaa ɓɛ ɓɛsɛ̀ɛ̀mɛn, ŋwos anɛ m̀ɓangà ɓɔ ɓi càg lɛ nkpaŋziì ɓɔ ɓi kìlɔ̀ŋ ki Egiɓtɛn. Ɓɛ ɓegà ɓi bee inɛ ǹɗengà ìnɛn rì ɓɔ, fɔɔnnɛ mɛ̀ ǹghɛ̀righà ɓi girig nɗem aɗyoo rì ɓɔ, rìkpaa ɗi Kan ɗyɛɛ̀ɗìn. "
HEB.8.10,"Nni bee inɛ ǹɗì ɓiì renì rì ɓumɓɛ a Isirayɛl yɛɛ̀nɛ: Kan lɛ: Ajɛ̀m ì mɛ̀ru mɛ̀n, ǹɗì ɓiì foŋì ɓìdɔ̀gsɛna ɓyɛm̀ ɓi mɛ̀yitì maa ǹkàn ɓɔ ɓyɔ ɓi mɛ̀rem, ǹɗì ɓiì ɓaà Bɛ̀ll wàà, ɓɔɔ ɓa ɓum ɓɛm. "
HEB.8.11,"Àdɛŋ àa ɓa ti ɓi lɛ à rèsì maaseŋi à kìlɔ̀ŋ, nsoò lɛ geni lɛ, a yi lɛ ǹɗì Kan; ɓisuulɛ, ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm ɓɛ ri mɛ̀ ɓiì yiì, à tumɛ̀n ɓi ɓɔɔ ɓɔɓti à kpaŋ ɓi ɓɛ̀sɛ̀ɛ̀mɛn. "
HEB.8.12,Ǹɗi cenɛn ɓɔ mɛ̀nànì maa kɛ̀ɛ nki yiti ɓiɓe ɓyaa.
HEB.8.13,"Ɓi rìkpaa ɗi Bɛ̀ll à kpaa lɛ à rì ɓiì renì bee ì nyɔn rì ɓum, à ghaasì bee i ǹtonto bee inɛ abɛ̀y. Nni com kìcèm ki ki mɛ finɛ̀n ki ki rùn, kaa rɔ̀ɓ lɛsàg lɛ kɛɛ silì."
HEB.9.1,"Bee i ǹtonto ìnɛ lɛ rì Bɛ̀ll rì ɓum ì ɓaghà girig rì mɛ̀siŋdɛn mɛ mɛ seesee ɓìɓan ɓi riɓɔgsì, rì naà-Bɛ̀ll ìnɛ fɛ ɓi ziinɛ. "
HEB.9.2,"Fɔɔnnɛ ɓɛ togà kìnuugh; ɓi kìden ki asu ki ɓɛ nɗegì lɛ jàŋ i kìcèlì; ɓyom ɓi ɓaghà wɔɔ lɛ: rì kìrɛsì ki lamɓà rì teɓèrè, rì bìrɛs yi ɓɛ fafaa ɓisuu riɓɔgsì ɗi Bɛ̀ll. "
HEB.9.3,"Ajɛ̀m ì kìlàà ki kiɓɛ̀ɛ̀, nnɛ kìden ki ɓɛ nkalàg lɛ jàŋ inɛ ì pɔ̀ɔ̀zii kì ɓaà kìcèlì ì ɓaghà. "
HEB.9.4,"Wɔɔ nnɛ jàŋ inɛ ɓɛ ntɔ̀ngì ɓyom ɓi nùnnumɛn i ɓaghà; jàŋ inɛ̀n ì ɓaghà gol rì gol; fìkɔrɔŋ fi riràrɛ̀n fi ɓaghà girig wɔɔ, fincèm fì pàmɛn ri gol; kìbɔkɔ̀ ki gol ki ɓaghà ɓi fìkɔrɔŋ fiǹ; ɓyom ɓi ɓaghà ɓi kìbɔkɔ̀, kiǹ lɛ: rì manà, rì kìgeŋ ki Arɔn ki ki sam̀gà, rì ɓìɓoŋ ɓi ɓi ɓaghà rì ɓìdɔ̀gsɛna ɓi ɓi bee inɛ lɛ, rì Bɛ̀ll rì ɓum. "
HEB.9.5,"Ɓum ɓɛ titom ɓɛ lɛ ɓɛ̀syèrùɓɛŋ ɓɛ ɓɛ ɓaghà rì rìgwey ɓi nyoo ɓɛ rɛrɛ̀lìghà ɓi fìkɔrɔŋ fi riràrɛ̀n aɗyoo, kìfìì kaa ki gheg jàŋ inɛ ɓɛ nti ɓɛ weeyì ɓìtuwe ɓi risòghɛ̀n ɗi ɓiɓe. Nni àa cààmɛ̀n ki kpaakpaayɛn ɓiɓan ɓiǹ lɛ tintɔ̀ɔ̀ŋ kɛɛ ri lɛ̀. "
HEB.9.6,"Yɛ̀ɛ ɓyom ɓìn ɓìcèm ɓi ɓaghà fɔlɔɔ ɓi woŋzakɛn, ɓɛ̀pìrɛɛtìrɛ̀ ɓɛɛ nti ɓɛ ɗiŋɗàg ɓɛ̀ŋwos ɓɛ̀cèm ɓi kìden ki asu lɛ ɓɛɛ ki kìsay kaa. "
HEB.9.7,"Ɓi kìden ki kiɓɛ̀ɛ̀, lɔŋ ǹlàmì ɓɛ̀pìrɛɛtìrɛ̀ nyi cɛ̀ncii yɛɛ nti à ɗigàg wɔɔ, gɛ̀n bog ɓi bèg; à ki ghɛ̀ɛ̀sɛɛ wɔɔ ki ɗiŋii ri bwaɓ yi kituwe ki à faa Bɛ̀ll ɓisu wii wu nyimiɗ rì ɓisuu ɓiɓe ɓi kilɔ̀ŋ kìcèm. "
HEB.9.8,"Kìtɛntɛ̀ɛ̀n ki Nghay ki kɔnkɔ̀ngà lɛ kɛɛ resi ɓi rìkì ɗiǹ lɛ, bee inɛ ɓi jàŋ inɛ ì pɔ̀ɔ̀zii kì ɓaà kìcèlì ì ɓaghà di ì ka yin kikpaŋ, cààmɛ̀n kìcèm ki yɛ̀ɛ kìnuugh ki abɛ̀y ki ɓaghà di ki kaka. "
HEB.9.9,"Rìkì ɗiǹ ɗi ɓaghà kìfèèghrɛnà ki ɓi cààmɛ̀n ki tì rì ki miì, ki resii lɛ: Ɓyom ɓi mum à faa, rì ɓìtuwe ɓi à cuusii ɓi rìɓɔgsì ɗi Bɛ̀ll, ɓi yin ɗi ìtèɗ wulɛ ɓi konàg kì tɛɛ̀zii nɗem wu ŋwaànɛ a ɓɔɔɓɔgsì Bɛ̀ll ɓi bee inɛ̀n. "
HEB.9.10,"Bee i rìɓɔgsì ìnɛ̀n ì ɓiisɛ̀ngà kì kòmi ɓiɓan ɓi ɓiɗilàg, rì ɓyom ɓi nɔnɔyɛn, rì ɓìsyɔ̀ɔ̀ ɓi zòghɛ̀n mɛ̀kuu mɛ̀kuu; ɓìdɔ̀gsɛna ɓi miì ɓi komkòmgà lɔŋ ɓyom ɓi zɛy, fɔɔnnɛ ɓi ghɛɛ̀sɛ̀ngà kì ɓaà rì ìtèɗ à kpaŋ ɓi cààmɛ̀n ki rilɔ̀gtàg ɗi ɓiɓan."
