livre.chapitre.verset,Bafia
MRK.3.22,"Ɓɛ̀rèsàg-ɓìdɔ̀gsɛna ɓɛ ɓɛ pɛsɛ̀ngày a Yorisalɛm, ɓɛ kpaaghà girig lɛ: À rì rì kìɓeɓtàg ki nghay ki lɛ Bɛlzeɓul, a nànaɓ ɓiɓeɓtàg ɓi mɛghay rì ìtèɗ wu Bɛlzeɓul ànɛ à rì rìfòm ɗi ɓiɓeɓtàg ɓi mɛghay. "
MRK.3.23,"Nni Yeesus à reŋìghà ɓɔ, a kpaa ɓɔ ɓi dàɗkì lɛ: Lannɛ Satàn a rì lɛ à nàɓtì nyimiɗ? "
MRK.3.24,"Kìlɔ̀ŋ kìcèm ki ɓum ɓɛ miì ɓɛ lanɛɛ, ɓɛ ram wɛ̀y ɓɔ rì ɓɔ, ki ti ki cuughì. "
MRK.3.25,"Naà-ɓum ìnɛ ɓum ɓɛ miì ɓɛ ramzɛɛ wɛ̀y ɓɔ rì ɓɔ, ì yin lɛ ì kɛ̀n beèbɛ̀y; "
MRK.3.26,"i Satàn a pɛ̀sɛɛ, à ram wɛ̀y ri nyimiɗ, di à ti yɛɛ lɔɔ ri ǹlànag; kìlɔ̀ŋ kii ki yiìdi lɛ ki kɛǹ asu ki ɓaɓà, di ki ɓi nyi ki leègh. "
MRK.3.27,"Ŋwaà yin lɛ à ɗiŋì ɓi naà kìtèetèɗ ki mum, à sàŋ ìkum wu roànɛ̀n, di à loogh ɓi nyi kì kàŋi bɛn; i à mɛ kàŋ nyi bɛn, fɔɔnnɛ à rì lɛ à sàŋ min ɓyom ɓi roànɛ̀n. "
MRK.3.28,"Ǹkalii mìni ɓi saaɗ lɛ, Bɛ̀ll à ɓiì cenɛɛ ɓum ɓìɓe ɓyaa ɓìcèm, rì tìfena ticèm ti ɓɛ fengàkà nyi; "
MRK.3.29,"kìɓan kifog ɓaa cenɛɛ gɛ ɓi ŋwaànɛ à fengii Kìtɛntɛ̀ɛ̀n ki Nghay nsoò ŋwos bog, ɓisuulɛ ŋwaànɛ̀n miì à kìi kìɓe ki à kɔ̀rii gɛ rì kɔ fìɗyàɓ fikɔ̀ɔ̀. "
MRK.3.30,"Yeesus à kpaaghà ɓum fɔlɔɔ lɛ, ɓɛ kpaakpààghà lɛ, à rì rì kìɓeɓtàg ki nghay."
MRK.3.31,"Jɛɛ Yeesus rì ɓɛ̀geni ɓii, ɓɛ yughày, ɓɛ rɛrì ɓi dan, ɓɛ rom mum lɛ a reŋiì nyi. "
MRK.3.32,"Ɓum ɓɛ kɔrìghà ɓɛ kɔmzɛ̀n nyi, nni ɓɛ kpaaghà nyi lɛ: Gaa, ri ɓɛ̀goni ɓɛɛ tɔtɔg wɔ fɛnii ɓi dan. "
MRK.3.33,"Nni Yeesus à ɓàkà lɛ: Ghɛn yɛɛ ri jɛɛ wɛ̀m, ɓɛ̀ghɛn ɓɛɛ ri ɓɛ̀geni ɓɛ̀m? "
MRK.3.34,"Fɔɔnnɛ à kɛ̀ɛ̀sìghà mis ɓi ɓumɓɛ ɓɛ kɔmzɛ̀ngà nyi ɓɛ̀n, à kpaa lɛ: Jɛɛ wɛ̀m rì ɓɛ̀geni ɓɛ̀m, ɓɛɛ kɔ̀ɔ̀kɔɔ̀tɛ̀n lɛ; "
MRK.3.35,"ɓisuulɛ, ŋwaànɛ à kìi rìkɔ̀n ɗi Bɛ̀ll, nnyɛɛ ri geni wɛ̀m à baŋì, nsoò lɛ à giɓ nsoò lɛ jɛɛ wɛ̀m."
MRK.4.1,"Nni Yeesus à tumɛ̀ngà tì rìrèèrèsàg ɗi ɓum ɓi bèn ì rìɓày. Coo kituu ki ɓum ki taŋzɛ̀n nyi a nyoo lèg ànɛ lɛ à ɓɔkà ɓi kìkɔm à kɔ̀rìì ɓi mɛ̀nig, gɛ mum ànɛ̀n bimiɗ à rɔ̀ɓ yì a cɛɗ. "
MRK.4.2,"Yeesus à rèèrèsàkà ɓɔ ɓìɓan lɛɛ̀gwey ɓi dàɗkì, nni ɓi ɓìɓan ɓiǹ à kalìghà ɓɔ lɛ: "
MRK.4.3,Wooghna! Nsalì-dɛm odɛŋ yɛɛ pɛsɛ̀ngà lɛ à kɛ̀ɛ kì mìsi boo ì ɓyom ɓi dɛm. 
MRK.4.4,"Yɛ̀ɛ à mìmìskà, gàɓ ì boo ìdɛŋ ì kpì ɓi bee aɗyoo, tììlì ti yu, ti ɗi yɔ̀ bimiɗ. "
MRK.4.5,"Gàɓ ìmbog ì kpì ɓi jàŋ i tìcɔg ìnɛ ì ɓìɓkà ɓi, ì ghàs kì ròo ɓisuulɛ ziinɛ̀n ì fɔmgà ɓi. "
MRK.4.6,"Wɔ̀lɛ yɛ̀ɛ ŋwos a kpagày ɓyom ɓi ɗig, mɛ̀ɗyèm mɛ wom̀dàg lɛ ɓi ɓaghà kɛ̀ɛ̀ gàŋ. "
MRK.4.7,"Nni gàɓ ìmbog ì kɛ̀ngà kì kpìi ɓi ɓìkàrag, yɛ̀ɛ ɓìkàrag ɓi tɔɓkà, ɓi laatàg yɔ̀, ì rɔ̀ɓ yɛ̀ kɛɛ wum. "
MRK.4.8,"Nni boo ìdɛŋ i kɛ̀ngà kì kpìi ɓi syeesyee à zi, ì ròò, ì tɔɔ, ì ki wum lɛ, nɗyèm wu wu yii ɓìɗùn rìtin ɗì ǹtɛ̀ɗ, wu wu yii ɓìɗùn mɛ̀tin mɛ̀ra, wu wu yii, ɓìɗùn mɛ̀tin mɛtaǹ. "
MRK.4.9,"Fɔɔnnɛ Yeesus à kpaatìghà lɛ: Ŋwaànɛ à rì rì mɛ̀reè, mɛ lɛ à wog, à wog. "
MRK.4.10,"Yɛ̀ɛ Yeesus à kɛ̀ngà dɛgà, nni ɓumɓɛ ɓɛ ɓaghà nyi jàŋbog, rì ɓɛ̀yilàg ɓii ɓɛ tumɛ̀ngà nyi rìtɔg ɗi mɛtɔɔ̀gtɔɔgh ɓi dàɗkì yi à tetèkà. "
MRK.4.11,Nni à ɓàkà ɓɔ lɛ: Mìnii ɓɛ ki ri ki fayɛn lɛ ɓi yi ɓìɓan ɓi ɓi ɓaghà ɓì nyamɛn ɓi kìlɔ̀ŋ ki Bɛ̀ll; ɓi ɓɛg ànɛ a ɓɛ̀ro ɓɛmbog ɓɛɛ̀ wowog lɔŋ ɓiɓan ɓìcèm yɛ̀ɛ dàɗkì 
MRK.4.12,"lɛ kɛɛ ɓa lɛ, nsoò ɓaa seesèè lɛ tɛntɛ̀ɛ̀n, ɓɛ̀ kɛɛ̀ ghɛn, ɓɛ ri ki wog lɛ syeesyee, ɓɛ̀ kɛɛ̀ yi, lɛ di ɓɛ̀ kɛɛ̀ ki ɓa lɛ ɓɛ lɔɔ̀ghrɛ̀n mɛ̀rem, Bɛ̀ll à ki cenɛn ɓɔ ɓìɓe ɓyaa."
MRK.4.13,"Nni Yeesus à tɔgtìghà ɓɔ lɛ: Yɛ̀ɛ ɓì woogh ɓi dàɗkì ìnɛ azi, lannɛ ɓì rì min ɓiì woògh azi a dàɗkì yimbog yìcèm? "
MRK.4.14,M̀mìsì boo à rì ŋwaànɛ a sàasaàtì Ɓɔlɛ à Bɛ̀ll. 
MRK.4.15,"Ɓɛ̀roɓɛ ɓɛ ri yɛ̀ɛ tim̀ à bee ànɛ boo ì rààghà miì ɓɔ yɛɛ ri ɓɛ̀roɓɛ ɓɛ ti ɓɛ kilàg lɛ, lɔŋ yɛ̀ɛ ɓɛ woogh ɓìɓan ɓi Bɛ̀ll lɔɔ, Satàn a yùy, à pisì ɓɔ ɓyɔ ɓi ǹɗem. "
MRK.4.16,"Fɔɔnnɛ ɓumɓɛ ɓɛ ghaɓkà boo ɓi tìcɔg, ɓɔ yɛɛ ri ɓɛ̀roɓɛ ɓɛ ti lɛ, i ɓɛ woogh ɓìɓan ɓi Bɛ̀ll, ɓɛ ghas ɓyɔ kì terì rì kìnyàà; "
MRK.4.17,"kìɓan kifog, ɓɔ kɛ̀ɛ gàŋ; ɓɛ ri làg lɛ ŋɛ̀ɛ̀ghŋɛ̀ɛ̀gh lɛ i ɓɛ tanɛɛ rì ntɔɓ, nsoò lɛ ǹyeèsɛ̀n àdɛŋ ɓisuu kiɓan ki Bɛ̀ll, lɔŋ lɛ ɓɛ naŋi rìgherɛ̀n. "
MRK.4.18,"Ɓɛ̀roɓɛ ɓɛ ghaɓkà boo ɓi ɓìkàrag ɓɛ ri ɓumɓɛ ɓɛ ti ɓɛ wokì ɓìɓan ɓi Bɛ̀ll, "
MRK.4.19,"kìɓan kifog mɛ̀tɔɓ mɛ ɓi ziinɛ, rì kìsee ki ikum, rì gɛ ɓìɓan ambog ànɛ a syòŋsyoŋ mɛrem, ɓi laatàg jɛ̀ɛ̀ ì Bɛ̀ll ìnɛn yɛ̀ kɛɛ̀ ghɛn bee inɛ lɛ yɛ̀ɛ wum ɓìdùn. "
MRK.4.20,"Ɓɛ̀ro ɓɛmbog ɓɛ ɓɛ ghaɓkà boo ɓi syeesyee à zi, ɓɔ yɛ̀ɛ ri ɓumɓɛ ɓɛ ti ɓɛ wokì ɓiɓan ɓi Bɛ̀ll, ɓɛ ki wum ɓidùn fɛlɛ yɛ̀ɛ boo inɛ ì kìghà lɛ, nɗyèm wu wu yii, wu wum ɓìɗùn rìtin ɗì ǹtɛ̀ɗ, wu wu yii ɓìɗùn mɛ̀tin mɛraa, wu wu yii, ɓìɗùn mɛ̀tin mɛtaǹ."
MRK.4.21,"Nni Yeesus à kpaatìghà ɓɔ lɛ: Mɛ̀ɛ nti ɓɛɛ saaghrag lamɓà ɓi kìrɛsì kii aɗyoo? Ɓɛɛ rɛsag nyi a kìbɔkɔ̀ zi giǹ, a ɓyom ɓilɔ̀ŋ zi? "
MRK.4.22,Ɓisuulɛ kìɓan kidɛŋ ki ki ri a rìnyam kaa rɔ̀ɓ ɓi lɛ ki yilɛɛ ɓi; dwìɗ idɛŋ yɛ̀ kɛɛ̀ ki rɔ̀ɓ lɛ ì kpagii ɓi dan. 
MRK.4.23,"Ŋwaànɛ a rì rì mèree, mɛ lɛ à wog à ghɛ̀ɛ̀sɛɛ kì woògh. "
MRK.4.24,"Nni à kpatìghà ɓɔ lɛ: Kɛ̀ ɓi kì wàŋ rì ɓìɓan ɓi ɓi wowog' Lɛ vèg ìnɛ ɓì ti ɓì fèkì ɓum ɓyom miì, yɛ̀ɛnnɛ ɓɛ ri girig mìni ɓiì fèegh miì, ɓɛ ki ceesag ti ɓidɛŋ miì aɗyòò "
MRK.4.25,"Ɓisuulɛ ŋwaànɛ à rì rì ɓyom innɛ ɓɛ ɓiì fatii, wɔ̀lɛ roànɛ à rì kɛ̀ɛ̀ kɔ, nsoò maa gàɓ ànɛ à rì rì nyi ɓɛ ɓatɛ̀n."
MRK.4.26,Yeesus à kpaaghà tì lɛ: Kìlɔ̀ŋ ki Bɛ̀ll ki pisɛɛ rì ŋwaàdɛŋ ànɛ à mìsi ɓyom ɓi dɛm. 
MRK.4.27,"Àa soo lali, àa soo ki kɔ̀rii cem, ɓyom ɓìn ɓi ri ɓiì kìi lɛ, ɓi roò, ɓi tɔɔ, Ŋwaànɛ̀n kɛ̀ɛ yi lannɛ ki nkɛ̀ɛ̀kɛɛ. "
MRK.4.28,"Zi yɔ̀miɗ yɛ̀ɛ ri ɓiì kìi lɛ ǹɗuŋ wɛɛ roò, wu tɔɔ, wu foŋ ɓìɓàɓ, ɓìɓàɓ ɓi foŋ mis. "
MRK.4.29,"I ɓi mɛ ɓàŋ, ɓɛ tumɛ̀n rìrengì ɗi mɛɗyèm rì zɛ̀m lɛ mɛ̀saŋ mɛ kpaŋi yɛɛ lɔ̀ɔ̀."
MRK.4.30,"Nni Yeesus à kpaatìghà ɓum lɛ, tì rì lɛ tì fèg ɓà kilɔ̀ŋ ki Bɛ̀ll rì cɛ? Nsoò lɛ dàɗkì ìbe yɛ̀ɛnɛ tì rì lɛ tì teɗ lɛ ti resi mìni yɛ̀ɛ kìlɔ̀ŋ kiǹ ki ri? "
MRK.4.31,Kìlɔ̀ŋ ki Bɛ̀ll ki pisɛɛ rì zàm ì rìwom. Zàm inɛn yɛ̀ɛ ti ì ɓiisàg ki tɛɓɓɛɛ di ɓɛ ɓɛli yɔ̀ ɓi boo yi ɓyom yìcèm yi ɓi ziinɛ; 
MRK.4.32,"kìɓan kifog i ɓɛ ɓɛli yɔ̀, ì ròò, ì tɔɔ, ì ghay coo kite ki ki ceghii ɓìɓɛ̀ɛ̀ɓɛ̀lì ɓìcèm ɓi ɓi dɛm, ki foŋ ɓyoo myaɓ lèg ànɛ lɛ tììlì ti aɗyoo ti ri lɛ ti togì ɓìlaa ɓyaa miì. "
MRK.4.33,"Rì mɛ̀kuu mɛ dàɗkì mɛ fɔlɔɔ lɛɛ̀gwey, nnɛ Yeesus à kakàlìghà ɓɔ ɓìɓan ɓi Bɛ̀ll lèg bimiɗ ànɛ ɓɛ ɓaghà lɛ ɓɛ wog. "
MRK.4.34,"Àa ǹti kɛ̀ɛ tòòghrɛn ri ɓum kɛ̀ɛ̀ dàɗkì, kìɓan kifog àa ǹti à kìlàg lɛ, i àa rɔ̀ɓ ri ɓɛ̀yilàg ɓii ɓɔ rì ɓɔ, à tɛɛ̀zì ɓɔ ɓìɓan ɓìcèm ɓi ɓi dàɗkì yiǹ."
MRK.4.35,"Ŋwos nyimiɗ anɛ̀n, di cɛŋkò ki mɛ kpaŋ nni Yeesus à kpaaghà ɓɔ Lɛ: Ti syàana cɛcɛɗ kimbog. "
MRK.4.36,"Yɛ̀ɛ ɓɛ caɗkà gùl ì ɓum lɛ yɛ̀ɛ sug, nni ɓɛ kɛngà rì Yeesus ɓi kìkɔm ki à ɓaghà miì, wɔ̀lɛ ɓìkɔm ɓidɛŋ ɓi ɓaghà girig wɔɔ nɗaŋ ri nyi. "
MRK.4.37,"Fɔɔnnɛ coo bɛ̀ɓ ki tumɛ̀ngày rìfɛɓsìì rì ìtèɗ, ɓìkus ɓi riɓày ɓi kɛnkɛ̀n ɓi kìkɔm ɓi lèg ànɛ lɛ kìkɔm ki ɓaghà di mɛ̀nig mɛ ti miì ɓiì ronɗoni. "
MRK.4.38,"Yeesus à ɓaghà ɓiì lalali ɓi kìtòn ki kikɔm, à sasàghì nto ɓi kaŋdì. Ɓɛ̀yilàg ɓɛ ghemzì nyi, ɓɛ kpaa nyi lɛ: Ǹɗèsàg, ǹɗem wu kɛsii ɓi wɔ ri kìɓan ki lɛ tì yùu kì cuu yɛɛ lɛ! "
MRK.4.39,"Nni Yeesus à ghèmbɛ̀ngà, à fwààdɛ̀n bɛ̀ɓ, à kpaa rìɓày lɛ: Maarɛn, u kɔri lɛ fyòoog, nsoò maa m̀pɔ̀ɓ kɛ̀ɛ wooghrɛn ti. "
MRK.4.40,Ajɛ̀m ìnɛn Yeesus à kpaaghà ɓɛ̀yilàg lɛ: Ɓisuucɛ nnɛ ɓì risii yì fɔlɔɔ? Lannɛ ɓì kaka kɛ̀ɛ̀ rìgherɛ̀n? 
MRK.5.1,Nni ɓɛ kɛngà kì kpaŋì cɛcɛɗ ki riɓày ɓi kìlɔ̀ŋ ki ɓɛ-Gerazenyɛŋ. 
MRK.5.2,"Lɔŋ yɛ̀ɛ Yeesus à sɛngà kìkɔm, ŋwaàdɛŋ à kpaŋ yì ɓi dɛm i zɔ̀ŋ, à yù kì tuusɛɛ ri nyi; ŋwaàncèm à ɓaghà rì kìɓeɓtàg ki nghay. "
MRK.5.3,"Àa ǹti à laayì ɓi dɛm i zɔ̀ŋ, fɔɔnnɛ ŋwaàdɛŋ à ɓatìghà ɓi ri ìtèɗ wulɛ à ɓan ŋwaànɛ̀n, à kàŋ nyi nsoò rì mɛ̀sɛ̀ŋi, "
MRK.5.4,"ɓisuulɛ, ɓyààmɛ̀n lɛɛ̀gwey, ɓɛ kagà nyi mɛ̀kòò ri bɔŋ, ɓɛ sugì nyi mɛ̀sɛ̀ŋi ɓi ɓyàg, kìɓan kifog, àa ǹti à pwagì bɔŋ, à ki rengi mɛsɛ̀ŋi; mum ànɛ à ɓaghà lɛ à cenɛ̀n ŋwaànɛ̀n à ɓaghà ɓi. "
MRK.5.5,"Yɛ̀ɛ ìru, yɛ̀ɛ ŋwos, ŋwaànɛ̀n àa ǹdègì ɓi dɛm i zɔ̀ŋ, rì ɓi don aɗyoo di a syansyan, à ki kpɛ̀ɛkpɛɛ̀rɛ̀n nyimiɗ ri gɔ̀g. "
MRK.5.6,"Yɛ̀ɛ à ghɛngày Yeesus fìràɓ, à gheŋmɛ̀n yì, à yù nyi kì ɓaàgh mɛ̀ɗu asu "
MRK.5.7,"à ki syan jɛ̀ɛ̀ aɗyoo rì ìtèɗ lɛ: Yeesus, Man à Bɛ̀ll ànɛ à teŋmɛɛ kɛ̀ɛ̀ vèg cɛ kɛɛ rì wɔ̀ rì mɛ̀? M̀ɓɔ̀ŋzii wɔ̀ ɓi ɗii ɗi Bɛ̀ll lɛ, kɔ̀ɔ ki mɛ ǹtɔɓ. "
MRK.5.8,À kalìghà fɔlɔɔ lɛ Yeesus à kpaakpààghà nyi lɛ: Kìɓeɓtàg ki ǹghay! Kpaŋa ɓi ŋwaànɛ! 
MRK.5.9,"Nni Yeesus à tɔkà min nyi lɛ: Ù rì ɗii lɛ ghɛn? À ɓàg nyi lɛ: Ǹɗì ɗii lɛ: Kìtuu, ɓisuulɛ tì tèghɛɛ lɛɛ̀gwey. "
MRK.5.10,"Ŋwaànɛ̀n à ɓɔ̀ŋzàkà Yeesus, à sììrɛ̀n lɛ, Yeesus kɛ̀ɛ nàɓ ɓiɓeɓtàg ɓi mɛghay ɓìn lɛ ɓyɛɛ pɛsɛn ɓi kìlɔ̀ŋ kiǹ, ɓyɛɛ kɛǹ jàŋ idɛŋ. "
MRK.5.11,Wɔ̀lɛ coo kìtuu ki jèè ki ɓaghà ɓiì ɗiɗii ɓyaaɓi jàŋbog rì dòn. 
MRK.5.12,"Fɔɔnnɛ ɓìɓeɓtàg ɓi mɛghay ɓi ɓɔŋzàkà Yeesus di ɓyɛɛ kpaakpaa lɛ: Rom ɓìsi ɓi kìtuu ki jèè kinii, ti ɗiŋi ɓi yɔ. "
MRK.5.13,"Nni Yeesus à gherɛ̀ngà, fɔɔnnɛ ɓìɓeɓtàg ɓi mɛghay ɓìn ɓi kpagà ɓi ŋwaànɛ̀n, ɓi ɗiŋɗàg ɓi jèè; kituu ki jèè kiǹ ki pwaŋɗɛ̀n yì ɓi dòn aɗyoo ki suùrɛ̀n ɓi rìɓày; jèè yiǹ yi ɓaghà nunùg jèè ɓɛ̀tɔɔsìm ɓɛɓɛɛ̀, nni yi cuughà lɔŋ ɓi rìɓày yìcèm. "
MRK.5.14,"Ɓumɓɛ ɓɛ ɓeŋɓèŋgà jèè yiǹ ɓɛ panìghà rì mɛ̀ree, ɓɛ kɛǹ kì kakalii ɓumɓɛ ɓi bàn, rì ɓɛ̀roɓɛ ɓi jɛ̀m ì kìlɔ̀ŋ kìɓan kiǹ. Ɓum ɓɛ pɛɛ̀pɛ̀sɛ̀ngày lɛ ɓɛɛ ghɛǹ kìɓan ki ki kilɛ̀ngà kiǹ. "
MRK.5.15,"Ɓɛ yu Yeesus a nyoo, ɓɛ ghɛn ŋwaànɛ à ɓaghà rì ɓìɓeɓtàg ɓi mɛghay lɛɛ̀gwey ǹkɔ̀kɔriyɛn, nni ìris wu ɓangà ɓɔ. "
MRK.5.16,"Ɓumɓɛ ɓɛ ɓaghà wɔɔ yɛ̀ɛ kìɓan kiǹ ki kilɛ̀ngà, ɓɛ kalìghà ɓɛ̀ro ɓɛmbog yɛ̀ɛ kaa ɓaa, à tumɛ̀n ɓi ŋwaà ɓìɓeɓtàg ɓi mɛghay, à kpaŋ ɓi jèè. "
MRK.5.17,"Nni ɓɛ tumɛ̀ngà rìɓɔ̀ŋzàg ɗi Yeesus lɛ, a pɛsɛn ɓi kìlɔ̀ŋ kaa. "
MRK.5.18,"Yɛ̀ɛ Yeesus à ɗiɗiŋìghà ɓi kìkɔm, nni ŋwaànɛ à ɓaghà ànɛn ri ɓìɓeɓtàg ɓi mɛghay à ɓɔ̀ŋzàkà nyi, lɛ nyi ɓa ɓi nɗaŋ waanɛ̀n. "
MRK.5.19,"Yeesus à ɓèn, wɔ̀lɛ à kpaa ŋwaànɛ̀n lɛ: Sugha a ɓum ɓɔɔ, u kali ɓɔ com kìcèm ki Kan àa kìi ɓisu wɔɔ, rì yɛ̀ɛ àa woogh wɔ̀ nyìighnyìg. "
MRK.5.20,"Fɔɔnnɛ ŋwaànɛ̀n à kɛ̀ngà, à tumɛn rìlààlàmɓɛ̀n ɗi com kìcèm ki Yeesus à kìghà ɓisu wii ɓi kìlɔ̀ŋ ki ɓɛ nɗegi lɛ, kìlɔ̀ŋ ki bàn ǹtɛ̀ɗ. Ɓum ɓɛ̀cèm ɓɛ kuuràkà."
MRK.5.21,"Yeesus à sugtìghà kìsyàa ɓɛg àmbog ɓi kìkɔm, coo kituu ki ɓum ki taŋzɛ̀n nyi a nyoo yɛ̀ɛ à ɓaghà ɓi bèn ì rìɓày. "
MRK.5.22,"Fɔɔnnɛ mum ɗii lɛ Zyayirus, kìbog ki ɓi ɓumɓɛ ɓɛ lamìghà naà-bɔ̀ŋzɛ̀n, à yùghà, à ghɛn Yeesus, à kpì nyi a mɛ̀kòò. "
MRK.5.23,"A ki ɓɔ̀ŋzag nyi, à sììrɛ̀n ɓi bɔ̀ŋzɛ̀n ìnɛn, à kpaakpàà lɛ: Maa ŋwɔɓti wɛ̀m à giɓ a kɔ̀ɔkɔɔ̀sì, nni yu, u saagh nyi ɓyàg ɓi nyoo, di fɔɔnnɛ à wɔǹ, à ki ɓa ti ri cɛɓ. "
MRK.5.24,"Fɔɔnnɛ Yeesus ɓɛ sugtɛ̀ngà ɓɛɛ Zyayirus, coo kituu ki ɓum ki nɔɔ̀nɔ̀ɔ̀tì nyi, ki kɔm̀ nyi, ki ki sìisiìrì nyi. "
MRK.5.25,"Nni giɓ adɛŋ ànɛ à roròɓkà fìroɓ fi lɛ, bwaɓ yi kpaŋkpàŋ nyi ɓyààmɛ̀n ɓìcèm à ɓaghà wɔɔ; fìroɓ fìn fi ɓaghà di fyaa finɛn bèg ǹtèɗ rì yiɓɛɛ̀. "
MRK.5.26,"Giɓ anɛ̀n à ɓaghà di à mɛ ghɛn ntɔɓ lɛɛ̀gwey ɓi rìdèŋdèŋ ɗi a ɓɛ̀kìì-boòboo lɛɛ̀gwey à ki yogsi ɓɔɔ ɓyom ɓii ɓɛ̀cèm ɓɛ à ɓaghà rì ɓɔ, ɓi fìroɓ fii, kìɓan kifog fi kɛnkɛ̀n lɔŋ nyi ɗì rìroròɓ rì ìtèɗ. "
MRK.5.27,"Nni yɛ̀ɛ à wokà di ɓɛɛ̀ ɓùŋɓuŋ kiɓan ki Yeesus, fɔɔnnɛ à yùghày Yeesus ajɛ̀m, di a sɔ̀ɔsɔlɛ̀n yì ɓi nyìinyìm à ɓum, à kòm nyi ɓi kìlàà; "
MRK.5.28,"ɓisuulɛ à kpaakpààghà ɓi ǹɗem wii lɛ: I m̀mànɛɛ kì kòmi nsoò kìlàà kii, lɔŋ lɛ ǹwɔ̀ni. "
MRK.5.29,"Ɓi cààmɛ̀n kɔm̀ kiǹ, bwaɓ yi ghàs kì renɛɛ rikpaŋ ɗi giɓ anɛ̀n, à wog yɛ̀ɛ nyoo yìì i fɛmɓɛɛ, à ghɛn lɛ à wɔ̀ni fìroɓ fii. "
MRK.5.30,"Yeesus nyii ghas kì woògh fɛlɛ yɛ̀ɛ ìtèɗ wudɛŋ wu pɛsɛɛ nyi ɓi nyoo, à nìmɓɛ̀n ɓi nyìinyìm à ɓum, à tɔg lɛ: Ghɛn yɛɛ komi mɛ̀ ɓi kìlàà? "
MRK.5.31,"Nni ɓɛ̀yilàg ɓii ɓɛ ɓakà nyi lɛ: Ù seesèè lɔŋ yɛ̀ɛ gwìy ì ɓum yɛɛ̀ sìisiìrì wɔ̀, ù tɔgtì lɛ ghɛn yɛɛ komi wɔ̀? "
MRK.5.32,Fɔɔnnɛ Yeesus à kɛ̀ɛ̀sìghà mis ɓi ɓumɓɛ ɓɛ kɔmgà nyi lɛ a ghɛǹ ŋwaànɛ àa kòmi nyi. 
MRK.5.33,"Nni giɓ ànɛ̀n à risìghà, à nììghnìŋdɛ̀n lɛ kpàg-kpàg lɛ à yighà com ki ki kilɛ̀ngà ɓi nyoo yìì; fɔɔnnɛ à yùghà ki kpìi Yeesus a mɛ̀kòò, à kpaa nyi saaɗ ànɛ ɓi kìɓan kiǹ kìcèm. "
MRK.5.34,"Nni Yeesus à kpaaghà nyi lɛ: Iyà, rìgherɛ̀n ɗyɔɔ ɗi ghɛɓsii wɔ̀, kɛ̀na lɛ fyòoog, ù wɔni fìroɓ fyɔɔ yaà. "
MRK.5.35,"Di Yeesus à kaka à totòg fɔlɔɔ, nni ɓum ɓɛdɛŋ ɓɛ pɛsɛ̀ngày a mɛɛ mɛ Zyayirus, ɓɛ yu nyi ki kpaa lɛ: Zyairus, gɔ̀n yɔ̀ɔ̀ i mɛ maasì; kɔ̀ɔ yeesi ti ǹɗèsàg zɛy. "
MRK.5.36,"Wɔ̀lɛ Yeesus à nɔ̀ɔ̀tìghà ɓi rìkpaa ɗiǹ à kpaaghà lɔŋ ǹlàmì naà-bɔ̀ŋzɛ̀n lɛ: Kɔ̀ɔ risi, ɓaya lɔŋ ri rìgherɛ̀n. "
MRK.5.37,"Yeesus à gherɛ̀ngà ɓi lɛ, ŋwaàdɛŋ à kɛǹ nyi kì foŋì, lɔŋ Pyɛɛri, rì Zyag ɓɛɛ̀ geni ànɛ lɛ Zyaŋ ɓɛɛ̀ɓɛ à kɛ̀ngà rì ɓɔ. "
MRK.5.38,"Yɛ̀ɛ ɓɛ kpagà a mɛɛ mɛ rifòm ɗi naà-bɔ̀ŋzɛ̀n, Yeesus à tanɛ̀n coo gom ì mɛ̀kɛɛ̀gh, rì ɓìkiŋ ɓi ɓɛ rɔŋɗɔ̀ŋgà. "
MRK.5.39,"Fɔɔnnɛ à ɗiŋìghà ɓi naa, à kpaa ɓɔ lɛ: Ɓisuucɛ nnɛ ɓi rènɗen fɛlɛ di ɓi ɓooghɓoòghrɛ̀n, ŋwɔɓti ànɛ à wii ɓi, à rì yɛɛri ɓi fìlo. "
MRK.5.40,"Ɓumɓɛ̀n ɓɛ tumɛ̀n nyi rìwɔ̀wɛ̀y, nni à kpaŋzàkà min ɓɔ ɓɛ̀sɛ̀ɛ̀ ɓɛcèm; à teɗ lɛ rì seŋi rì jɛɛ man, ri ɓumɓɛ à ɓaghày rì ɓɔ, ɓɛ ɗiŋì ɓi naa ìnɛ ŋwɔɓti à ɓaghà miì. "
MRK.5.41,"Nni à ɓangà ŋwɔɓti ɓi càg, à kpaa nyi lɛ: Talita kumi! Yɛɛ lɔɔ lɛ, Ŋwutyàà-giɓ, ǹkalii wɔ̀ lɛ pɛ̀sɛn aɗyòò. "
MRK.5.42,"Ŋwutyàà-giɓ anɛ̀n à ghàs kì pɛ̀sɛɛ aɗyoo, à tumɛ̀n rìkɛ̀ɛ̀kɛ̀ɛ̀, lɛ à ɓaghà di a ti bèg ntɛ̀ɗ rì yìɓɛɛ̀. Ɓum ɓɛ ghɛngà kìɓan kiǹ koŋnyoo lɛɛ̀gwey. "
MRK.5.43,"Wɔ̀lɛ Yeesus à rɔ̀gsɛ̀ngà ɓɔ, à siitàg ɓɔ lɛ ɓɛ̀ kɛɛ̀ kali ŋwaàdɛŋ kìɓan kiǹ. À ki kpaa ɓɔ lɛ ɓɛɛ fa ŋwutyàà-giɓ anɛ̀n com kiɗiyɛn."
