livre.chapitre.verset,Bafia
PHP.4.3,"Ɓi ɓɛg ànɛ a lɔ̀ŋkɔɔ, wɔ̀ reŋkàŋ wɛ̀m à kìsay ànɛ ǹɗì rì ǹtyweeyi ri nyi, ǹtɔɔgh wɔ̀ lɛ, u ghɛɓsi ɓɔ; lɛ ɓɛ̀yiɓ ɓɛǹ ɓɛ ɗuùghà ǹɗaŋ ri mɛ̀ ɓi rìsààtì ɗi Syeesyee à Ɓɔlɛ lɔŋ yɛ̀ɛ Kilemaŋ rì ɓum ɓɛm̀bog ɓɛ tì salà rì ɓɔ ǹɗaŋ ɓɛɛ̀ɓɛ mii maa mɛ ri mɛ̀kànɛn ɓi kaàtà à cɛɓ."
PHP.4.4,"Nyàànyaana lɔŋ cààmɛ̀n kìcèm ɓi Kan ɓiɗùm, m̀ɓììtii kìkalii lɛ, nyàànyaana."
PHP.4.5,Rìɓa ɗin ɗi tɛ̀tɛ̀rɛ̀ɛ̀ ɗi ghɛɛ̀sɛɛ lɛ ɓum ɓɛ̀cèm ɓɛɛ yi ɗyɔ; Kan à ti jàŋbog ɗì rìyù. 
PHP.4.6,"Kɛ̀ ɓi ghɛ̀ri nɗem aɗyòò rì com kidɛŋ, kìɓan kifog, ɓi ɓìɓan ɓìcèm, rèsiina Bɛ̀ll cɛ kɛɛ̀ki ɓì rì zày rì kɔ, ɓì bɔ̀ŋzɛ̀n, ɓì yɛ̀ɛ̀ghyɛ̀gsì nyi ɓyàg, ɓì ki fafa nyi ɓìtògsɛ̀n. "
PHP.4.7,"Fɔɔnnɛ fyòoog à Bɛ̀ll ànɛ ɓum ɓɛ yin ɗi ìtèɗ wulɛ ɓɛ wog, à ɓiì ɓèŋi mɛrem min rì mɛ̀yitì min ɓi Yeesus Kiris ɓi ɗùm."
PHP.4.8,"Ɓi rìsyɔɔ̀dì, ɓɔɔsoŋ̀! com kìcèm ki ki ri kɔɔ̀kɔɔ̀ à com, kìcèm ki ki ri gìn i com, kìcèm ki ki ri lɛ saaɗ, kìcèm ki ki ri kìtɛnɛn, rì kìcèm ki ki ti ki kɔngì ɓum, rì com kìcèm ki ɓum ɓɛ ri lɛ ɓɛ sɛg, com kìcèm ki ki ri rì ɓìsyɔ̀ɔ̀ ɓì syeesyee ki ki ɓa com ki ki ghɛɛ̀sɛɛ ɗì rìkem, ɓyom ɓiǹ ɓyɛɛ ɓa ɓyom ɓi ɓì ghɛ̀ɛ̀sɛɛ kìfèfeegh ɓi mɛ̀rem min. "
PHP.4.9,"Ɓìɓan ɓi ɓì kìghà lɛ, ɓì yilàg, ɓì teɗ, ɓì ki wog a lɔ̀ŋkɛm̀, rì ɓi ɓì ghɛngà mɛ̀ di nkìkì, ɓyɛɛ̀ɓi kìkiina. Fɔɔnnɛ Bɛ̀ll à fyòoog à ɓiì ɓaà rì mìni."
PHP.4.10,Mɛ̀ɛ nwoogh kìrɔɔ lɛɛ̀gwey ɓi Kan ɓiɗùm yɛ̀ɛ mɛ̀ɛ nghɛɛdii rìrèsì ɗi ɓìi ǹɗèsii lɛ ǹɗì mìni ɓi nɗem; ɓìi nɗì lɔŋ ri ǹɗem wu fɔlɔɔ ɓi ɓɛg wɛ̀m abɛ̀y nni cààmɛ̀n ki lɛ ɓi resi kìɓan kiǹ kɛɛ nkaàkààrɛ̀n. 
PHP.4.11,"Ǹ-yin ɓiì kpaakpaa fɔlɔɔ lɛ yɛɛ ǹɗì rì kìsoghà, ɓisuulɛ ǹ-yilàkà yɛ̀ɛ ǹghɛ̀ɛ̀sɛɛ kìnyààrɛɛ ɗi rìɓa ɗìcèm ɗi ǹɗì miì. "
PHP.4.12,"Ǹ-yii rìghɛɓ ɓi kìsowà, ǹki yi righɛɓ ɓi-kum; ɓi ɓìɓan ɓìcèm, rì jàŋ bimiɗ ǹ-yilàkà rìghɛɓ ɓi ɗuri, rì ɓi zày; ǹ-yilàg cɛɓ ki ɓi-kum rì cɛɓ ki ɓi kìyɛɓà. "
PHP.4.13,Ǹɗì lɛ ǹcenɛ̀n ɓìɓan ɓiǹ ɓìcèm rì ìtèɗ wu roànɛ à ti à falàg mɛ̀ ìtèɗ. 
PHP.4.14,Nsoò fɔlɔɔ ɓìi nkonaagh kìkìi yɛ̀ɛ ɓìi nteri gàɓ ɓi ntɔɓ wɛ̀m.
PHP.4.15,"Mìni ɓɛ̀Fìlìpyɛŋ! mìniì ɓɔmiɗ ɓì yii lɛ, ɓi rìtumɛ̀n ɗi rikakàlì ɗi Syeesyee à Ɓɔlɛ yɛ̀ɛ m̀pɛ̀sɛ̀ngà a Masedwan Kìseŋì kidɛŋ, ki ghɛɓsìghà ɓi mɛ i ki cee ɓi lɛ kiŋkìn, lɔŋ mìni cɛ̀ncin yɛɛ tekà gàɓ, lɛ rì ɓi rìfɔ̀n rì ɓi rìɗimzì ɗyɛm̀. "
PHP.4.16,"Lɔŋ mìni cɛ̀ncin yɛɛ kìghà kìɓan kiǹ lɛ yɛ̀ɛ m̀ɓaghà di ǹti a Tesalonika, ɓì romgày mɛ̀ com ki kɛɛ ghɛɓsi mɛ̀ ɓi kìyɛɓà kɛm̀ gɛ̀n fɛlɛ yɛ̀ɛ yiɓɛɛ̀. "
PHP.4.17,"Ki yin lɛ nkaakaa lɛ ɓum ɓɛɛ fafa mɛ̀ ɓyom, com ki nkaakàà ki ri lɛ, bimiɗ à kɔ̀misɔ̀n adɛŋ a sagtɛn ɓi ɓirɔɔ ɓin. "
PHP.4.18,"Mɛ̀ɛ nghɛɛ ɓyom ɓìcèm ɓi ɓìi nɗomiì, fɔɔnnɛ ǹɗì rì ɓyom lɛɛ̀gwey ɓigominɛ ɓi cee gàɓ ìnɛ ì ghɛ̀ɛ̀sɛɛ rì mɛ̀ yɛ̀ɛ m̀mɛ teɗ ɓyom ɓi ɓìi nɗomiì mɛ̀ rì Epafirodit; ɓyom ɓiǹ ɓi ri yɛ̀ɛ tìrààre ti ti rɔɔtɛɛ mɛ̀rùù nsoò lɛ kìtuwe ki ɓɛ funɛɛ ɓisuu Bɛ̀ll, Bɛ̀ll à ghàɓ kɔ ki ki rɔɔ nyi. "
PHP.4.19,"Bɛ̀ll wɛ̀m à rì mìni ɓiì faà ɓyom ɓìcèm ɓi ɓyɛɛ̀ kaakaàrɛ̀n mìni, lɔŋ yɛ̀ɛ ìkum wii wu wu ɓɛghɛɛ kìrɔɔ wu ti wu ghɛnàg ɓi Yeesus Kiris. "
PHP.4.20,"Bɛ̀ll à Seŋi wìs à ghɛ̀ɛ̀sɛɛ ɗì rìkem fìɗyàɓ fikɔ̀ɔ̀, ààmɛ̀n."
PHP.4.21,Tògsiina ɓum ɓɛ̀cèm ɓɛ ɓɛ ri ɓum ɓɛ Bɛ̀ll ɓi Yeesus Kiris. Ɓɛ̀geni ɓis ɓɛ righerɛ̀n ɓɛ ɓɛ ri fɛ rì mɛ ɓɛ togsii yì mìni. 
PHP.4.22,Ɓum ɓɛ Bɛ̀ll ɓɛ̀cèm ɓɛ togsii mìni à ɓiisɛ̀n ɓɛ ɓi naa ì Kaaza. 
PHP.4.23,Geesɛ̀n ì Kan Yeesus Kiris yɛ̀ɛ ɓa rì ǹghay wìn.
