livre.chapitre.verset,Bafia
JHN.3.31,"Ŋwaànɛ à pɛ̀sɛɛ yì aɗyoo, à teŋmɛɛ à cee ɓum ɓɛ̀cèm; roànɛ à pɛ̀sɛɛ yì ɓi ziinɛ, à rì lɔŋ ŋwaànɛ ɓi ziinɛ, fɔɔnnɛ a ki kpaakpaa ɓiɓan ɓi ɓi ziinɛ. Ŋwaànɛ à pɛ̀sɛɛ yì a ɗyoo, "
JHN.3.32,ɓìɓan ɓi à ghɛngà rì ɓi à wokà ɓyɛɛ̀ɓi a rèrèsì; nni mum à ki teri ɓi rirèsì ɗii ɗiǹ. 
JHN.3.33,"I mum à ki teri rìrèsì ɗii, di à gherɛɛ yɛɛ lɔɔ lɛ Bɛ̀ll à ti à kpaaghì saaɗ. "
JHN.3.34,"Ɓisuulɛ, roànɛ Bɛ̀ll à romgày, a kakali ɓiɓan ɓi Bɛ̀ll; lɛ Bɛ̀ll à ti à roòzàg nyi rì Nghay wìì lɛ pisa. "
JHN.3.35,"Seŋi à keesii Man, fɔɔnnɛ à faghà ɓìɓan ɓìcèm ɓi ɓyàg ɓii. "
JHN.3.36,"Nni mum ǹcèm ànɛ à gherɛɛ Man, à rì rì cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀; ŋwaànɛ à woogh ɓi nyi, àa ghɛn ɓi cɛɓ, kìɓan kifog, rìbaŋì ɗi Bɛ̀ll ɗi kaka nyi ɓi nyòò."
JHN.4.1,"Yeesus à wokà lɛ ɓɛ nkalii Ɓɛ̀fàrìzyɛŋ lɛ nyiì syòŋsyoŋ ɓum à cee Zyaŋ lɛ ɓɛɛ ɓa ɓɛ̀yilàg ɓii, à ki ɓàaɓaɓtì ɓɔ; "
JHN.4.2,"wɔ̀lɛ ɓi saaɗ à rìkpaa, Yeesus nyimiɗ a ɓààɓàɓtìghà ɓi ɓum, lɔŋ ɓɛ̀yilàg ɓii ɓɛɛ ɓààɓàɓtìghà ɓɔ. "
JHN.4.3,Fɔɔnnɛ à pɛ̀sɛ̀ngà a Zyude à sugtì a Galile.
JHN.4.4,"Ki ghɛɛ̀sɛ̀ngà lɛ, a fyeè a Samari. "
JHN.4.5,"Nni à kpagà ɓi bàn ìdɛŋ ìnɛ a Samari ɗii lɛ Sikar, jàŋbog rì dɛm inɛ Yakɔɓ à faghà man wiì ànɛ lɛ Yoosɛɓ. "
JHN.4.6,"Kìɗig ki Yakɔɓ ki ɓaghà ɓi dɛm inɛ̀n; Yeesus à kɔ̀rìghà ɓi nwɔŋì wu kiɗig kiǹ, di à mɛ fɔy rikɛ̀ɛ̀; ki ghɛɛ̀sɛ̀ngà kì ɓaà nunùg toroɓ."
JHN.4.7,"Fɔɔnnɛ giɓ anɛ a Samari à yùghà kì roògh mɛ̀nig, Yeesus à kpaa nyi lɛ: Faa mɛ̀ mɛ̀nig mɛ nɔyɛn. "
JHN.4.8,Lɛ ɓɛ̀yilàg ɓii ɓɛ kɛngà kì làghiì ɓìɗilàg ɓi bàn. 
JHN.4.9,"Nni giɓ anɛ a Samari ànɛn à ɓàkà nyi lɛ: Lannɛ wɔ̀ muu Ɓɛ̀yudɛ̀n, ù lɔni mɛ̀ mɛ̀nig mɛ nɔyɛn, kɔm̀ lɛ mɛ̀ ǹɗì giɓ anɛ a Samari? Lɛ Ɓɛ̀yudɛ̀n ɓɛ ɓaghà ɓi lɛ ɓɛ wooghrɛ̀n ɗì ɓumɓɛ a Samari. "
JHN.4.10,"Fɔɔnnɛ Yeesus à ɓàkà giɓ anɛ̀n lɛ: I wàa yii rìfa ɗi Bɛ̀ll, ù ki yi roànɛ à lɔni wɔ̀ mɛ̀nig mɛ nɔyɛn, di wɔ̀ yaa rì lɛ, ù lɔn nyi mɛ̀nig mɛ noyɛn, di àa ki faa wɔ̀ mɛ̀nig mɛ cɛɓ. "
JHN.4.11,"Nni giɓ anɛ̀n à kpaaghà nyi lɛ: Kan, wɛ̀ɛnɛ̀n kɛ̀ɛ̀ com ki lɛ ù rog mɛ̀nig miì, kìɗig ki ki rì kìrimɛn, nni mɛ̀nig mɛ cɛɓ mɛ ri wɔ̀ ɓiì ɓaà yì fe? "
JHN.4.12,"U fèfeg lɛ wɔ̀ yɛɛ cee seŋi wìs a ǹsɛ̀ɛ̀ anɛ lɛ Yakɔɓ, ànɛ à faghà ɓìsi kìɗig ki, nyimiɗ, rì ɓɔn ɓii, rì ɓìtuwe ɓii, ɓɛ nɔ girig kɔ̀? "
JHN.4.13,"Yeesus à ɓàg nyi lɛ: Mum ǹcèm ànɛ à nɔɔ mɛ̀nig mɛ, à rì ti lɔŋ ɓiì woògh kìnɔli. "
JHN.4.14,"Kìɓan kifog, ŋwaànɛ à rì ɓiì nɔɔ̀ mɛ̀nig mɛ ǹɗì nyi ɓiì faà, àa wogtii gɛ ɓi kinɔli. Lɛ mɛ̀nig mɛ ǹɗì nyi ɓiì faà mɛǹ, mɛ ri ɓiì ghalì ǹsim à cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀ ɓi nɗem wii. "
JHN.4.15,"Nni giɓ anɛ̀n à kpaaghà nyi lɛ: Kan, faa mɛ̀ mɛ̀nig mɛǹ, di kìnɔli kɛ̀ kɛɛ̀ kìti mɛ, kɛ̀ɛ nki yùti kiroògh mɛ̀nig fɛ. "
JHN.4.16,"Yeesus à pɛ̀ɛ̀zì nyi lɛ: Kɛ̀nay kìreŋii yii wɔɔ̀, di u sugtiì fɛ. "
JHN.4.17,Nni giɓ a ɓàkà nyi lɛ: Mɛ̀ ǹ-yin ɗi yii. Yeesus à kpaa nyi lɛ ù kpaa saaɗ yɔɔ̀ kalii lɛ ù yin ɗi yii; 
JHN.4.18,"ɓisuulɛ, ù ti mɛ̀wɛy mɛtaǹ, nni ŋwaànɛ ù rì rì nyi ɓigomìnɛ, à yin yii wɔɔ̀, fɔɔnnɛ jɛ̀ɛ̀ ìnɛ wàa kpaa ì rì miì. "
JHN.4.19,"Nni giɓ a kpaaghà nyi lɛ: Kan! Ǹghɛɛ lɛ, ù rì ǹkpaŋzì-ɓìɓan. "
JHN.4.20,"Ɓɛ̀seŋi ɓis ɓɛ mɓɔgsaagh Bɛ̀ll ɓi dòn ìnɛ, kìɓan kifog mìnii kpaaghì lɛ, a Yorisalɛm nnɛ ɓum ɓɛ ghɛɛ̀sɛɛ kì ɓɔgsaagh Bɛ̀ll. "
JHN.4.21,"Fɔɔnnɛ Yeesus à kpaaghà nyi lɛ: Giɓ anɛ! Gherɛn rìkpaa ɗyɛ̀m, lɛ cààmɛ̀n ki riì, ki ɓyàa ɓɔgsi ti ɓi Tààta ɓi dòn ìnɛ, nsoò lɛ a Yorisalɛm. "
JHN.4.22,"Lɛ mìniì ɓɔɔɓɔgsì com ki ɓì yii ɓi, ɓìsiì ɓɔɔɓɔgsì com ki tì yii, lɛ gòri ì ɓum ì pɛ̀sɛɛ yì a Ɓɛ̀yudɛ̀n. "
JHN.4.23,"Wɔ̀lɛ cààmɛ̀n ki tiì, kiŋcèm ki mɛ ki kpaŋ, ki ɓɛ̀kɔɔ̀kɔɔ̀ ɓɛ ɓɛ̀ɓɔgsì Bɛ̀ll ɓɛ ri ɓiì ɓɔgsii Tààta rì nghay, rì saaɗ. Ɓumɓɛ ɓɛɛ̀ ɓɔɔ̀ɓɔ̀gsì nyi fɔlɔɔ ɓɛɛ̀ɓɛ Tààta a kaakàà. "
JHN.4.24,"Bɛ̀ll àrì Nghay, fɔɔnnɛ ki ghɛɛ̀sɛɛ lɛ ɓumɓɛ ɓɛɛ̀ ɓɔɔɓɔgsì nyi ɓɛɛ ɓɔgsi nyi rì nghay, rì saaɗ. "
JHN.4.25,"Fɔɔnnɛ giɓ anɛ̀n à kpaaghà Yeesus lɛ: Ǹ-yii lɛ Mèsii à ɓiì yùu, ànɛ à rì ɗii lɛ Kiris. Yɛ̀ɛ à ri yù, à ri kali ɓisi ɓiɓan ɓìcèm. "
JHN.4.26,"Yeesus à kpaa min nyi lɛ: Mɛ̀ ànɛ ntòtog anɛ rì wɔ̀, mɛ̀ yɛɛ ri Mèsii."
JHN.4.27,"Ɓi cààmɛ̀n kiǹ innɛ ɓɛ̀yilàg ɓɛ Yeesus ɓɛ sugtìghày, ɓɛ kuuràg yɛ̀ɛ ɓɛ ghɛngà nyi di a tòtog ri giɓ, kìɓan kifog, kìbog ki ɓi ɓɔ ki ghɛɛsìghà ɓi lɛ, kɛɛ tɔg nyi lɛ, la yɛɛ ri? Nsoò lɛ cɛ kɛɛ̀ki u kpaakpaa ri giɓ anɛ? "
JHN.4.28,"Nni giɓ a càɗkà bèè yiì ì mɛ̀nig, à sugtì ɓi bàn, à kpaa ɓumɓɛ wɔɔ lɛ: "
JHN.4.29,"Yùuna kìghɛɛ̀ ŋwaàdɛŋ ànɛ àa kpaa mɛ̀ ɓìɓan ɓìcèm ɓi m̀mɛ kì, ɓaà yi ɓi nnyɛɛ ri Kiris. "
JHN.4.30,"Fɔɔnnɛ ɓum ɓɛ pɛsɛ̀ngày ɓi bàn, ɓɛ yu jàŋ inɛ Yeesus à ɓaghà."
JHN.4.31,"Ɓi nyìinyìm ànɛn, ɓɛ̀yilàg ɓii ɓɛ ɓɔɔ̀ɓɔ̀ŋzìghà nyi, di ɓɛɛ̀ kpaakpaa lɛ: Raɓì, ɗiya ɓà maa com. "
JHN.4.32,"Kìɓan kifog Yeesus à ɓàkà ɓɔ lɛ: Ǹɗì rì ɓìɗilàg ɓidɛŋ ɓi nɗi, ɓi mìnii yii ɓì. "
JHN.4.33,"Fɔɔnnɛ ɓɛ̀yilàg ɓɛ tɔɔ̀ghtɔ̀ɔ̀ghrɛ̀ngà wɔɔ ɓɔ rì ɓɔ lɛ: Ŋwaàdɛŋ àa rì nya lɛ, à yùy nyi rì com ki ɗiyɛn giǹ? "
JHN.4.34,"Yeesus à kpaa ɓɔ lɛ: Ɓìɗilàg ɓyɛm̀ ɓi ri lɛ nki rìkɔ̀n ɗi roànɛ à romgày mɛ̀, ǹki lègsi kisay ki à faghà mɛ̀. "
JHN.4.35,"Mìnii ti ɓì kpaaghì lɛ ɓɛ̀ŋwii ɓaa rɔ̀ɓ ɓɛnin lɛ mɛ̀saŋ mɛɛ tumɛn. Nni mɛ̀ ǹkpaa mìni lɛ, pìighna mis ɓi ghɛǹ yɛ̀ɛ ɓyom ɓyaa tèɗ ɓi ɓɛ̀dɛm lɛ, ɓɛɛ saŋ. "
JHN.4.36,"Ǹsaŋì-mɛ̀saŋ à mɛ teɗ mɛlèɓ mii, à ki taŋzɛn ɓiɗùn ɓisuu cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀, lɛ di m̀ɓɛ̀lì-ɓyom rì ǹsaŋì-mɛ̀saŋ, ɓɛɛ nyaàrɛn ǹɗaŋ. "
JHN.4.37,"Ɓisuulɛ dàɗkì ìnɛ lɛ, i mum bog à ɓɛ̀li, roàmbog à saŋ, ì rì saaɗ. "
JHN.4.38,"Ǹɗomgà mìni lɛ ɓi kɛǹ mɛ̀saŋ ɓi dɛm inɛ ɓum ɓɛdɛŋ ɓɛɛ salà, mìnii ki ɗiŋi ɓi jàŋ inɛ ɓɔɔ mɛ say kɛ̀ɛ̀ mɛ̀tɔɓ."
JHN.4.39,"Ɓumɓɛ a Samari lɛɛ̀gwey ɓɛ ɓi bàn ìnɛn, ɓɛ gherɛ̀ngà Yeesus, ɓi rìkpaa ɗi giɓ anɛ̀n à kpaaghà ɓɔ lɛ: Ŋwaànɛ àa kpaa mɛ̀ ɓìɓan ɓìcèm ɓi m̀mɛ kì. "
JHN.4.40,"Nni yɛ̀ɛ ɓumɓɛ a Samari ɓɛ yughày nyi a nyoo, ɓɛ ɓɔŋzàg nyi lɛ a kɔri a lɔ̀ŋkaa. Fɔɔnnɛ Yeesus à ghagsìghà mɛ̀ru mɛɓɛɛ̀ wɔɔ. "
JHN.4.41,Ɓum ɓɛdɛŋ lɛɛ̀gwey ɓɛ gherɛ̀ngà ɓisuu ɓiɓan ɓi Yeesus nyimiɗ a kpaakpààghà. 
JHN.4.42,"Fɔɔnnɛ ɓɛ kpaaghà giɓ anɛ̀n lɛ, àa rìkpaa ɗyɔɔ ɗyɔ rì ɗyɔ ɗyɛɛ kiì lɛ ti gherɛn. Tì gherɛɛ ɓigomìnɛ lɛ ɓìsiìɓɔmiɗ tì woogh ɓìtòkì ɓii, tì ki yi lɛ, à rì Ǹghɛɓsì-ziinɛ a tààkaà."
JHN.4.43,"Yɛ̀ɛ mɛ̀ru mɛ kiɓɛ̀ɛ̀ mɛǹ mɛ ghaghìghà, nni Yeesus à pɛ̀sɛ̀ngà wɔɔ lɛ a kɛǹ a Galile. "
JHN.4.44,Lɛ nyimiɗ a kalìghà lɛ: Ǹkpaŋzì-ɓìɓan a maà kem ɓi ɓi kìlɔ̀ŋ kii. 
JHN.4.45,"Yɛ̀ɛ à kpagà a Galile, ɓumɓɛ wɔɔ ɓɛ ghaɓ nyi lɛ syeesyee, lɛ ɓɛ ghɛngà ɓìɓan ɓìcèm ɓi à kìghà a Yorisalɛm, ɓi cààmɛ̀n à tìcàɓ ti Paskà, lɛ ɓumɓɛ̀n ɓɛ kɛǹgà girig tìcàɓ tiǹ. "
JHN.4.46,"Fɔɔnnɛ à sugtìghà min a Kana, ɓi zi ì Galile, jàŋ inɛ à ghaasìghà mɛ̀nig mɛrɔ̀g. Ǹkɔ̀mɛ̀n-ɓɛ̀sujàà ɓɛ rifòm adɛŋ à ɓaghà a Kapɛrinawum, nni man wiì à baŋì à roròɓkà. "
JHN.4.47,"Yɛ̀ɛ ŋwaànɛ̀n à wokà lɛ, Yeesus àa m̀pɛ̀sɛɛ yì a Zyude, à yù a Galile, fɔɔnnɛ à kɛ̀ngà nyi a nyoo, à ɓɔ̀ŋzàg nyi lɛ, ɓɔɔ sɛǹ a Kapɛrinawum, ànɛ̀n a wɔɔ̀zi man wiì à baŋì, ànɛ à ɓaghà di à ti ɓiì kɔ̀ɔkɔɔ̀sì. "
JHN.4.48,"Nni Yeesus à kpaaghà nyi lɛ: Mìnii ri lɔŋ lɛ, i ɓì ghɛɛ ɓi dàm yi ɓiɓan, rì ɓɛ̀koŋnyoo ɓɛ ɓiɓan, kɛ̀ ɓi gherɛn. "
JHN.4.49,Fɔɔnnɛ ǹkɔ̀mɛ̀n-ɓɛ̀sujàà à ɓàkà nyi lɛ: Kan yuiy ɓà a mɛɛ mɛm̀ di ŋwɔɓti wɛ̀m à ka maasi ɓi. 
JHN.4.50,"Yeesus à kpaa nyi lɛ: Kɛ̀na man wɔɔ̀ à rì cem. Ŋwaànɛ̀n à gherɛ̀ngà rìkpaa ɗi Yeesus à kpaaghà nyi ɗìn, fɔɔnnɛ à pɛ̀sɛ̀ngà à kɛ̀n. "
JHN.4.51,"Yɛ̀ɛ à sɛnsɛ̀ngà a mɛɛ, nni ɓɛ̀kìì-ɓìsay ɓii ɓɛ yughà nyi kìɓoŋì ɓi bee, ɓɛ kpaa nyi lɛ: Man wɔɔ̀ à rì cem. "
JHN.4.52,Fɔɔnnɛ à tɔkà ɓɔ lɛ: Fin innɛ nyoo yìì yàa sààmɛɛ? Ɓɛ ɓag̀ nyi lɛ: Ìi nsààmɛɛ rìŋ̀kò ɓi cààmɛ̀n à rìkɛ̀ɛ̀ ɗìfog. 
JHN.4.53,"Fɔɔnnɛ seŋi man ànɛ̀n à yitìghà lɛ, cààmɛ̀n kiǹ kɛɛ̀ki Yeesus àa nkpaa nyi lɛ: Man wɔɔ̀ à rì cem. Nni à gherɛ̀ngà Yeesus rì rìmɛɛ ɗii ɗicèm."
JHN.4.54,"Dàm ìnɛn yɛ̀ɛ ɓaghà dàm ì kìɓɛ̀ɛ̀ inɛ Yeesus à kìghà a Galile, di à ɓaa yì a Zyude. "
JHN.5.1,"Ajɛ̀m ìnɛn, Ɓɛ̀yudɛ̀n ɓɛ ɓaghà rì tìcàɓ, fɔɔnnɛ Yeesus à ɓɔkà a Yorisalɛm."
JHN.5.2,"A Yorisalɛm, coo kiɗig kidɛŋ ki ri wɔɔ, jàŋbog rì rìɗigì ɗi ɓi bàn ɗi lɛ, ìsuunaa wu jɔ̀ɔ̀, ɓɛ regì kɔ ɓi kìtòkì ki Ɓɛ̀yudɛ̀n lɛ: Bɛtzata; kìɗig kiǹ ki ɓaghà ɓɛ̀tuùtuu mɛtaǹ. "
JHN.5.3,"Ɓìtuu ɓi ɓɛroroɓ ɓi nɔɔ̀nɔ̀ŋdɛ̀ngà a ɓɛ̀tuùtuu ɓɛ̀n zi, lɛ rì ɓɛ̀ɗyaŋɗyàŋ, [rì ɓɛ̀lɛnlɛm, rì ɓìwɔ̀g, ɓɛ ɓoŋɓòŋ lɛ mɛ̀nig mɛɛ nyɛŋ̀ɗɛn. "
JHN.5.4,"Lɛ ŋwaà-fìtom àa nti à sɛngìì ɓyààmɛ̀n ɓidɛŋ ɓi kìɗig kiǹ, à nyɛ̀ŋzì mɛ̀nig; fɔɔnnɛ ki mɓalàg lɛ, i mɛ̀nig mɛ mɛ nyɛ̀ŋɗɛ̀n, ŋwaànɛ à loogh miì kì kpìi, àa soo roròɓ rìkuu ɗi firoɓ aɗi, à wɔ̀n.]"
JHN.5.5,"Nni roròɓ àdɛŋ à ɓaghà wɔɔ di à mɛ finɛn ɓi fìroɓ, bèg rìtin ɗì ǹtɛ̀ɗ rì taàraa. "
JHN.5.6,"Yɛ̀ɛ Yeesus à ghɛngà nyi ǹnɔ̀nɔŋiyɛn, à ki yi lɛ, à mɛ finɛn ɓi-kɔ̀ɔ̀ wiǹ, nni à tɔkà nyi lɛ: U kɔ̀nkɔn lɛ di wàa wɔ̀ni? "
JHN.5.7,"Roròɓ ànɛ̀n à ɓàg nyi lɛ: Kan, ǹ-yin ɗi mum ànɛ lɛ, à pìg mɛ̀ ɓi kìɗig, di mɛ̀nig mɛ mɛ nyɛŋ̀ɗɛ̀n; lɛ ki ti lɛ cààmɛ̀n ki mɛ̀ɛ nka yeeghyeèghkɛ̀n lɛ nkpi ɓi kìɗig, ŋwaàdɛŋ à log rì mɛ̀. "
JHN.5.8,"Nni Yeesus à kpaaghà nyi lɛ: Pɛ̀sɛn aɗyòò, u teɗ kon wɔɔ̀, u kɛɛ̀ghi. "
JHN.5.9,"Fɔɔnnɛ ŋwaànɛ̀n à ghàskà kì wɔ̀ni, à teɗ kon wiì, à tumɛ̀n rìkɛ̀ɛ̀kɛ̀ɛ̀. Ŋwos anɛ̀n à ɓaghà ŋwosi Saɓàt."
JHN.5.10,"Nni Ɓɛ̀yudɛ̀n ɓɛ kpaaghà ŋwaànɛ ɓɛ wɔɔ̀zìghà ànɛn lɛ: Ŋwosi Saɓàt yɛɛ ri lɛ. Ɓìdɔ̀gsɛna ɓis ɓi gherɛɛ ɓi lɛ, u tɛg kon wɔɔ̀. "
JHN.5.11,"Ŋwaànɛ̀n à ɓàg ɓɔ lɛ ŋwaànɛ àa wɔ̀ɔ̀zii mɛ̀, àa kpaa mɛ̀ lɛ: Tera kon wɔɔ̀, u kɛɛ̀ghi. "
JHN.5.12,"Fɔɔnnɛ ɓɛ tɔkà min nyi lɛ: Rìkuu ɗi mum aɗi ɗyaa kpaa wɔ̀ lɔɔ lɛ tera kon wɔɔ̀, u kɛɛ̀ghi? "
JHN.5.13,"Wɔ̀lɛ, ŋwaànɛ ɓɛ wɔɔ̀zìghà ànɛn à yighà ɓi ŋwaànɛ à kpaaghà nyi fɔlɔɔ, lɛ Yeesus à ɓaghà di à mɛ ɗim ɓi gwìy ì ɓum ìnɛ ì ɓaghà wɔɔ. "
JHN.5.14,"Ajɛ̀m ìnɛn, Yeesus à tanɛ̀ngà rì ŋwaànɛ̀n ɓi naà-Bɛ̀ll, à kpaa nyi lɛ: Ù ghɛɛ yɛ̀ɛ ù mɛ wɔ̀n, kɔ̀ɔ kìti kiɓe, di ù rì ɓiì tulɛɛ ri ǹtɔɓ wudɛŋ wu wu cee fɔ̀lɔ̀ɔ̀. "
JHN.5.15,Fɔɔnnɛ ŋwaànɛ̀n à kɛ̀ngà kì kpaà Ɓɛ̀yudɛ̀n lɛ Yeesus yaa wɔ̀ɔ̀zii nyi. 
JHN.5.16,"Kɛɛ̀ki Ɓɛ̀yudɛ̀n ɓɛ nɔɔ̀nɔ̀ɔ̀tìghà Yeesus, lɛ à kìghà kìɓan kiǹ ŋwosi saɓàt."
JHN.5.17,"Nni Yeesus à ɓàkà ɓɔ lɛ: Seŋi wɛ̀m a ka sasày à kpaŋ ɓigomìnɛ, mɛ̀ ǹsasày girig. "
JHN.5.18,"Ɓi jɛ̀ɛ̀ ìnɛn nnɛ Ɓɛ̀yudɛ̀n ɓɛ teèsìghà tì nyoo ɓi rìkaakàà ɗi bee inɛ ɓɛɛ wey nyi, àa lɛ rìyogsì ɗi à yoòyògsìghà kìcèlì ki Saɓàt ɗyɔ rì ɗyɔ, lɔŋ ɓisuulɛ à kpaaghà lɛ Bɛ̀ll à rì Seŋi wìì, à foŋɗɛn nyimiɗ ɓi nɗɛli wu Bɛ̀ll."
JHN.5.19,"Nni Yeesus à ɓàkà min ɓɔ , à kpaa lɛ: Ǹkpaa mìni kɔɔ̀kɔɔ̀ à rìkpaa lɛ Man à yin lɛ à kì kìɓan kidɛŋ rì nto wìì, a kìki lɔŋ ɓiɓan ɓi a seesèè di Seŋi a kìkì. Fɔɔnnɛ ɓìɓan ɓi Seŋi a kìkì, ɓyɛɛ̀ɓi Man girig a kìkì. "
JHN.5.20,"Ɓisuulɛ Seŋi à keesii Man, à ti à rèsàg nyi com kìcèm ki a kìkì. À ki rì nyi ɓiì rèsii ɓiɓan ɓi ɓi cee fɔlɔɔ, lɛ ɓi kuùrag. "
JHN.5.21,"Lɛ fɛlɛ yɛ̀ɛ Seŋi à ti à ghèmzàg ɓìloŋ, à fa ɓyɔ cɛɓ, fɔlɔɔ nnɛ Man à ti à falàg girig ɓumɓɛ à kɔ̀ni cɛɓ. "
JHN.5.22,"Seŋi à yin ɓiì renɗeni ɓiɓan ɓi ɓum, wɔ̀lɛ Man innɛ à faghà rìren ɗi ɓiɓan ɗicèm, "
JHN.5.23,"lɛ di ɓum ɓɛ̀cèm ɓɛɛ nyaàsi Man lɔŋ yɛ̀ɛ ɓɛɛ̀ nyaanyaàsì Seŋi. I mum à nyaasii ɓi Man, di à nyaasii ɓi Seŋi ànɛ à romgày nyi. "
JHN.5.24,"Ǹkalii mìni kɔɔ̀kɔɔ̀ à rìkpaa lɛ, ŋwaànɛ à woogh jɛ̀ɛ̀ yɛ̀m, à ki gherɛn roànɛ à romgày mɛ̀, à ti rì cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀. À yin lɛ à yù a rìren ɗi ɓiɓan, kìɓan kifog, à mɛ pɛ̀sɛn yi ɓi rìwu, à ɗiŋì ɓi cɛɓ. "
JHN.5.25,"Nkpaa mìni kɔɔ̀kɔɔ̀ à rìkpaa lɛ cààmɛ̀n ki riì, kiŋcèm kɛɛ ti lɛ, kɛɛ̀ki ɓìloŋ ɓi ɓiì woògh jɛ̀ɛ̀ ì Man à Bɛ̀ll. Fɔɔnnɛ ɓɛ̀roɓɛ ɓɛ ri ɓiì woògh jɛ̀ɛ̀ yìì, ɓɛ ɓiì ghɛɓì. "
JHN.5.26,"Lɛ fɛlɛ yɛ̀ɛ Seŋi à rì rì ìtèɗ wu fayɛn cɛɓ, fɔɔnnɛ à kìghà lɛ, Man a ɓa girig rì ìtèɗ wu fayɛn cɛɓ. "
JHN.5.27,"À faghà nyi ìtèɗ wulɛ a yɔm̀ ɓìɓan ɓi ɓum lɛ, à rì Man à mum. "
JHN.5.28,"Nni kɛ̀ ɓi kuurag kiɓan kiǹ; cààmɛ̀n ki tiì, ki ɓum ɓɛ̀cèm ɓɛ ɓɛ ri ɓi zɔ̀ŋ ɓɛ ɓiì woògh jɛ̀ɛ̀ yìì, ɓɛ kpagìì. "
JHN.5.29,"Fɔɔnnɛ ɓɛ̀roɓɛ ɓɛ kighà kìrɔɔ, ɓɛ ri ɓiì ghemɓɛɛ lɛ ɓɛɛ teɗ cɛɓ; ɓɛ̀roɓɛ ɓɛ kighà kìɓe, ɓɛ ghemɓɛ̀n lɛ ɓɛɛ teɗ bɛ̀lɛn. "
JHN.5.30,"Mɛ̀ ǹ-yiǹ ɓiì kìkii kiɓan kidɛŋ rì nto wɛ̀m, nɗenɗen ɓiɓan lɔŋ yɛ̀ɛ mɛ̀ɛ nwowòg, fɔɔnnɛ rìren ɗyɛ̀m ɗi ɓiɓan ɗi ri lɛ saaɗ lɛ, ǹ-yin ɓiì kaakaa rikɔ̀n ɗyɛm̀, nkaakaa lɔŋ rikɔ̀n ɗi roànɛ à romgày mɛ̀."
JHN.5.31,"I mɛ̀ɛmiɗ yaa rì wusìnɛ̀ɗ ànɛ ɓi kìɓan kɛm̀, di com ki ǹɗì lɛ ǹkpaa ki yin lɛ ki wooghrɛ̀n. "
JHN.5.32,"Nni yɛ̀ɛ ŋwaàdɛŋ yɛɛ ri wusìnɛ̀ɗ ànɛ ɓi kìɓan kɛm̀, fɔɔnnɛ ǹ-yii lɛ, com ki a kpaakpaa ɓi san wɛ̀m ki ri saaɗ. "
JHN.5.33,"Ɓì romgà ɓum yɛ̀ɛ Zyaŋ, Zyaŋ à rèsì mìni saaɗ ànɛ ɓi rìɓa ɗyɛ̀m. "
JHN.5.34,"Ɓi san wɛ̀m, àa mum yɛɛ ri wusìnɛ̀ɗ ànɛ ɓi rìɓa ɗyɛ̀m, kìɓan kifog, ǹkpaa lɔŋ fɔlɔɔ lɛ, di ɓi ɓa rì cɛɓ. "
JHN.5.35,"Zyaŋ à ɓaghà fɛlɛ yɛ̀ɛ lamɓà ànɛ a ròòròò, à kpeèkpèŋzì jàŋ, nni ki kɔngà mìni lɛ ɓi nyaàrɛn rì kìtɛɛtɛn kii ɓi maa cààmɛ̀n. "
JHN.5.36,"Ǹɗì rì wusìnɛ̀ɗ ànɛ a rèresi kiɓan kɛm̀, à cee rìrèsì ɗi Zyaŋ à rèsìghà, nnyɛɛ ri ɓìɓan ɓi Tààta à faghà mɛ̀ lɛ nki. Ɓìɓan ɓiǹ ɓyɛɛ̀ rèresi lɛ Tààta yɛɛ romgày mɛ̀. "
JHN.5.37,"Fɔɔnnɛ Tààta nyimiɗ anɛ à romgày mɛ̀, à rèsìghà girig kìɓan kɛm̀; ŋwos adɛŋ, ɓì ka wokà ɓi jɛ̀ɛ̀ yìì, kɛ̀ ɓi ki ghɛn ìsu wìì. "
JHN.5.38,"Fɔɔnnɛ ɓìɓan ɓii ɓi yin mini ɓi nɗem, lɛ ɓì gherɛɛ ɓi roànɛ à romgày. "
JHN.5.39,"Ɓi fifiɓi mɛkànì mɛ kaàtà à Bɛ̀ll, lɛ ɓi fèfeg lɛ ɓi mɛ̀kànì mɛǹ nnɛ ɓì rì ɓiì ɓaà rì cɛɓ ki fiɗyàɓ fikɔ̀ɔ̀. Mɛ̀kànì mɛǹ mɔ yɛɛ̀ ki rèresi kiɓan kɛm̀. "
JHN.5.40,"Nsoò fɔlɔɔ, ɓì kɔ̀ni ɓi lɛ di ɓyàa yùu yì a lɔ̀ŋkɛm̀ lɛ ɓi ghɛǹ cɛɓ."
JHN.5.41,Ǹ-yin ɓiì kaakaa rikem a ɓum. 
JHN.5.42,"Wɔ̀lɛ ǹ-yii mìni, ǹkɔ̀nɛ̀n à Bɛ̀ll à yin mini ɓi mɛ̀rem. "
