livre.chapitre.verset,Bafia
ACT.7.33,"Fɔɔnnɛ Kan à kàlìghà Moyis lɛ: Sɔ̀ŋi ɓɛ̀siripàs ɓɔɔ, ɓisuulɛ jàŋ inɛ ù rɛrɛrii miì ìnɛ̀n, ì rì kìcèlì. "
ACT.7.34,"Mɛ̀ɛ ǹghɛɛ mɛ̀tɔɓ mɛ kilɔ̀ŋ kɛm̀ ki ki ri a Egiɓtɛn, ǹki wog bemeg yaa, fɔɔnnɛ ǹsɛnii lɛ ǹghɛɓsì ɓɔ. Nni ɓi cààmɛ̀n ki, yu, ǹɗom wɔ̀ a Egiɓtɛn."
ACT.7.35,"Moyis nyimiɗ ànɛ ɓɔn ɓɛ Isirayɛl ɓɛ ɓengà, rì jɛ̀ɛ̀ inɛ lɛ: Ghɛn yɛɛ m̀ɓɔgsii wɔ̀ rìfòm ɗi yɔ̀myɔmɛn ɓisi? Innɛ Bɛ̀ll à romgà lɛ, a lami ɓɔ, à ki kwèɗ ɓɔ ɓi rìkpàn, lɔŋ yɛ̀ɛ ŋwaà-fìtom ànɛ à ghɛngà ɓi kìtwìɗ à kpaaghà nyi. "
ACT.7.36,Nnyɛɛ kpaŋzìghày ɓɔn ɓɛ Isirayɛl a Egiɓtɛn di a kìki ɓɛ̀koŋnyoo ɓɛ ɓiɓan rì dàm yi ɓiɓan à tumɛ̀n a Egiɓtɛn à kpaŋ ɓi rìɓày à m̀ɓàŋ rì ɓi reɓ bèg mɛ̀tin mɛɓɛɛ̀. 
ACT.7.37,"Lɔŋ Moyis ànɛ̀n yɛɛ kpaaghà ɓɔn ɓɛ Isirayɛl lɛ: Bɛ̀ll à romiì gɛ ŋwaàdɛŋ ànɛ ɓi boo yìn i ɓum, lɛ a ɓa ǹkpaŋzì-ɓìɓan fɛlɛ yɛ̀ɛ mɛ̀. "
ACT.7.38,"Yɛ̀ɛ kìlɔ̀ŋ ki taŋzɛ̀ngà ɓi-reɓ, Moyis yɛɛ ɓaghà ɓi nyìinyìm ànɛ lɛ, rì ɓɛ̀seŋi ɓis rì ŋwaà-fìtom anɛ à tòtòkà ɗì nyi ɓi dòn ì Sinayi. Nnyɛɛ ghaɓkà jɛ̀ɛ̀ yi Bɛ̀ll yi yi ri cem lɛ a ghagsi mìni yɔ. "
ACT.7.39,"Kìɓan kifog ɓɛ̀seŋi ɓis ɓɛ nɔɔ̀tìghà ɓi deɓ yii, ɓɛ ɓengà yɔ, ɓɛ kɔǹ lɛ, di ɓaa sugtii a Egiɓtɛn: "
ACT.7.40,"Lɛ ɓɛ kpaaghà Arɔn lɛ: Syagha ɓìsi bɛ̀ll yi yɛɛ syogi ɓìsi bee ɓisuulɛ, ɓìsii yii ɓi com ki ki ǹkìi Moyis ànɛ àa ǹkpaŋzii yì ɓìsi a Egiɓtɛn. "
ACT.7.41,"Nni ɓɛ syakà min man à sanìnya ɓi cààmɛ̀n kiǹ ɓɛ funɛ̀n ɓìtuwe ɓi rìɓɔgsì ɗi kìfèèghrɛnà kiǹ, ɓɛ ki nyààrɛn lɛɛ̀gwey ri com ki ɓɔmiɗ ɓɔ yɛɛ syakà rì ɓyàg ɓyaa. "
ACT.7.42,"Fɔɔnnɛ Bɛ̀ll à lɔ̀ghìghà ɓɔ jɛ̀m, à càɗ ɓɔ lɛ, ɓɛɛ ɓɔɔ̀ɓɔ̀gsì tyɔɛy ti aɗyoo, fɛlɛ yɛ̀ɛ ɓɛ̀kpaŋzì-ɓìɓan ɓɛ kangà lɛ: Mìni ɓɔn ɓɛ Isirayɛl, ɓi bèg mɛ̀tin mɛɓɛɛ̀ yi ɓì kɔ̀rìghà ɓi-reɓ, mɛ̀ɛnɛ ɓì ɓɔɔ̀ɓɔ̀gsìghà nya lɛ rì ɓìtuwe rì ìkum? "
ACT.7.43,"Èe èe kìcùmà ki bɛ̀ll ìnɛ lɛ Mɔlɔg rì kìfèèghrɛnà ki fyɛy fi bɛ̀ll yìn ìnɛ lɛ Refan ɓyɛɛ̀ɓi ɓì tɛ̀kà, ɓì syag ɓìnùn ɓiǹ lɛ ɓyɛɛ̀ɓi ɓi ɓɔɔ̀ɓɔ̀gsì; kìɓan kiǹ kɛɛ̀ki ǹɗì mìni ɓiì kɛ̀ɛ ki naŋì fìràɓ, Baɓilon à rɔ̀ɓ fɛ ajɛ̀m."
ACT.7.44,"Ɓɛ̀seŋi ɓis ɓɛ ɓaghà rì kìcùmà ki ki ɓaghà kìrèmzɛnà ki lɛ, Bɛ̀ll à rì ɓi nyìinyìm wàà. Bɛ̀ll ànɛ à tòtòkà rì Moyis à kpaaghà nyi lɛ ɓɛǹ ɓɛ ghɛɛ̀sɛɛ kì toŋì kìcùmà lɔŋ yɛ̀ɛ rìkuu ɗi nyii resìghà ànɛn. "
ACT.7.45,"Ajɛ̀m ìnɛn, ɓɛ̀seŋi ɓis ɓɛ ɓɛ rɔɓkà rì kìcùmà kiǹ ɓɛ tekà kɔ, ɓɛ ɗiŋì rì kɔ ɓi zi ìnɛ ɓɛ ɓatɛ̀ngà rì ɓìlɔ̀ŋ ɓi Bɛ̀ll à sansàngà ɗi ɓɔɔ tiì yɛ̀ɛ Yooswa à kɛ̀ɛ̀kɛ̀ɛ̀sìghà ɓɔ; kìcùmà kiǹ ki kɔrìghà wɔɔ à kpaŋ ɓi cààmɛ̀n ki Davit à ɓɔkà rìfòm. "
ACT.7.46,Davit ànɛ̀n yɛɛ ghɛngà lɛ Bɛ̀ll à keesii nyi fɔɔnnɛ à tɔkà Bɛ̀ll à Yakɔɓ ìtèɗ wulɛ nyi Davit nyii toŋ̀ ànɛ̀n mɛɛ. 
ACT.7.47,"Kìɓan kifog, Salomɔŋ yɛɛ togà Bɛ̀ll mɛɛ. "
ACT.7.48,"Wɔ̀lɛ Bɛ̀ll ànɛ à teŋmɛɛ à cee, a maà kɔ̀ri ɓi kɔmiɗ ɓi mɛɛ mɛ ɓum ɓɛɛ toŋi."
ACT.7.49,"Ɓisuulɛ Kan a kpaaghi lɛ, ɗyoo ɗyɛɛ ri ìkɔ̀ɔ̀ wɛm̀ wu rilàmì, ziì ɓa jàŋ i rìrɛsàg ɗyɛm̀ ɗi mɛkòò, nni rìkuu ɗi mɛɛ aɗi ɗyɛɛ̀ɗi ɓì rì mɛ̀ ɓiì toŋì? Nsoò lɛ rìkuu ɗì jàŋ ɗi la ɗyɛɛ̀ɗi mɛ̀ ǹɗì lɛ ǹfɔɔsàg wɔɔ? "
ACT.7.50,Àa mɛ̀ɛmiɗ yɛɛ kìghà ɓyom ɓiǹ ɓìcèm?
ACT.7.51,"Mìni ɓum ɓɛ ǹtoòtèɗ ɓɛ ɓì rì lɛ, mìni kɛ̀ɛ̀ mɛ̀rem, mìni rì ɓɛ̀lɔg, fɔɔnnɛ ɓi ɗùùɗuu cààmɛ̀n kìcèm ɗì Kìtɛntɛ̀ɛ̀n ki Nghay, ɓì rì lɔŋ yɛ̀ɛ ɓɛ̀seŋi ɓin ɓɛ ɓɛsɛ̀ɛ̀mɛn. "
ACT.7.52,"Ǹkpaŋzì-ɓìɓan abe nnɛ ɓɛ̀seŋi ɓin ɓɛ rɔɓkà lɛ ɓɛ tɔɓi ɓì? Ɓɛ cuusìghà kɔm̀ ɓɛ̀roɓɛ ɓɛ woòwògsìghà ɓum rìyù ɗi m̀bobog à mum ànɛ à rì lɛ saaɗ. Nni ɓigomìnɛ, ŋwaàncèm ànɛn innɛ ɓì mɛ kì lɛ, ɓì tɔ̀kɛ̀n, ɓi ki wey. "
ACT.7.53,Mìni ɓɛ ɓi ghàɓkà ɓìdɔ̀gsɛna ɓi Bɛ̀ll ɓi ɓyàg ɓi ɓum ɓɛ titom kɛ̀ ɓi ki ɓèŋ ɓyɔ.
ACT.7.54,"Yɛ̀ɛ ɓumɓɛ ɓi Sànèdìrɛŋ ɓɛ wokà ɓìtòkì ɓi Ityɛn ɓiǹ bim i naasàg ɓɔ, ɓɛ tum rìŋààŋààdì ɗi min lɛ bim inɛ ɓɛ wokà rì Ityɛn. "
ACT.7.55,"Wɔ̀lɛ Ityɛn à ɓaghà ǹɗonɛn ɗi Kìtɛntɛ̀ɛ̀n ki Nghay, nni yɛ̀ɛ à pɛɓsɛ̀ngà aɗyoo, à ghɛn kìtɛɛtɛn ki rigwey ɗi Bɛ̀ll rì Yeesus ǹɗɛrɛliyɛn ɓi weèlem à Bɛ̀ll, "
ACT.7.56,"fɔɔnnɛ a kalìghà lɛ: Ɓì ghɛɛ! Mɛ̀ɛ ntaataa ɗyoo ɗì nɛmɓɛn, Man à Mum à rɛrɛ̀lì ɓi weèlem à Bɛ̀ll. "
ACT.7.57,"Fɔɔnnɛ ɓɔɔ̀cèm ɓɛ kuùghà jɛ̀ɛ̀ aɗyoo, ɓɛ simgì ɓyàg ɓi mɛ̀reè, ɓɛ suùrɛ̀n Ityɛn ɓi nyoo. "
ACT.7.58,"Ɓɛ kɛǹ ɗì nyi fìràɓ ɗi bàn, ɓɛ tumɛ̀n nyi rìrogì ɗi gɔ̀g lɛ ɓɛɛ wey nyi. Ɓɛ̀wusìnɛ̀ɗ ɓɛ ɓi kìɓan kiǹ ɓɛ reɓsɛ̀ngà ɓìlàà ɓyaa ri dɛlìì mum ìdɛŋ ɗii lɛ Sol. "
ACT.7.59,"Ɓi cààmɛ̀n ki ɓɛ roòrògàkà Ityɛn gɔ̀g mii, nyii ɓɔɔ̀ɓɔ̀ŋzàkà lɛ: Kan Yeesus, tera nghay wɛ̀m. "
ACT.7.60,"Fɔɔnnɛ à kpìghà ɓi zi rì mɛ̀ɗu, à nyam jɛ̀ɛ̀ aɗyoo lɛ, Kan, cenɛn ɓɔ kìɓe ki! Yɛɛ̀ à kpaaghà fɔlɔɔ, nni à maasìghà."
ACT.8.1,"Sol à ghɛngà lɛ rìwey di ɓɛ wolà Ityɛn ɗi ɓaghà syeesyee à kìɓan. Ŋwos àǹcèm ànɛn, wɛ̀y wu pɛsɛ̀ngày ɓisuu kiseŋi ki ki ɓaghà a Yorisalɛm, fɔɔnnɛ ɓɛ̀gherɛ̀n ɓɛ̀cèm ɓɛ saàtɛ̀ngà ɓi ɓɔɔ bàn ɓɛ a Zyude, rì ɓɛ a Samari, lɔŋ ɓɛ̀kɛ̀nì-fìtom cɛ̀ncaa ɓɛɛ rɔɓkà a Yorisalɛm. "
ACT.8.2,"Ɓumɓɛ ɓɛ ɓaghà ɓɛ̀falɛn ɓi rìgherɛ̀n ɓɛ ɓomgà Ityɛn, ɓɛ ki rèn nyi lɛɛ̀gwey. "
ACT.8.3,"Wɔ̀lɛ, ɓi ɓɛg ànɛ yɛ̀ɛ Sol nyii kɛnkɛ̀ngà lɔŋ asu à tɔtɔ̀ɓ ɓɛ̀gherɛ̀n; à ɗiɗìŋìghà ɓi ɓɛ̀naa, di a Kpaakpàŋzìì lɛ, rì ɓɛ̀yiɓ ɗì ɓɛ̀baŋì ɓi-tèɗ à ki foŋfoŋ ɓɔ ɓi naà-zày. "
ACT.8.4,"Ɓɛ̀gherɛ̀n ɓɛ ɓɛ Saàtɛ̀ngà ɓɛǹ, ɓɛ Kɛɛ̀kɛ̀ɛ̀ghà jàŋ lɛ jàŋ di ɓɛɛ̀ ghaaghagsì ɓum Syeesyee à Ɓɔlɛ."
ACT.8.5,Fɔɔnnɛ Filiɓ à Sɛngà ɓi bàn ìdɛŋ ìnɛ a Samari à kakàlì ɓumɓɛ wɔɔ kiɓan ki ǹghɛɓsì ɓum. 
ACT.8.6,"Ɓìtuu ɓi ɓum lɔŋ ǹɗem wùfog, ɓi siìrɛ̀ngà ɓi rìwog ɗi ɓiɓan ɓi Filiɓ à Kpaakpààghà, ɓisuulɛ ɓɛ wowòkà, ɓɛ Ki seesee dàm yi ɓiɓan yi à kìkìghà. "
ACT.8.7,"Ɓi Saaɗ ɓìɓeɓtàg ɓi mɛghay lɛɛ̀gwey ɓi Kpaŋkpàŋgà ɓi ɓumɓɛ ɓi ɓaghà miì di ɓyɛɛ̀ Syaasyaàdɛ̀n jɛ̀ɛ̀ aɗyoo, ɓìsɛkɛ̀rɛ̀ lɛɛ̀gwey, rì ɓɛ̀lɛnlɛm ɓɛ wɔngàkà. "
ACT.8.8,Fɔɔnnɛ ɓumɓɛ ɓi bàn ìnɛn ɓɛ nyaàrɛ̀ngà lɛɛ̀gwey.
ACT.8.9,"Ŋwaàdɛŋ lɛ Simɔn à ɓaghà ɓi bàn ìnɛn abɛ̀y, à ɓaghà ǹkìì-majìg; à kìkì ɓìɓan ɓi lɛ ɓumɓɛ a Samari ɓɛɛ Kuukùùràg, à ki yèeghyegsì ɓum lɛ nyii ri kìtèetèɗ ki mum. "
ACT.8.10,"Fɔɔnnɛ ɓum ɓɛ̀cèm ɓɛ Kuuràkà ɗì nyi, à tumɛ̀n ɓi ɓɔɓti ɓɛsàg à Kpaŋ ɓi ɓɛ̀sɛ̀ɛ̀mɛn di ɓɛɛ̀ kpaakpaa lɛ: Roànɛ yɛɛ ri ìtèɗ wu Bɛ̀ll wu ɓɛɛ̀ regi lɛ, ìtèɗ wugwey. "
ACT.8.11,"Ɓɛ kuuràkà fɔlɔɔ ri nyi lɛ, ki ɓaghà di kaa finɛn yɛ̀ɛ ɓìɓan ɓii ɓi majìg ɓi keèghkègsìghà ɓum. "
ACT.8.12,"Wɔ̀lɛ, yɛ̀ɛ ɓum ɓɛ gherɛ̀ngà Syeesyee à Ɓɔlɛ ànɛ Filiɓ à kpaakpààghà ɓɔ, Syeesyee à Ɓɔlɛ à kìlɔ̀ŋ ki Bɛ̀ll, rì à ɗii ɗi Yeesus Kiris, fɔɔnnɛ ɓum ɓɛ ɓaɓtàkà lɛ, rì ɓɛ̀yiɓ, rì ɓɛ̀baŋì. "
ACT.8.13,"Ǹsoò Simɔn nyimiɗ, à gherɛ̀ngà girig, à ki ɓàɓtɛn, à nɔ̀ɔ̀nɔ̀ɔ̀tìghà Filiɓ, à kuùkùùghràg dàm ɗì ɓɛ̀koŋnyoo ɓɛ ɓiɓan ɓɛ à seesèèghà di roànɛ̀n a kìkì."
ACT.8.14,"Yɛ̀ɛ ɓɛ̀kɛ̀nì-fìtom ɓɛ ɓɛ rɔɓkày a Yorisalɛm, ɓɛ wokà lɛ ɓum ɓɛ a Samari ɓɛ ghaɓi jɛ̀ɛ̀ ì Bɛ̀ll lɛ syeesyee, nni ɓɛ romgà lɛ rì Pyɛɛri rì Zyaŋ wɔɔ. "
ACT.8.15,"Yɛ̀ɛ ɓɛ̀roɓɛ̀n ɓɛ kpagà a Samari, ɓɛ ɓɔŋzàkà ɓisuu ɓɛgherɛ̀n ɓɛ wɔɔ, lɛ Bɛ̀ll a fa ɓɔ Kìtɛntɛ̀ɛ̀n ki Nghay. "
ACT.8.16,"Ɓisuulɛ, Kìtɛntɛ̀ɛ̀n ki Nghày ki ɓaghà di ki ka sɛn yi ɓi nsoò ɓi kìbog ki ɓi ɓɔ; ɓɛ ɓaghà lɔŋ yɛɛri di ɓɛ ti ɓɛ̀ɓàɓtakɛn ɓi ɗii ɗi Kan Yeesus. "
ACT.8.17,"Fɔɔnnɛ ɓɛ̀-Pyɛɛri ɓɛɛ̀ Zyaŋ ɓɛ tumɛ̀ngà ɓɔ rìsasààgh ɗi ɓyàg ɓi nyoo, ɓɛ teɗ min Kitɛntɛ̀ɛ̀n ki Nghày."
ACT.8.18,"Nni yɛ̀ɛ Simɔn à ghɛngà lɛ ɓɛ̀kɛ̀nì-fìtom ɓɛ ti lɛ i ɓɛ saghii mum ɓyàg ɓi nyoo, à ɓa rì Kìtɛntɛ̀ɛ̀n ki Nghày, fɔɔnnɛ à sɔ̀ŋìghà mɔ̀ɔ̀ni lɛ a fa ɓɔ. "
ACT.8.19,"Rì jɛ̀ɛ̀ a nwɔm lɛ: Faana mɛ̀ girig ìtèɗ wulɛ, ŋwaànɛ ǹsaghii ɓyàg ɓi nyoo, à ɓa rì Kìtɛntɛ̀ɛ̀n ki Nghày. "
ACT.8.20,"Nni Pyɛɛri à ɓàkà nyi lɛ: Kɔ̀ɔ̀ ɓa gi la rì mɔ̀ɔ̀ni mɔɔ mɛncèm, yɛ̀ɛ ù fèegh lɛ ù rì lɛ ù làg rìfa ɗi Bɛ̀ll rì mɔ̀ɔ̀ni, "
ACT.8.21,"lɛ ù yin gi rì gàɓ nsoò rì ìkɔ̀ɔ̀ ɓi kìsay ki, lɛ nɗem wɔɔ wu yin lɛ saaɗ ɓi mis mɛ Bɛ̀ll. "
ACT.8.22,"Koɓsɛn fèg à m̀ɓeɓtɛn anɛ ùrì ànɛn ɗì nyi, ù ki ɓɔ̀ŋzi Bɛ̀ll lɛ, a cenɛn wɔ̀ kìɓan ki ù mɛɛ̀ fèg kiǹ di à kɔ̀ni. "
ACT.8.23,"Ɓìɓeɓtàg ɓi mɛyitì ɓi roni wɔ̀ ǹɗem lɛ pisa, kìɓe ki ki ghaasii wɔ̀ ǹkpàn. "
ACT.8.24,"Nni Simɔn à ɓàkà ɓɔ lɛ: mìniìɓɔmiɗ ɓɔ̀ŋzaghna Bɛ̀ll ɓisu wɛ̀m lɛ, ɓìɓan ɓi ɓì kalii ɓìn ɓyɛ̀ kɛɛ̀ kpaŋ a lɔ̀ŋkɛm̀."
ACT.8.25,"Yɛ̀ɛ ɓɛ̀-Pyɛɛri ɓɛɛ̀ Zyaŋ ɓɛ ɓaghà di ɓaa rèsag ɓum ɓìɓan ɓi ɓɔɔ yighà, ɓi rarɛ̀n rì Yeesus, ɓɛ ki kali ti ɓɔ Syeesyee à Ɓɔlɛ à Kan, fɔɔnnɛ ɓɛ Sugtìghà a Yorisalɛm di ɓɛɛ̀ kakali ɓumɓɛ ɓi ɓìlɔ̀ŋ ɓi a Samari Syeesyee à Ɓɔlɛ."
ACT.8.26,"Ŋwaàfìtom a Kan à kpaaghà Filiɓ lɛ: Pɛ̀sɛn aɗyoo, u nɔɔ̀ti bee inɛ ì pɛ̀sɛɛ yì a Yorisalɛm ì sɛn a Gaza, ɓum ɓɛ ti ɓɛ̀ kɛɛ̀ fyee ti ɓi bee incèm. "
ACT.8.27,"Nni Filiɓ à pɛ̀sɛ̀ngà, à ghàs kì kɛ̀ɛ, nni à pìkà mis, à ghɛn ŋwaàdɛŋ nyi asu, ŋwaànɛ̀n à ɓaghà ŋwɛg, nyi tì coo ǹsasàlì à Kaŋɗas giɓ anɛ à ɓaghà rìfòm a Etyopii, nyi tì baŋ-masà à giɓ anɛ̀n. A ɓaghày kìɓɔgsii Bɛ̀ll a Yorisalɛm. "
ACT.8.28,Ŋwaànɛ̀n yɛɛ susùkà ǹkɔ̀kɔriyɛn ɓi calig di a ɓàɓay kaàtà à ǹkpaŋzì-ɓìɓan Ezayii. 
ACT.8.29,"Fɔɔnnɛ Kìtɛntɛ̀ɛ̀n ki Nghay ki kalìghà Filiɓ lɛ: Pìgha mɛ̀kòò, ù tanɛn calig kinii. "
ACT.8.30,"Nni Filiɓ à Cɛ̀ɓtìghà mɛ̀ree, à tanɛ̀n calig kìn, à wog min yɛ̀ɛ muu Etyopii ànɛ̀n à ɓàɓàlà kaàtà à ǹkpaŋzì-ɓìɓan Ezayii. Filiɓ à tɔg nyi lɛ: Tɛɛnɛ, u wowog nya com ki u ɓàɓay kiǹ? "
ACT.8.31,"Nni ŋwaànɛ̀n à pɛ̀ɛ̀zìghà Filiɓ lɛ: Lannɛ ǹɗì lɛ ǹwog com ki mɓàɓày di ɓɛ tɛɛ̀zii ɓi mɛ kɔ? Nni à kpaaghà Filiɓ lɛ a ɓɔg yì ɓi calig, a kɔri nyi ɓi nwɔŋì."
ACT.8.32,"Kìden ki à ɓàɓàlà ɓi kaàtà ànɛn ki ɓaghà lɛ: À rɔ̀ɓkà lɔŋ yɛ̀ɛ kìtuwe ki ɓɛɛ kɛ̀nkɛn ɗi kɔ lɛ ɓɛɛ gheg̀ ɓoŋ, à ki maarag lɔŋ yɛ̀ɛ man à jɔ̀ɔ̀ ànɛ ɓɛɛ̀ caacaa nyùŋ. Fɔɔnnɛ à rɔ̀ɓkà fɔlɔɔ, kɛ̀ɛ pini nsoò ŋwɔ̀m. "
ACT.8.33,"Ɓɛ sootìghà nyi, ɓɛ ki ǹyuŋzag nyi, kɛ̀ɛ̀ ŋwaànɛ lɛ à lòèy kìɓan kii; ɓɛ̀ghɛn ɓɛɛ ri ɓùŋ lɛ à càri boo ì mum, yɛ̀ɛ cɛɓ kii ki ti kìtììsiyɛn ɓi ziinɛ?"
ACT.8.34,"Fɔɔnnɛ ŋwaànɛ̀n à tɔkà Filiɓ lɛ: Kùrùg, kali ɓà mɛ, ɓìɓan ɓi ǹkpaŋzì-ɓìɓan a kpaa ɓìn ɓi seesee ghɛn, nyimiɗ gìn ŋwaàdɛŋ? "
ACT.8.35,"Nni Filiɓ à pɛ̀sìghày min kitòkì ɓi jàŋ inɛ ŋwaànɛ̀n à ɓàlà, à kpaŋ yɛ̀ɛ à konàkà nyi kìtɛɛ̀zii Syeesyee à Ɓɔlɛ à Yeesus."
ACT.8.36,"Yɛ̀ɛ ɓɛ kɛɛdìghà tì beèbɛ̀y, nni ɓɛ kpagà ɓi kìràà, ŋwaànɛ̀n à tɔg Filiɓ lɛ: Mɛ̀nig mɛɛ̀mɛ, cɛ kɛɛ regtii lɛ kɔ̀ɔ ɓàɓti mɛ? "
ACT.8.37,"Filiɓ à ɓàg nyi lɛ: I ù gherɛɛ rì ǹɗem wɔɔ wucèm ǹɗi lɛ m̀ɓàɓtì wɔ̀; ŋwaànɛ̀n à ɓàg nyi lɛ: Ɛ̀ɛ̀, ǹgherɛɛ lɛ Yeesus Kiris à rì Man à Bɛ̀ll. "
ACT.8.38,"Nni ŋwaànɛ̀n à tɔkà m̀pusì calig lɛ a rɛli. Ɓɛ sɛn min ɓɛɛ̀ Filiɓ, ɓɛ ɗiŋì ɓi kìràà, Filiɓ à ɓàɓtì min nyi. "
ACT.8.39,"Yɛ̀ɛ ɓɛ kpagày a cɛɗ, Nghay à Bɛ̀ll à tɛ̀g Filiɓ à kɛ̀n ɗi nyi, ŋwaànɛ̀n kɛ̀ɛ ghɛɛ̀di nyi; nsoò fɔlɔɔ, muu Etyopii ànɛ̀n à ghagsìghà rìkɛ̀ɛ̀ ɗii di a nyàànyàà. "
ACT.8.40,"Filiɓ à sìgmɛ̀ngà di à ti a Azɔt, à pɛ̀sɛ̀n wɔɔ, à kɛ̀n a Sezare, à kakàlì ɓum Ɓɔlɛ à Bɛ̀ll, ɓi bàn yìcèm yi à ghaghìghà ɓi bee."
ACT.9.1,"Yɛ̀ɛ sol à ɓaghà di à kaka rì coo ǹɗem wu rìgɛn wulɛ, a cuùcùùsì ɓɛ̀gherɛ̀n ɓɛ Kan, nni à kɛ̀ngà kì ghɛɛ̀ ǹkɔ̀mɛ̀n ɓɛ̀pìrɛɛtìrɛ̀ àgwey, "
ACT.9.2,"à tɔg nyi ɓɛ̀kaàtà ɓɛ ɓɛ faa nyi Ìtèɗ wulɛ, a kɛǹ a Damas, i à tanɛɛ ɓum ɓi naa yi bɔ̀ŋzɛ̀n, nsoò, ɓɛ̀yiɓ nsoò ɓɛ̀baŋì ɓɛ ɓɛɛ̀ nɔ̀ɔnɔɔ̀tì bee i Kan, a ɓangiì ɓɔ a ki sug yi rì ɓɔ a Yorisalɛm ɓɛ̀kàgakɛn."
ACT.9.3,"Yɛ̀ɛ à kɛ̀nkɛni a Damas, di à ti ɓiì wuuwuɓsɛ̀n bàn, nni à sìgmɛ̀ngà di kìtɛɛtɛn ki mɛ làn yi ɗyoo lɛ ŋwààɗ, ki ceŋzɛ̀n nyi. "
ACT.9.4,"Fɔɔnnɛ à kpìghà ɓi zi à wog di jɛ̀ɛ̀ yɛ̀ɛ kpaakpaa nyi lɛ: Sol, Sol wɔ̀, ɓisuucɛ nnɛ u tɔtɔɓ mɛ fɛlɛ̀? "
ACT.9.5,"Sol à tɔg lɛ: Kan, wɔ̀ ghɛn wɔ̀ yɛɛ ri? Jɛ̀ɛ̀ ì pɛ̀ɛ̀zì nyi lɛ: Mɛ̀ yɛɛ ri Yeesus ànɛ u tɔtɔ̀ɓ ki ri wɔ̀ ɓiì ɓaà ǹtɔɓ lɛ u ki ti ǹtoòtèɗ di mɛ̀kɔ̀ŋ mɛɛ̀ roorogì wɔ̀. Nni Sol à risìghà, à tumɛ̀n rìnììghnìŋdɛ̀n à kpaa lɛ: Kan nni wɔ̀ɔ kɔ̀ngi lɛ nki la? Kan à ɓàg min nyi lɛ: "
ACT.9.6,"Pɛ̀sɛn aɗyoo, u ɗiŋi ɓi bàn, wɔɔnnɛ ɓɛ ri wɔ̀ ɓiì kpaà com ki ù ghɛ̀ɛ̀sɛɛ kì kìi. "
ACT.9.7,"Ɓumɓɛ Sol à kɛ̀ɛ̀kɛ̀ɛ̀ghà ǹɗaŋ ri ɓɔ, ɓɛ rɛlìghà, ìris wu mamzì ɓɔ, ɓisuulɛ, ɓɛ wowɔkà jɛ̀ɛ̀ yɔ̀ ri yɔ̀, ɓɛ̀ kɛɛ̀ ghɛn ŋwaànɛ à tòtòkà. "
ACT.9.8,"Nni Sol à pɛ̀sɛ̀ngà aɗyoo, wɔ̀lɛ kɛ̀ɛ ghɛnɛnti nsoò yɛ̀ɛ mis mii mɛ ɓaghà mɛ̀ ŋwàrɛn. Fɔɔnnɛ ɓɛ ɓangà nyi ɓi càg, ɓɛ kɛɛ̀sì nyi à kpaŋ a Damas. "
ACT.9.9,"À kɔ̀rì mɛ̀ru mɛraa, kɛ̀ɛ ghɛnɛn, kɛ̀ɛ ɗi, kɛ̀ɛ nɔ."
ACT.9.10,"Ǹgherɛ̀n àdɛŋ ɗii lɛ Ananyas à ɓaghà a Damas, nyi nnɛ Kan à reŋìghà fɛlɛ yɛ̀ɛ ɓìdɛ̀ndɛm à kpaa nyi lɛ: Ananyas wɔ̀! Roànɛ̀n à ɓàg nyi lɛ: Kan, mɛ̀ɛnɛ lɛ. "
ACT.9.11,"Kan à kpaa tì nyi lɛ: Pɛ̀sɛn aɗyoo, u kɛǹ ɓi bee ì mɛ̀rɛy, u kpaŋ a mɛɛ mɛ Zyudas, u tɔg ŋwaàdɛŋ wɔɔ lɛ Sol, ànɛ à yalɛ̀ngà a Tarisi àncèm a kìki bɔ̀ŋzɛ̀n ɓigomìnɛ; "
ACT.9.12,"nni ɓi bɔŋ̀zɛ̀n ìnɛn, ki kiì yì nyi fɛlɛ yɛ̀ɛ ɓìdɛ̀ndɛm lɛ à ghɛɛ yì mum ɗii lɛ Ananyas di à ɗiŋii yì ɓi naa yìì, à ki saagh nyi ɓyàg ɓi nyoo lɛ di a ghɛnɛn tì. "
ACT.9.13,"Ananyas à ɓàg lɛ: Kan, m̀mɛ wog di ɓum lɛɛ̀gwey ɓɛɛ sɛsɛg rigɛn ɗi ŋwaànɛ̀n àa nkìi ɓɛ̀gherɛ̀n ɓɛ a Yorisalɛm. "
ACT.9.14,"Nni ɓi ɗi à rì ɗi fɛ, ɓɛ̀pìrɛɛtìrɛ̀ ɓɛgwey ɓɛ nfaa nyi ìtèɗ wulɛ a ɓangi ɓum ɓɛ̀cèm ɓɛ ɓɛɛ̀ rereŋi ɗii ɗyɔɔ, à ki fogi ɓɔ ɓi ɓìsɔŋ. "
ACT.9.15,"Nsoò fɔlɔɔ, Kan à kpaatìghà Ananyas lɛ: Kɛ̀na lɔŋ ɓisuulɛ, Sol à rì mɛ̀ fɛlɛ yɛ̀ɛ com ki kisay ki ǹsɔnɛɛ. À rì ɓiì rèresii ɗii ɗyɛ̀m ɓi ɓìlɔ̀ŋ ɓi ɓɛ yii ɓi mɛ wɔɔ, rì a mɛ̀fòm, rì ɓi nyìinyìm à ɓɔn ɓɛ Isirayɛl. "
